date,UK_CPI_roll3_mean,UK_CPI_roll3_std,UK_CPI_roll12_mean,UK_CPI_roll12_std,UK_POLICY_RATE_roll3_mean,UK_POLICY_RATE_roll3_std,UK_POLICY_RATE_roll12_mean,UK_POLICY_RATE_roll12_std,UK_UNEMPLOYMENT_roll3_mean,UK_UNEMPLOYMENT_roll3_std,UK_UNEMPLOYMENT_roll12_mean,UK_UNEMPLOYMENT_roll12_std,UK_GDP_roll3_mean,UK_GDP_roll3_std,UK_GDP_roll12_mean,UK_GDP_roll12_std,UK_M2_roll3_mean,UK_M2_roll3_std,UK_M2_roll12_mean,UK_M2_roll12_std
2005-03-01,0.08470991428909079,0.409439429024162,0.16015867725381341,0.2624157635836005,0.0,0.05517454123053394,0.07148333333333334,0.10288211111694183,0.0,0.09999999999999963,-0.008333333333333304,0.051492865054443504,2.200829,0.11924055072415228,2.0581985,0.306568298906842,-0.33682799999999996,1.0075129605116755,-0.09754266666666656,0.5583838435212067
2005-04-01,0.3388423925616913,0.07252477306031732,0.15954539653696162,0.2618445205094299,0.017533333333333328,0.06218153530858835,0.07675833333333333,0.09975426587673351,0.0,0.09999999999999963,0.0,0.06030226891555248,2.319879333333333,0.11886005061976283,2.0407046666666666,0.2740835581912683,0.15978800000000012,0.45244158028081416,-0.14996283333333324,0.4988018174299534
2005-05-01,0.37999144882423996,0.0014439332742914124,0.15893679480322964,0.2612785751077028,-0.03603333333333314,0.07922779394463293,0.04207500000000001,0.08133269637728698,0.033333333333333215,0.057735026918962325,0.0,0.06030226891555248,2.463129,0.15678625276789834,2.0586900833333335,0.3060824719944995,0.5748146666666667,0.4357654149428723,-0.07857033333333326,0.5934721354261998
2005-06-01,0.25284571297521685,0.21897199183239502,0.15893679480322964,0.2612785751077028,0.010566666666666613,0.10125227569458946,0.035891666666666655,0.07406479298969255,0.0,0.09999999999999963,-0.008333333333333304,0.06685579234215189,2.630553,0.19180104517181146,2.111982333333333,0.3770870338363725,0.5617676666666664,0.43368705452933876,-0.04052533333333338,0.6225624780549169
2005-07-01,0.16813822955593305,0.19278264977929363,0.19084803572237108,0.22698497071794657,-0.019300000000000022,0.09660295026550597,0.024358333333333333,0.07403505875085381,-0.033333333333333215,0.05773502691896236,0.0,0.06030226891555248,2.8221259999999995,0.19134504527946194,2.2004102499999996,0.4530041698054356,0.6288036666666663,0.3334795076257817,0.01811583333333333,0.6197752179930506
2005-08-01,0.1257072514359748,0.12562828139587717,0.19036360766222313,0.22683694851461747,-0.04346666666666691,0.13140952527626457,-0.004375000000000018,0.08001389794052233,-0.033333333333333215,0.05773502691896236,0.0,0.06030226891555248,3.0170813333333335,0.1966724122807586,2.3149255833333333,0.5223747411364319,0.17717199999999997,0.5000722169727084,-0.017177666666666685,0.6299822663276589
2005-09-01,0.20924948397130008,0.0722134727382525,0.21124916579605446,0.21912301894562822,-0.08119999999999994,0.0832437985678211,-0.01512499999999998,0.07285649811912302,0.06666666666666672,0.11547005383792523,0.01666666666666668,0.08348471099367205,3.2153666666666667,0.20186957756019733,2.4554291666666663,0.5751469821525975,0.10009866666666649,0.41389470255287514,0.02350516666666665,0.6381302842732797
2005-10-01,0.20898710045317836,0.07266793002993763,0.20030481523534463,0.21994057591806349,-0.11000000000000003,0.07591528172904308,-0.02542500000000003,0.07924299940401937,0.13333333333333316,0.11547005383792497,0.03333333333333329,0.09847319278346595,3.416930666666667,0.2012580770362586,2.621822583333333,0.6001973314875769,0.43457700000000027,0.8492047609693439,0.16641033333333333,0.7217323476432286
2005-11-01,0.1252349625904071,0.12531342235137596,0.17899193064270136,0.226376375331616,-0.010566666666666613,0.12412962310960772,-0.016250000000000025,0.08955883287233318,0.13333333333333316,0.11547005383792495,0.03333333333333329,0.09847319278346595,3.5038549999999997,0.10326261856547765,2.763594916666667,0.5826771712724644,0.393262,0.9093152521227175,0.10945866666666666,0.7468715488538398
2005-12-01,0.16645893934955835,0.19054957494349298,0.17831601264629152,0.22572496417179808,0.02939999999999987,0.1347511409970243,-0.010308333333333364,0.09448450049258499,0.06666666666666643,0.11547005383792468,0.03333333333333329,0.09847319278346595,3.476585666666667,0.14138065490841628,2.880833583333333,0.5392865766034104,0.3948003333333337,0.9092440546087363,0.17995966666666666,0.7260443389283322
2006-01-01,-3.201143054335868e-15,0.37429862788343454,0.17899193064269991,0.22389801872072768,0.01943333333333334,0.15192565067602373,-0.023083333333333345,0.10320545117151082,0.03333333333333351,0.05773502691896273,0.03333333333333336,0.09847319278346602,3.335566333333333,0.14065765399128746,2.9736255833333334,0.4820062630719915,-0.0957273333333332,0.43756650178725254,0.2818603333333334,0.5527245526764063
2006-02-01,0.08322933995290165,0.4010995286988146,0.1785407507008809,0.2237361016503499,-0.0400999999999998,0.12465364013938728,-0.032541666666666615,0.10045312301886077,0.03333333333333351,0.05773502691896273,0.041666666666666664,0.09003366373785185,3.176978,0.16810195552996818,3.0402608333333334,0.4162664724775175,0.0516469999999997,0.27836681119163686,0.2992239166666666,0.5369582110556496
2006-03-01,0.041485174406819425,0.3600794695224523,0.16750982767572373,0.2159509533847045,-0.03263333333333337,0.13664385581991267,-0.018466666666666704,0.10864156523619138,0.06666666666666672,0.0577350269189625,0.04999999999999997,0.09045340337332891,3.0009366666666666,0.19391374738871076,3.0808605,0.35952303464589996,0.5025896666666666,1.0563569444285084,0.3898140833333333,0.6730361883411701
2006-04-01,0.3729063130188135,0.21395914145882397,0.18750791075698045,0.24638338255884795,0.0033000000000000065,0.09660471003010031,-0.026641666666666675,0.10663618231532769,0.06666666666666672,0.0577350269189625,0.050000000000000044,0.09045340337332897,2.8075563333333338,0.1928457441436879,3.0955448333333333,0.33357114817213396,0.7055729999999999,0.9161437200892671,0.4183065833333333,0.6674416532446128
2006-05-01,0.4540833893765377,0.18852099356353652,0.1970637358389553,0.25648308632188205,0.02793333333333307,0.08165257701587342,-0.016550000000000065,0.10429225980170047,0.09999999999999994,0.0,0.05833333333333335,0.09003366373785186,2.592222,0.2271626831942241,3.0725340833333337,0.37544780847226394,0.2816333333333336,1.5331674182340083,0.22592858333333332,0.8091296124016069
2006-06-01,0.4529614687298795,0.1903522535103056,0.21753876661438934,0.24901989565827565,0.010333333333333528,0.05491032082708355,-0.018524999999999976,0.1023890097529113,0.06666666666666672,0.0577350269189625,0.06666666666666665,0.07784989441615221,2.355105,0.25951890436536484,3.0119984999999994,0.46689289034316744,-0.5157633333333335,0.9025644491914884,0.12043133333333333,0.8386424930498028
2006-07-01,0.24630653941236513,0.24661018320597153,0.20704998822108844,0.25579091551657124,0.0176999999999999,0.043612383562469416,-0.017391666666666694,0.10221810423468675,0.033333333333333215,0.0577350269189622,0.06666666666666665,0.07784989441615221,2.0963756666666664,0.25793840020503456,2.9141072500000003,0.5767868473120739,-0.6409396666666668,0.7052042061710455,0.10087075000000005,0.8364625424895148
2006-08-01,0.20437423516454692,0.18716484794106067,0.21673048177109833,0.2597830310703726,0.09776666666666678,0.1443807928130793,0.01875833333333336,0.1163347713074276,0.0,0.0,0.06666666666666665,0.07784989441615221,1.846567,0.24544507556070286,2.7799055,0.6786270305738953,0.026568666666666612,0.6730312484025796,0.18827775,0.8367950871928106
2006-09-01,0.16319902040689457,0.18711503918921352,0.20602615072328798,0.26090337828391735,0.07266666666666666,0.15948856803336514,0.019941666666666674,0.11589173206318917,0.0,0.0,0.04999999999999997,0.06741998624632406,1.6056893333333333,0.2327414686757224,2.609579166666667,0.7562141325170487,0.4618193333333333,0.3321831630024824,0.21086150000000004,0.8455698921549897
2006-10-01,0.2038742339145402,0.14163683092540374,0.20577177158642893,0.2609909503290104,0.0932000000000001,0.14375920840071413,0.03340833333333334,0.10648775822372783,-0.033333333333333215,0.05773502691896214,0.02500000000000006,0.06215815605080606,1.3737513333333335,0.23113246149628588,2.4033124166666666,0.7928089925751857,0.41921999999999987,0.4058723326946549,0.09703149999999994,0.771852256036148
2006-11-01,0.16260194844776674,0.07015115554110633,0.22607222823543827,0.2528785376245809,0.06473333333333346,0.0955764789753906,0.03758333333333338,0.11112386073315846,0.0,0.09999999999999952,0.03333333333333336,0.06513389472789288,1.3024533333333332,0.1384833663705934,2.2295550833333335,0.7642327802698534,0.28058766666666674,0.3424706228646975,0.16010916666666666,0.7491410901141553
2006-12-01,0.2836896555969544,0.18499233422581757,0.23533382978513698,0.26071461825983894,0.09839999999999982,0.06814491910626905,0.03719166666666666,0.11092157309913994,0.0,0.09999999999999952,0.03333333333333336,0.06513389472789288,1.3910580000000001,0.24807305926278797,2.0881972500000003,0.6948363387482777,0.009777000000000294,0.2227804379563007,0.11460566666666668,0.7519252763217339
2007-01-01,0.040625639804315584,0.5738872930996176,0.21592818153750862,0.31353254130179864,0.13253333333333325,0.04218937464970625,0.06168333333333331,0.09602596082057775,0.033333333333333215,0.05773502691896219,0.024999999999999984,0.06215815605080596,1.6388343333333335,0.24747955920506268,1.9791294166666666,0.6017960779190975,0.08124666666666691,0.22883161752767983,0.14127499999999996,0.7471706401130266
2007-02-01,0.08100449510973047,0.599021086285282,0.2255160170246455,0.31640479243291253,0.10716666666666648,0.027571785095151954,0.07439999999999995,0.08864269441260948,0.0,0.0,0.024999999999999984,0.06215815605080596,1.8801750000000002,0.23818044489210036,1.9053543333333334,0.5128891200204301,0.02065266666666628,0.17777815196005994,0.15236058333333333,0.744916213483279
2007-03-01,0.08061269547605875,0.5986245499630998,0.2451157100524468,0.32515971617638306,0.07293333333333359,0.07928091405460204,0.0635833333333334,0.09116167290073499,0.0,0.0,0.01666666666666668,0.057735026918962463,2.1151429999999998,0.22886052986261932,1.8667488333333335,0.4527439365278068,-0.25173266666666666,0.6452283817737199,-0.07397491666666663,0.6284491812687455
2007-04-01,0.40355618010066907,0.06991061955572679,0.22359064830797257,0.30607916318744716,0.022800000000000153,0.06272328116417311,0.06655833333333334,0.0877284183077974,-0.033333333333333215,0.05773502691896213,0.0,0.060302268915552494,2.3438019999999997,0.22845702947381366,1.8631908333333334,0.44645408284896776,-0.37052900000000005,0.5567528904532063,-0.12775050000000002,0.6063489258959581
2007-05-01,0.36210374191236544,0.12193945277316082,0.20252110515860242,0.2943072523546946,0.053166666666666806,0.11530938094245947,0.08070833333333338,0.09248517776411856,-0.033333333333333215,0.05773502691896213,-0.008333333333333304,0.05149286505444352,2.585544,0.24855311622266835,1.9036848333333332,0.5122622024196063,0.1876043333333334,1.4104107784476592,0.12885333333333326,0.6959738255201496
2007-06-01,0.2806190155198606,0.07018764795408414,0.2020300967499421,0.2942335709932169,0.10203333333333327,0.10223606669533639,0.08650833333333334,0.09337653450931718,-0.06666666666666672,0.05773502691896235,-0.01666666666666668,0.057735026918962463,2.8404106666666666,0.2681720121812358,1.9880752499999998,0.6190767167476995,0.8438806666666666,0.9763073719450925,0.26593608333333335,0.6860235121974464
2007-07-01,-5.551115123125783e-17,0.41585943620803567,0.16201401345488123,0.3513227067870454,0.1839666666666666,0.05133978314458691,0.10812500000000003,0.09514858356562879,-0.03333333333333351,0.05773502691896264,-0.01666666666666668,0.057735026918962463,3.108442666666667,0.26789201219396847,2.1162075833333334,0.7338331943986683,0.8958910000000001,0.8943317246955961,0.2564571666666667,0.6896199063639509
2007-08-01,0.03999200639680523,0.4545080368117386,0.161425547966667,0.3509530894354441,0.1449666666666666,0.08322123126542405,0.09250833333333335,0.08317127408747152,-0.03333333333333351,0.05773502691896264,-0.01666666666666668,0.057735026918962463,3.343206,0.22000244245007944,2.277844583333333,0.8196331656400757,0.333202,0.5569229738231322,0.20551166666666662,0.6786303165239035
