country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,5,CPI,UNEMPLOYMENT,0.007643341534339592,0.03681689705981971,-0.06451777670290704,0.07980445977158623,0.0316604554410508,0.035625371627403375,-0.03816527294865982,0.10148618383076141
USA,5,CPI,CPI,0.22952644524015264,0.058509884488505616,0.11484707164268164,0.34420581883762363,1.9289562542244112,0.20417599563247674,1.5287713027847567,2.3291412056640657
USA,5,CPI,POLICY_RATE,-0.020386044934021016,0.007193981890715631,-0.03448624943982365,-0.00628584042821838,-0.05838684653385204,0.02491009014834489,-0.10721062322460803,-0.009563069843096052
USA,5,CPI,M2,0.06735345974327962,0.03428556968207627,0.00015374316641013352,0.13455317632014913,0.05476074229280584,0.11996319202747788,-0.1803671140810508,0.2898885986666625
USA,5,POLICY_RATE,GDP,0.1148421434391128,0.046091698201284184,0.024502414964595792,0.2051818719136298,0.19784291601003712,0.16131542601410856,-0.11833531897761568,0.51402115099769
USA,5,POLICY_RATE,UNEMPLOYMENT,-0.028119203111619247,0.0325831859679176,-0.09198224760873774,0.03574384138549924,0.0025592611937517266,0.030784371351952784,-0.05777810665607573,0.06289662904357918
USA,5,POLICY_RATE,CPI,-0.13889635926928404,0.05324293315693782,-0.24325250825688216,-0.0345402102816859,-0.4261645678151298,0.1791029485180582,-0.7772063469105238,-0.07512278871973577
USA,5,POLICY_RATE,POLICY_RATE,0.008350200799162736,0.006040245056643853,-0.003488679511859216,0.02018908111018469,0.18523982540653358,0.022419789611534898,0.14129703776792518,0.22918261304514198
USA,5,POLICY_RATE,M2,-0.028537730654578538,0.030363370092680912,-0.08804993603623312,0.03097447472707605,-0.3250140438189649,0.11523305035960753,-0.5508708225237957,-0.09915726511413417
USA,5,M2,GDP,-0.009936411515288754,0.03943886127637964,-0.08723657961699284,0.06736375658641534,0.13955531674348773,0.14550132815292136,-0.1456272864362381,0.4247379199232135
USA,5,M2,UNEMPLOYMENT,0.024345297234822025,0.031102287573963102,-0.036615186410145655,0.08530578087978971,-0.03429590457175105,0.027623637848817578,-0.0884382347554335,0.019846425611931402
USA,5,M2,CPI,-0.08873194806223782,0.04578622105998654,-0.17847294133981143,0.001009045215335791,-0.207553716309904,0.16112422812087152,-0.5233572034268121,0.10824977080700415
USA,5,M2,POLICY_RATE,0.0009662869768096222,0.005475930670504543,-0.00976653713737928,0.011699111090998526,-0.01829552792534921,0.01838658106181521,-0.05433322680650701,0.017742170955808597
USA,5,M2,M2,0.024452371389871535,0.026304015732247565,-0.027103499445333693,0.07600824222507677,0.8461894900906631,0.09719142831381695,0.6556942905955819,1.0366846895857444
USA,6,GDP,GDP,0.3119023248603188,0.06133529898317744,0.19168513885329105,0.43211951086734657,2.3158023007060535,0.24995466465582944,1.8258911579806278,2.805713443431479
USA,6,GDP,UNEMPLOYMENT,0.06996335818777152,0.0412740808597261,-0.010933840297291636,0.15086055667283468,-0.0873629083957442,0.039799120246259125,-0.16536918407841208,-0.009356632713076324
