date,USA_CPI_lag1,USA_CPI_lag3,USA_CPI_lag6,USA_CPI_lag12,USA_POLICY_RATE_lag1,USA_POLICY_RATE_lag3,USA_POLICY_RATE_lag6,USA_POLICY_RATE_lag12,USA_UNEMPLOYMENT_lag1,USA_UNEMPLOYMENT_lag3,USA_UNEMPLOYMENT_lag6,USA_UNEMPLOYMENT_lag12,USA_GDP_lag1,USA_GDP_lag3,USA_GDP_lag6,USA_GDP_lag12,USA_M2_lag1,USA_M2_lag3,USA_M2_lag6,USA_M2_lag12
2016-05-01,1.1726257503534843,0.8472775790126619,0.4363182169185187,0.03503321824429584,0.010000000000000009,0.03999999999999998,0.0,0.0,0.09999999999999964,0.10000000000000053,0.09999999999999964,0.1999999999999993,2.362818,2.493668,2.799378,4.011923,6.596624,5.712584,5.868904,5.640583
2016-06-01,1.0784764621246223,0.8916160965521946,0.6387247515364791,0.1795718097550525,0.0,-0.020000000000000018,0.12,0.010000000000000009,-0.2999999999999998,0.09999999999999964,-0.09999999999999964,-0.2999999999999998,2.465101,2.427984,2.679291,3.681882,6.838249,6.218699,5.720455,5.484247
2016-07-01,1.0792865347959424,1.1726257503534843,1.2375025026943876,0.22568611104094582,0.010000000000000009,0.010000000000000009,0.10000000000000003,0.0,0.10000000000000053,0.09999999999999964,-0.20000000000000018,-0.09999999999999964,2.566932,2.362818,2.559876,3.355372,6.897498,6.596624,6.042253,5.361041
2016-08-01,0.8683633430518256,1.0784764621246223,0.8472775790126619,0.2413037985344868,0.010000000000000009,0.0,0.03999999999999998,0.010000000000000009,-0.10000000000000053,-0.2999999999999998,0.10000000000000053,-0.10000000000000053,2.668313,2.465101,2.493668,3.20971,7.00174,6.838249,5.712584,5.530046
2016-09-01,1.0553158595656864,1.0792865347959424,0.8916160965521946,0.008842961634170088,0.010000000000000009,0.010000000000000009,-0.020000000000000018,0.0,0.10000000000000053,0.10000000000000053,0.09999999999999964,-0.09999999999999964,2.962194,2.566932,2.427984,3.064634,7.246532,6.897498,6.218699,5.684472
2016-10-01,1.5486446201652182,0.8683633430518256,1.1726257503534843,0.12761656067050708,0.0,0.010000000000000009,0.010000000000000009,-0.020000000000000018,0.09999999999999964,-0.10000000000000053,0.09999999999999964,0.0,3.255718,2.668313,2.362818,2.920141,7.236793,7.00174,6.596624,5.452381
2016-11-01,1.685924966243646,1.0553158595656864,1.0784764621246223,0.4363182169185187,0.0,0.010000000000000009,0.0,0.0,-0.09999999999999964,0.10000000000000053,-0.2999999999999998,0.09999999999999964,3.548886,2.962194,2.465101,2.799378,7.342211,7.246532,6.838249,5.868904
2016-12-01,1.6843334719788938,1.5486446201652182,1.0792865347959424,0.6387247515364791,0.009999999999999953,0.0,0.010000000000000009,0.12,-0.20000000000000018,0.09999999999999964,0.10000000000000053,-0.09999999999999964,3.723423,3.255718,2.566932,2.679291,7.239588,7.236793,6.897498,5.720455
2017-01-01,2.0507989115119862,1.685924966243646,0.8683633430518256,1.2375025026943876,0.13000000000000006,0.0,0.010000000000000009,0.10000000000000003,0.0,-0.09999999999999964,-0.10000000000000053,-0.20000000000000018,3.897388,3.548886,2.668313,2.559876,6.837317,7.342211,7.00174,6.042253
2017-02-01,2.5103933482571117,1.6843334719788938,1.0553158595656864,0.8472775790126619,0.10999999999999999,0.009999999999999953,0.010000000000000009,0.03999999999999998,0.0,-0.20000000000000018,0.10000000000000053,0.10000000000000053,4.070786,3.723423,2.962194,2.493668,6.368175,7.239588,7.246532,5.712584
2017-03-01,2.8103616813294208,2.0507989115119862,1.5486446201652182,0.8916160965521946,0.010000000000000009,0.13000000000000006,0.0,-0.020000000000000018,-0.10000000000000053,0.0,0.09999999999999964,0.09999999999999964,4.008429,3.897388,3.255718,2.427984,6.275042,6.837317,7.236793,6.218699
2017-04-01,2.44119623655914,2.5103933482571117,1.685924966243646,1.1726257503534843,0.13,0.10999999999999999,0.0,0.010000000000000009,-0.1999999999999993,0.0,-0.09999999999999964,0.09999999999999964,3.946486,4.070786,3.548886,2.362818,6.332433,6.368175,7.342211,6.596624
2017-05-01,2.176223471915395,2.8103616813294208,1.6843334719788938,1.0784764621246223,0.10999999999999999,0.010000000000000009,0.009999999999999953,0.0,0.0,-0.10000000000000053,-0.20000000000000018,-0.2999999999999998,3.884954,4.008429,3.723423,2.465101,6.109141,6.275042,7.239588,6.838249
2017-06-01,1.8563431667619756,2.44119623655914,2.0507989115119862,1.0792865347959424,0.010000000000000009,0.13,0.13000000000000006,0.010000000000000009,0.0,-0.1999999999999993,0.0,0.10000000000000053,4.002124,3.946486,3.897388,2.566932,5.99047,6.332433,6.837317,6.897498
2017-07-01,1.640565809959127,2.176223471915395,2.5103933482571117,0.8683633430518256,0.13,0.10999999999999999,0.10999999999999999,0.010000000000000009,-0.10000000000000053,0.0,0.0,-0.10000000000000053,4.118544,3.884954,4.070786,2.668313,5.664268,6.109141,6.368175,7.00174
2017-08-01,1.7251073506566073,1.8563431667619756,2.8103616813294208,1.0553158595656864,0.10999999999999988,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.0,-0.10000000000000053,0.10000000000000053,4.234221,4.002124,4.008429,2.962194,5.662993,5.99047,6.275042,7.246532
2017-09-01,1.92812155729698,1.640565809959127,2.44119623655914,1.5486446201652182,0.010000000000000009,0.13,0.13,0.0,0.10000000000000053,-0.10000000000000053,-0.1999999999999993,0.09999999999999964,4.479361,4.118544,3.946486,3.255718,5.450472,5.664268,6.332433,7.236793
2017-10-01,2.1805652303711787,1.7251073506566073,2.176223471915395,1.685924966243646,-0.010000000000000009,0.10999999999999988,0.10999999999999999,0.0,-0.10000000000000053,0.0,0.0,-0.09999999999999964,4.722811,4.234221,3.884954,3.548886,5.286904,5.662993,6.109141,7.342211
2017-11-01,2.020757753132485,1.92812155729698,1.8563431667619756,1.6843334719788938,0.0,0.010000000000000009,0.010000000000000009,0.009999999999999953,-0.09999999999999964,0.10000000000000053,0.0,-0.20000000000000018,4.964588,4.479361,4.002124,3.723423,5.161246,5.450472,5.99047,7.239588
2017-12-01,2.172493864295566,2.1805652303711787,1.640565809959127,2.0507989115119862,0.010000000000000009,-0.010000000000000009,0.13,0.13000000000000006,0.0,-0.10000000000000053,-0.10000000000000053,0.0,5.123471,4.722811,4.118544,3.897388,4.805923,5.286904,5.664268,6.837317
2018-01-01,2.129930719552253,2.020757753132485,1.7251073506566073,2.5103933482571117,0.14000000000000012,0.0,0.10999999999999988,0.10999999999999999,-0.10000000000000053,-0.09999999999999964,0.0,0.0,5.281303,4.964588,4.234221,4.070786,4.887079,5.161246,5.662993,6.368175
2018-02-01,2.151318868063945,2.172493864295566,1.92812155729698,2.8103616813294208,0.10999999999999988,0.010000000000000009,0.010000000000000009,0.010000000000000009,-0.09999999999999964,0.0,0.10000000000000053,-0.10000000000000053,5.438094,5.123471,4.479361,4.008429,4.390306,4.805923,5.450472,6.275042
2018-03-01,2.263468931091861,2.129930719552253,2.1805652303711787,2.44119623655914,0.010000000000000009,0.14000000000000012,-0.010000000000000009,0.13,0.09999999999999964,-0.10000000000000053,-0.10000000000000053,-0.1999999999999993,5.584954,5.281303,4.722811,3.946486,4.139666,4.887079,5.286904,6.332433
2018-04-01,2.3309497646499366,2.151318868063945,2.020757753132485,2.176223471915395,0.09000000000000008,0.10999999999999988,0.0,0.10999999999999999,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,0.0,5.731014,5.438094,4.964588,3.884954,4.078404,4.390306,5.161246,6.109141
2018-05-01,2.4709963021052994,2.263468931091861,2.172493864295566,1.8563431667619756,0.17999999999999994,0.010000000000000009,0.010000000000000009,0.010000000000000009,0.0,0.09999999999999964,0.0,0.0,5.87628,5.584954,5.123471,4.002124,3.802776,4.139666,4.805923,5.99047
2018-06-01,2.781921607842497,2.3309497646499366,2.129930719552253,1.640565809959127,0.010000000000000009,0.09000000000000008,0.14000000000000012,0.13,-0.20000000000000018,-0.09999999999999964,-0.10000000000000053,-0.10000000000000053,5.789107,5.731014,5.281303,4.118544,3.858087,4.078404,4.887079,5.664268
2018-07-01,2.8075506935940187,2.4709963021052994,2.151318868063945,1.7251073506566073,0.1200000000000001,0.17999999999999994,0.10999999999999988,0.10999999999999988,0.20000000000000018,0.0,-0.09999999999999964,0.0,5.702687,5.87628,5.438094,4.234221,4.09926,3.802776,4.390306,5.662993
2018-08-01,2.854124785561929,2.781921607842497,2.263468931091861,1.92812155729698,0.08999999999999986,0.010000000000000009,0.010000000000000009,0.010000000000000009,-0.20000000000000018,-0.20000000000000018,0.09999999999999964,0.10000000000000053,5.61701,5.789107,5.584954,4.479361,3.895742,3.858087,4.139666,5.450472
2018-09-01,2.6429238568742575,2.8075506935940187,2.3309497646499366,2.1805652303711787,0.0,0.1200000000000001,0.09000000000000008,-0.010000000000000009,0.0,0.20000000000000018,-0.09999999999999964,-0.10000000000000053,5.205201,5.702687,5.731014,4.722811,3.83641,4.09926,4.078404,5.286904
2018-10-01,2.332055105808828,2.854124785561929,2.4709963021052994,2.020757753132485,0.040000000000000036,0.08999999999999986,0.17999999999999994,0.0,-0.09999999999999964,-0.20000000000000018,0.0,-0.09999999999999964,4.798139,5.61701,5.87628,4.964588,3.64057,3.895742,3.802776,5.161246
2018-11-01,2.492032470218053,2.6429238568742575,2.781921607842497,2.172493864295566,0.24,0.0,0.010000000000000009,0.010000000000000009,0.09999999999999964,0.0,-0.20000000000000018,0.0,4.395744,5.205201,5.789107,5.123471,3.307947,3.83641,3.858087,4.805923
2018-12-01,2.147328577667773,2.332055105808828,2.8075506935940187,2.129930719552253,0.010000000000000231,0.040000000000000036,0.1200000000000001,0.14000000000000012,0.0,-0.09999999999999964,0.20000000000000018,-0.10000000000000053,4.212732,4.798139,5.702687,5.281303,3.17333,3.64057,4.09926,4.887079
2019-01-01,2.0023809043401064,2.492032470218053,2.854124785561929,2.151318868063945,0.06999999999999984,0.24,0.08999999999999986,0.10999999999999988,0.10000000000000009,0.09999999999999964,-0.20000000000000018,-0.09999999999999964,4.031478,4.395744,5.61701,5.438094,3.638603,3.307947,3.895742,4.390306
2019-02-01,1.4875893578291333,2.147328577667773,2.6429238568742575,2.263468931091861,0.1299999999999999,0.010000000000000231,0.0,0.010000000000000009,0.10000000000000009,0.0,0.0,0.09999999999999964,3.851956,4.212732,5.205201,5.584954,4.024374,3.17333,3.83641,4.139666
2019-03-01,1.5188615351321877,2.0023809043401064,2.332055105808828,2.3309497646499366,0.0,0.06999999999999984,0.040000000000000036,0.09000000000000008,-0.20000000000000018,0.10000000000000009,-0.09999999999999964,-0.09999999999999964,3.891569,4.031478,4.798139,5.731014,3.993032,3.638603,3.64057,4.078404
2019-04-01,1.8831863513063984,1.4875893578291333,2.492032470218053,2.4709963021052994,0.010000000000000231,0.1299999999999999,0.24,0.17999999999999994,0.0,0.10000000000000009,0.09999999999999964,0.0,3.930857,3.851956,4.395744,5.87628,3.887902,4.024374,3.307947,3.802776
2019-05-01,2.000583470209061,1.5188615351321877,2.147328577667773,2.781921607842497,0.009999999999999787,0.0,0.010000000000000231,0.010000000000000009,-0.09999999999999964,-0.20000000000000018,0.0,-0.20000000000000018,3.969824,3.891569,4.212732,5.789107,3.98122,3.993032,3.17333,3.858087
2019-06-01,1.7959105553606136,1.8831863513063984,2.0023809043401064,2.8075506935940187,-0.029999999999999805,0.010000000000000231,0.06999999999999984,0.1200000000000001,-0.10000000000000009,0.0,0.10000000000000009,0.20000000000000018,4.119545,3.930857,4.031478,5.702687,4.342766,3.887902,3.638603,4.09926
2019-07-01,1.671194894390049,2.000583470209061,1.4875893578291333,2.854124785561929,-0.010000000000000231,0.009999999999999787,0.1299999999999999,0.08999999999999986,0.0,-0.09999999999999964,0.10000000000000009,-0.20000000000000018,4.268217,3.969824,3.851956,5.61701,4.708146,3.98122,4.024374,3.895742
2019-08-01,1.826331335037068,1.7959105553606136,1.5188615351321877,2.6429238568742575,0.020000000000000018,-0.029999999999999805,0.0,0.0,0.10000000000000009,-0.10000000000000009,-0.20000000000000018,0.0,4.415851,4.119545,3.891569,5.205201,5.02448,4.342766,3.993032,3.83641
2019-09-01,1.7376412106666406,1.671194894390049,1.8831863513063984,2.332055105808828,-0.27,-0.010000000000000231,0.010000000000000231,0.040000000000000036,-0.10000000000000009,0.0,0.0,-0.09999999999999964,4.562452,4.268217,3.930857,4.798139,5.281512,4.708146,3.887902,3.64057
2019-10-01,1.6844977040391562,1.826331335037068,2.000583470209061,2.492032470218053,-0.08999999999999986,0.020000000000000018,0.009999999999999787,0.24,-0.10000000000000009,0.10000000000000009,-0.09999999999999964,0.09999999999999964,4.708496,4.415851,3.969824,4.395744,5.626338,5.02448,3.98122,3.307947
2019-11-01,1.7339736996186295,1.7376412106666406,1.7959105553606136,2.147328577667773,-0.20999999999999996,-0.27,-0.029999999999999805,0.010000000000000231,0.10000000000000009,-0.10000000000000009,-0.10000000000000009,0.0,4.853984,4.562452,4.119545,4.212732,6.505759,5.281512,4.342766,3.17333
2019-12-01,2.092290394862917,1.6844977040391562,1.671194894390049,2.0023809043401064,-0.28,-0.08999999999999986,-0.010000000000000231,0.06999999999999984,0.0,-0.10000000000000009,0.0,0.10000000000000009,4.242178,4.708496,4.268217,4.031478,7.093847,5.626338,4.708146,3.638603
2020-01-01,2.3195274699624457,1.7339736996186295,1.826331335037068,1.4875893578291333,0.0,-0.20999999999999996,0.020000000000000018,0.1299999999999999,0.0,0.10000000000000009,0.10000000000000009,0.10000000000000009,3.634126,4.853984,4.415851,3.851956,6.677649,6.505759,5.02448,4.024374
2020-02-01,2.599767976845202,2.092290394862917,1.7376412106666406,1.5188615351321877,0.0,-0.28,-0.27,0.0,0.0,0.0,-0.10000000000000009,-0.20000000000000018,3.029794,4.242178,4.562452,3.891569,6.690319,7.093847,5.281512,3.993032
2020-03-01,2.3413166797595197,2.3195274699624457,1.6844977040391562,1.8831863513063984,0.030000000000000027,0.0,-0.08999999999999986,0.010000000000000231,-0.10000000000000009,0.0,-0.10000000000000009,0.0,-0.252072,3.634126,4.708496,3.930857,6.80463,6.677649,5.626338,3.887902
2020-04-01,1.4940399642909163,2.599767976845202,1.7339736996186295,2.000583470209061,-0.93,0.0,-0.20999999999999996,0.009999999999999787,0.9000000000000004,0.0,0.10000000000000009,-0.09999999999999964,-3.504529,3.029794,4.853984,3.969824,10.135669,6.690319,6.505759,3.98122
2020-05-01,0.3130472940411133,2.3413166797595197,2.092290394862917,1.7959105553606136,-0.6,0.030000000000000027,-0.28,-0.029999999999999805,10.4,-0.10000000000000009,0.0,-0.10000000000000009,-6.727971,-0.252072,4.242178,4.119545,16.928063,6.80463,7.093847,4.342766
2020-06-01,0.1982013035848551,1.4940399642909163,2.3195274699624457,1.671194894390049,0.0,-0.93,0.0,-0.010000000000000231,-1.6000000000000014,0.9000000000000004,0.0,0.0,-4.482858,-3.504529,3.634126,4.268217,21.956013,10.135669,6.677649,4.708146
2020-07-01,0.7166562831830481,0.3130472940411133,2.599767976845202,1.826331335037068,0.03,-0.6,0.0,0.020000000000000018,-2.1999999999999993,10.4,0.0,0.10000000000000009,-2.259854,-6.727971,3.029794,4.415851,22.843651,16.928063,6.690319,5.02448
2020-08-01,0.9968647625897997,0.1982013035848551,2.3413166797595197,1.7376412106666406,0.009999999999999995,0.0,0.030000000000000027,-0.27,-0.8000000000000007,-1.6000000000000014,-0.10000000000000009,-0.10000000000000009,-0.058636,-4.482858,-0.252072,4.562452,23.165489,21.956013,6.80463,5.281512
2020-09-01,1.2810698495523853,0.7166562831830481,1.4940399642909163,1.6844977040391562,0.010000000000000009,0.03,-0.93,-0.08999999999999986,-1.799999999999999,-2.1999999999999993,0.9000000000000004,-0.10000000000000009,0.196542,-2.259854,-3.504529,4.708496,22.95117,22.843651,10.135669,5.626338
2020-10-01,1.3910228912373812,0.9968647625897997,0.3130472940411133,1.7339736996186295,-0.010000000000000009,0.009999999999999995,-0.6,-0.20999999999999996,-0.6000000000000005,-0.8000000000000007,10.4,0.10000000000000009,0.450039,-0.058636,-6.727971,4.853984,23.629295,23.165489,16.928063,6.505759
2020-11-01,1.2303863428671624,1.2810698495523853,0.1982013035848551,2.092290394862917,0.0,0.010000000000000009,0.0,-0.28,-0.8999999999999995,-1.799999999999999,-1.6000000000000014,0.0,0.701872,0.196542,-4.482858,4.242178,23.534487,22.95117,21.956013,7.093847
2020-12-01,1.1757452138405844,1.3910228912373812,0.7166562831830481,2.3195274699624457,0.0,-0.010000000000000009,0.03,0.0,-0.20000000000000018,-0.6000000000000005,-2.1999999999999993,0.0,1.885683,0.450039,-2.259854,3.634126,24.195868,23.629295,22.843651,6.677649
2021-01-01,1.3204191315779434,1.2303863428671624,0.9968647625897997,2.599767976845202,0.0,0.0,0.009999999999999995,0.0,0.0,-0.8999999999999995,-0.8000000000000007,0.0,3.076078,0.701872,-0.058636,3.029794,24.552533,23.534487,23.165489,6.690319
2021-02-01,1.3738437137002402,1.1757452138405844,1.2810698495523853,2.3413166797595197,0.0,0.0,0.010000000000000009,0.030000000000000027,-0.2999999999999998,-0.20000000000000018,-1.799999999999999,-0.10000000000000009,4.273113,1.885683,0.196542,-0.252072,25.61661,24.195868,22.95117,6.80463
2021-03-01,1.6698167791706853,1.3204191315779434,1.3910228912373812,1.4940399642909163,-0.009999999999999995,0.0,-0.010000000000000009,-0.93,-0.20000000000000018,0.0,-0.6000000000000005,0.9000000000000004,8.39342,3.076078,0.450039,-3.504529,26.775272,24.552533,23.629295,10.135669
2021-04-01,2.6678187820641908,1.3738437137002402,1.2303863428671624,0.3130472940411133,-0.009999999999999995,0.0,0.0,-0.6,-0.10000000000000053,-0.2999999999999998,-0.8999999999999995,10.4,12.753318,4.273113,0.701872,-6.727971,23.951849,25.61661,23.534487,16.928063
2021-05-01,4.133077115360573,1.6698167791706853,1.1757452138405844,0.1982013035848551,0.0,-0.009999999999999995,0.0,0.0,0.0,-0.20000000000000018,-0.20000000000000018,-1.6000000000000014,17.374328,8.39342,1.885683,-4.482858,18.233491,26.775272,24.195868,21.956013
2021-06-01,4.918257089467626,2.6678187820641908,1.3204191315779434,0.7166562831830481,-0.010000000000000009,-0.009999999999999995,0.0,0.03,-0.2999999999999998,-0.10000000000000053,0.0,-2.1999999999999993,14.951359,12.753318,3.076078,-2.259854,14.094207,23.951849,24.552533,22.843651
2021-07-01,5.295632620349999,4.133077115360573,1.3738437137002402,0.9968647625897997,0.020000000000000004,0.0,0.0,0.009999999999999995,0.10000000000000053,0.0,-0.2999999999999998,-0.8000000000000007,12.661925,17.374328,4.273113,-0.058636,12.612528,18.233491,25.61661,23.165489
2021-08-01,5.245169381309234,4.918257089467626,1.6698167791706853,1.2810698495523853,0.020000000000000004,-0.010000000000000009,-0.009999999999999995,0.010000000000000009,-0.5,-0.2999999999999998,-0.20000000000000018,-1.799999999999999,10.495283,14.951359,8.39342,0.196542,12.532587,14.094207,26.775272,22.95117
2021-09-01,5.152015301793966,5.295632620349999,2.6678187820641908,1.3910228912373812,-0.010000000000000009,0.020000000000000004,-0.009999999999999995,-0.010000000000000009,-0.3000000000000007,0.10000000000000053,-0.10000000000000053,-0.6000000000000005,11.118725,12.661925,12.753318,0.450039,13.196858,12.612528,23.951849,23.629295
2021-10-01,5.351215590949132,5.245169381309234,4.133077115360573,1.2303863428671624,-0.009999999999999995,0.020000000000000004,0.0,0.0,-0.39999999999999947,-0.5,0.0,-0.8999999999999995,11.734924,10.495283,17.374328,0.701872,12.785916,12.532587,18.233491,23.534487
2021-11-01,6.235042390298062,5.152015301793966,4.918257089467626,1.1757452138405844,0.0,-0.010000000000000009,-0.010000000000000009,0.0,-0.20000000000000018,-0.3000000000000007,-0.2999999999999998,-0.20000000000000018,12.344004,11.118725,14.951359,1.885683,12.810807,13.196858,14.094207,24.195868
2021-12-01,6.901970403700863,5.351215590949132,5.295632620349999,1.3204191315779434,0.0,-0.009999999999999995,0.020000000000000004,0.0,-0.40000000000000036,-0.39999999999999947,0.10000000000000053,0.0,11.999899,11.734924,12.661925,3.076078,12.309838,12.785916,12.612528,24.552533
2022-01-01,7.174340285065539,6.235042390298062,5.245169381309234,1.3738437137002402,0.0,0.0,0.020000000000000004,0.0,-0.19999999999999973,-0.20000000000000018,-0.5,-0.2999999999999998,11.66185,12.344004,10.495283,4.273113,12.465146,12.810807,12.532587,25.61661
2022-02-01,7.558805726967832,6.901970403700863,5.152015301793966,1.6698167791706853,0.0,0.0,-0.010000000000000009,-0.009999999999999995,0.10000000000000009,-0.40000000000000036,-0.3000000000000007,-0.20000000000000018,11.329698,11.999899,11.118725,8.39342,11.719387,12.309838,13.196858,26.775272
2022-03-01,7.937278766517819,7.174340285065539,5.351215590949132,2.6678187820641908,0.0,0.0,-0.009999999999999995,-0.009999999999999995,-0.10000000000000009,-0.19999999999999973,-0.39999999999999947,-0.10000000000000053,11.011757,11.66185,11.734924,12.753318,10.606971,12.465146,12.785916,23.951849
2022-04-01,8.572204966013853,7.558805726967832,6.235042390298062,4.133077115360573,0.12000000000000001,0.0,0.0,0.0,-0.19999999999999973,0.10000000000000009,-0.20000000000000018,0.0,10.700632,11.329698,12.344004,17.374328,9.631061,11.719387,12.810807,18.233491
2022-05-01,8.231750770777225,7.937278766517819,6.901970403700863,4.918257089467626,0.13,0.0,0.0,-0.010000000000000009,0.0,-0.10000000000000009,-0.40000000000000036,-0.2999999999999998,10.396104,11.011757,11.999899,14.951359,7.892689,10.606971,12.309838,14.094207
2022-06-01,8.538171195642065,8.572204966013853,7.174340285065539,5.295632620349999,0.44,0.12000000000000001,0.0,0.020000000000000004,-0.10000000000000009,-0.19999999999999973,-0.19999999999999973,0.10000000000000053,10.199436,10.700632,11.66185,12.661925,6.155794,9.631061,12.465146,12.612528
2022-07-01,8.979361103105798,8.231750770777225,7.558805726967832,5.245169381309234,0.43999999999999995,0.13,0.0,0.020000000000000004,0.0,0.0,0.10000000000000009,-0.5,10.005834,10.396104,11.329698,10.495283,5.731573,7.892689,11.719387,12.532587
2022-08-01,8.462576727730099,8.538171195642065,7.937278766517819,5.152015301793966,0.47,0.44,0.0,-0.010000000000000009,-0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.3000000000000007,9.815227,10.199436,11.011757,11.118725,4.941527,6.155794,10.606971,13.196858
2022-09-01,8.222579178218826,8.979361103105798,8.572204966013853,5.351215590949132,0.6500000000000001,0.43999999999999995,0.12000000000000001,-0.009999999999999995,0.10000000000000009,0.0,-0.19999999999999973,-0.39999999999999947,9.157618,10.005834,10.700632,11.734924,3.82661,5.731573,9.631061,12.785916
2022-10-01,8.192106896425821,8.462576727730099,8.231750770777225,6.235042390298062,0.22999999999999998,0.47,0.13,0.0,-0.10000000000000009,-0.10000000000000009,0.0,-0.20000000000000018,8.514861,9.815227,10.396104,12.344004,2.648587,4.941527,7.892689,12.810807
2022-11-01,7.758813957693,8.222579178218826,8.538171195642065,6.901970403700863,0.52,0.6500000000000001,0.44,0.0,0.10000000000000009,0.10000000000000009,-0.10000000000000009,-0.40000000000000036,7.886457,9.157618,10.199436,11.999899,1.422928,3.82661,6.155794,12.309838
2022-12-01,7.122856456533988,8.192106896425821,8.979361103105798,7.174340285065539,0.6999999999999997,0.22999999999999998,0.43999999999999995,0.0,0.0,-0.10000000000000009,0.0,-0.19999999999999973,7.852723,8.514861,10.005834,11.66185,0.333716,2.648587,5.731573,12.465146
2023-01-01,6.404600402357152,7.758813957693,8.462576727730099,7.558805726967832,0.31999999999999984,0.52,0.47,0.0,-0.10000000000000009,0.10000000000000009,-0.10000000000000009,0.10000000000000009,7.819379,7.886457,9.815227,11.329698,-0.965649,1.422928,4.941527,11.719387
2023-02-01,6.327178517960097,7.122856456533988,8.222579178218826,7.937278766517819,0.23000000000000043,0.6999999999999997,0.6500000000000001,0.0,0.0,0.0,0.10000000000000009,-0.10000000000000009,7.78642,7.852723,9.157618,11.011757,-1.709923,0.333716,3.82661,10.606971
2023-03-01,5.957820738137087,6.404600402357152,8.192106896425821,8.572204966013853,0.2400000000000002,0.31999999999999984,0.22999999999999998,0.12000000000000001,0.10000000000000009,-0.10000000000000009,-0.10000000000000009,-0.19999999999999973,7.334748,7.819379,8.514861,10.700632,-2.21632,-0.965649,2.648587,9.631061
2023-04-01,4.917719362889961,6.327178517960097,7.758813957693,8.231750770777225,0.08000000000000007,0.23000000000000043,0.52,0.13,-0.10000000000000009,0.0,0.10000000000000009,0.0,6.890246,7.78642,7.886457,10.396104,-3.854557,-1.709923,1.422928,7.892689
2023-05-01,4.950079879124369,5.957820738137087,7.122856456533988,8.538171195642065,0.17999999999999972,0.2400000000000002,0.6999999999999997,0.44,-0.10000000000000009,0.10000000000000009,0.0,-0.10000000000000009,6.452744,7.334748,7.852723,10.199436,-4.630353,-2.21632,0.333716,6.155794
2023-06-01,4.131851231385042,4.917719362889961,6.404600402357152,8.979361103105798,0.22999999999999954,0.08000000000000007,0.31999999999999984,0.43999999999999995,0.20000000000000018,-0.10000000000000009,-0.10000000000000009,0.0,6.50287,6.890246,7.819379,10.005834,-4.099006,-3.854557,-0.965649,5.731573
2023-07-01,3.070617072997095,4.950079879124369,6.327178517960097,8.462576727730099,0.020000000000000462,0.17999999999999972,0.23000000000000043,0.47,0.0,-0.10000000000000009,0.0,-0.10000000000000009,6.552389,6.452744,7.78642,9.815227,-3.935524,-4.630353,-1.709923,4.941527
2023-08-01,3.287749268428297,4.131851231385042,5.957820738137087,8.222579178218826,0.040000000000000036,0.22999999999999954,0.2400000000000002,0.6500000000000001,-0.10000000000000009,0.20000000000000018,0.10000000000000009,0.10000000000000009,6.601314,6.50287,7.334748,9.157618,-3.978682,-4.099006,-2.21632,3.82661
2023-09-01,3.722504803505289,3.070617072997095,4.917719362889961,8.192106896425821,0.20999999999999996,0.020000000000000462,0.08000000000000007,0.22999999999999998,0.20000000000000018,0.0,-0.10000000000000009,-0.10000000000000009,6.459076,6.552389,6.890246,8.514861,-3.978575,-3.935524,-3.854557,2.648587
2023-10-01,3.687206638119256,3.287749268428297,4.950079879124369,7.758813957693,0.0,0.040000000000000036,0.17999999999999972,0.52,0.0,-0.10000000000000009,-0.10000000000000009,0.10000000000000009,6.318386,6.601314,6.452744,7.886457,-3.66305,-3.978682,-4.630353,1.422928
2023-11-01,3.2512659098611785,3.722504803505289,4.131851231385042,7.122856456533988,0.0,0.20999999999999996,0.22999999999999954,0.6999999999999997,0.19999999999999973,0.20000000000000018,0.20000000000000018,0.0,6.179216,6.459076,6.50287,7.852723,-3.395817,-3.978575,-4.099006,0.333716
2023-12-01,3.1333462745911866,3.687206638119256,3.070617072997095,6.404600402357152,0.0,0.0,0.020000000000000462,0.31999999999999984,-0.19999999999999973,0.0,0.0,-0.10000000000000009,5.943886,6.318386,6.552389,7.819379,-3.084548,-3.66305,-3.935524,-0.965649
2024-01-01,3.3159099427102934,3.2512659098611785,3.287749268428297,6.327178517960097,0.0,0.0,0.040000000000000036,0.23000000000000043,0.09999999999999964,0.19999999999999973,-0.10000000000000009,0.0,5.71114,6.179216,6.601314,7.78642,-2.40995,-3.395817,-3.978682,-1.709923
2024-02-01,3.0883429864855705,3.1333462745911866,3.722504803505289,5.957820738137087,0.0,0.0,0.20999999999999996,0.2400000000000002,-0.09999999999999964,-0.19999999999999973,0.20000000000000018,0.10000000000000009,5.480936,5.943886,6.459076,7.334748,-2.049822,-3.084548,-3.978575,-2.21632
2024-03-01,3.157074141648697,3.3159099427102934,3.687206638119256,4.917719362889961,0.0,0.0,0.0,0.08000000000000007,0.19999999999999973,0.09999999999999964,0.0,-0.10000000000000009,5.612806,5.71114,6.318386,6.890246,-1.491266,-2.40995,-3.66305,-3.854557
