layer,country,form,h,origin_date,target_date,y_true,y_pred
VAR,JAPAN,primary,6,2020-04-01,2020-10-01,-0.1000000000000085,0.0694056633188889
VAR,JAPAN,primary,12,2020-04-01,2021-04-01,-0.8000000000000114,-0.1199374474352064
VAR,JAPAN,primary,1,2020-05-01,2020-06-01,-0.1999999999999886,-0.3422628906224421
VAR,JAPAN,primary,3,2020-05-01,2020-08-01,0.0999999999999943,-0.3602966460671035
VAR,JAPAN,primary,6,2020-05-01,2020-11-01,-0.2999999999999971,0.1498275875350274
VAR,JAPAN,primary,12,2020-05-01,2021-05-01,0.3000000000000113,0.018430817982632
VAR,JAPAN,primary,1,2020-06-01,2020-07-01,0.0999999999999943,-0.3557773653844922
VAR,JAPAN,primary,3,2020-06-01,2020-09-01,-0.1999999999999886,0.0103155275201549
VAR,JAPAN,primary,6,2020-06-01,2020-12-01,-0.2000000000000028,0.0294615220455811
VAR,JAPAN,primary,12,2020-06-01,2021-06-01,0.0999999999999943,0.0174790470506293
VAR,JAPAN,primary,1,2020-07-01,2020-08-01,0.0999999999999943,-0.1011253746116064
VAR,JAPAN,primary,3,2020-07-01,2020-10-01,-0.1000000000000085,0.4209894901276255
VAR,JAPAN,primary,6,2020-07-01,2021-01-01,0.5,-0.1958865717987881
VAR,JAPAN,primary,12,2020-07-01,2021-07-01,0.2000000000000028,-0.0731122099096938
VAR,JAPAN,primary,1,2020-08-01,2020-09-01,-0.1999999999999886,0.1330017354004777
VAR,JAPAN,primary,3,2020-08-01,2020-11-01,-0.2999999999999971,-0.0290065328654861
VAR,JAPAN,primary,6,2020-08-01,2021-02-01,0.0,-0.0286204109255428
VAR,JAPAN,primary,12,2020-08-01,2021-08-01,0.0,0.0390655632908654
VAR,JAPAN,primary,1,2020-09-01,2020-10-01,-0.1000000000000085,-0.0475171798768675
VAR,JAPAN,primary,3,2020-09-01,2020-12-01,-0.2000000000000028,-0.0967765718457879
VAR,JAPAN,primary,6,2020-09-01,2021-03-01,0.1000000000000085,-0.0199313679414573
VAR,JAPAN,primary,12,2020-09-01,2021-09-01,0.3999999999999915,-0.0141529420181113
VAR,JAPAN,primary,1,2020-10-01,2020-11-01,-0.2999999999999971,-0.1776520653268347
VAR,JAPAN,primary,3,2020-10-01,2021-01-01,0.5,0.0105036732575583
VAR,JAPAN,primary,6,2020-10-01,2021-04-01,-0.8000000000000114,-0.1111657095256684
VAR,JAPAN,primary,12,2020-10-01,2021-10-01,-0.1999999999999886,-0.0040846086371007
VAR,JAPAN,primary,1,2020-11-01,2020-12-01,-0.2000000000000028,-0.17766166637616
VAR,JAPAN,primary,3,2020-11-01,2021-02-01,0.0,-0.2108093300308343
VAR,JAPAN,primary,6,2020-11-01,2021-05-01,0.3000000000000113,-0.1388782655986544
VAR,JAPAN,primary,12,2020-11-01,2021-11-01,0.1999999999999886,-0.144240462930577
VAR,JAPAN,primary,1,2020-12-01,2021-01-01,0.5,-0.1351504988903374
VAR,JAPAN,primary,3,2020-12-01,2021-03-01,0.1000000000000085,-0.1692955902031274
VAR,JAPAN,primary,6,2020-12-01,2021-06-01,0.0999999999999943,-0.1168471692015271
VAR,JAPAN,primary,12,2020-12-01,2021-12-01,0.0,-0.1172242998647936
VAR,JAPAN,primary,1,2021-01-01,2021-02-01,0.0,0.0469596194780008
VAR,JAPAN,primary,3,2021-01-01,2021-04-01,-0.8000000000000114,-0.0072693963806272
VAR,JAPAN,primary,6,2021-01-01,2021-07-01,0.2000000000000028,0.0866227409014864
VAR,JAPAN,primary,12,2021-01-01,2022-01-01,0.2000000000000028,0.0948339760781883
VAR,JAPAN,primary,1,2021-02-01,2021-03-01,0.1000000000000085,-0.1778167798834886
VAR,JAPAN,primary,3,2021-02-01,2021-05-01,0.3000000000000113,-0.0148663135880846
VAR,JAPAN,primary,6,2021-02-01,2021-08-01,0.0,-0.0421003837393085
VAR,JAPAN,primary,12,2021-02-01,2022-02-01,0.4000000000000057,0.0741186068692164
VAR,JAPAN,primary,1,2021-03-01,2021-04-01,-0.8000000000000114,-0.2043245983215227
VAR,JAPAN,primary,3,2021-03-01,2021-06-01,0.0999999999999943,0.0679886848163754
VAR,JAPAN,primary,6,2021-03-01,2021-09-01,0.3999999999999915,-0.0057507886132107
VAR,JAPAN,primary,12,2021-03-01,2022-03-01,0.3999999999999915,0.1141801639521059
VAR,JAPAN,primary,1,2021-04-01,2021-05-01,0.3000000000000113,-0.2870146037161132
VAR,JAPAN,primary,3,2021-04-01,2021-07-01,0.2000000000000028,0.1105015743802423
VAR,JAPAN,primary,6,2021-04-01,2021-10-01,-0.1999999999999886,-0.2182503818379902
VAR,JAPAN,primary,12,2021-04-01,2022-04-01,0.4000000000000057,-0.05117113304134
VAR,JAPAN,primary,1,2021-05-01,2021-06-01,0.0999999999999943,0.1102565735878479
VAR,JAPAN,primary,3,2021-05-01,2021-08-01,0.0,-0.1712369733355265
VAR,JAPAN,primary,6,2021-05-01,2021-11-01,0.1999999999999886,0.1980388164279736
VAR,JAPAN,primary,12,2021-05-01,2022-05-01,0.2999999999999971,0.0522365344407591
VAR,JAPAN,primary,1,2021-06-01,2021-07-01,0.2000000000000028,0.2745664298434631
VAR,JAPAN,primary,3,2021-06-01,2021-09-01,0.3999999999999915,-0.223338142379516
VAR,JAPAN,primary,6,2021-06-01,2021-12-01,0.0,0.0934428636223984
VAR,JAPAN,primary,12,2021-06-01,2022-06-01,0.0,-0.0622824318737244
VAR,JAPAN,primary,1,2021-07-01,2021-08-01,0.0,-0.2366109573604845
VAR,JAPAN,primary,3,2021-07-01,2021-10-01,-0.1999999999999886,-0.283326308414955
VAR,JAPAN,primary,6,2021-07-01,2022-01-01,0.2000000000000028,0.1167647523718884
VAR,JAPAN,primary,12,2021-07-01,2022-07-01,0.5,0.0204317265198246
VAR,JAPAN,primary,1,2021-08-01,2021-09-01,0.3999999999999915,-0.2286149682558756
VAR,JAPAN,primary,3,2021-08-01,2021-11-01,0.1999999999999886,0.1657016461824796
VAR,JAPAN,primary,6,2021-08-01,2022-02-01,0.4000000000000057,-0.0232073232517492
VAR,JAPAN,primary,12,2021-08-01,2022-08-01,0.4000000000000057,-0.017812465849589
VAR,JAPAN,primary,1,2021-09-01,2021-10-01,-0.1999999999999886,0.0495317381649493
VAR,JAPAN,primary,3,2021-09-01,2021-12-01,0.0,0.0810506372071584
VAR,JAPAN,primary,6,2021-09-01,2022-03-01,0.3999999999999915,0.059755419292192
VAR,JAPAN,primary,12,2021-09-01,2022-09-01,0.3999999999999915,0.0830437452292206
VAR,JAPAN,primary,1,2021-10-01,2021-11-01,0.1999999999999886,0.2427636485309958
VAR,JAPAN,primary,3,2021-10-01,2022-01-01,0.2000000000000028,0.0859726908181565
VAR,JAPAN,primary,6,2021-10-01,2022-04-01,0.4000000000000057,0.0241397732708497
VAR,JAPAN,primary,12,2021-10-01,2022-10-01,0.6000000000000085,0.0631465604939137
VAR,JAPAN,primary,1,2021-11-01,2021-12-01,0.0,0.0720272354490664
VAR,JAPAN,primary,3,2021-11-01,2022-02-01,0.4000000000000057,0.064538728210267
VAR,JAPAN,primary,6,2021-11-01,2022-05-01,0.2999999999999971,0.0864108163233032
VAR,JAPAN,primary,12,2021-11-01,2022-11-01,0.2000000000000028,0.0571413977896567
VAR,JAPAN,primary,1,2021-12-01,2022-01-01,0.2000000000000028,0.0829023163610556
VAR,JAPAN,primary,3,2021-12-01,2022-03-01,0.3999999999999915,0.0504842022420714
VAR,JAPAN,primary,6,2021-12-01,2022-06-01,0.0,0.0433234479793688
VAR,JAPAN,primary,12,2021-12-01,2022-12-01,0.1999999999999886,0.0443232427828189
VAR,JAPAN,primary,1,2022-01-01,2022-02-01,0.4000000000000057,0.16126325677823
VAR,JAPAN,primary,3,2022-01-01,2022-04-01,0.4000000000000057,0.0012225141748616
VAR,JAPAN,primary,6,2022-01-01,2022-07-01,0.5,0.0637657364674425
VAR,JAPAN,primary,12,2022-01-01,2023-01-01,0.6000000000000085,0.0437770536771415
VAR,JAPAN,primary,1,2022-02-01,2022-03-01,0.3999999999999915,0.3560227115027595
VAR,JAPAN,primary,3,2022-02-01,2022-05-01,0.2999999999999971,0.2280417447588146
VAR,JAPAN,primary,6,2022-02-01,2022-08-01,0.4000000000000057,0.2998095432416893
VAR,JAPAN,primary,12,2022-02-01,2023-02-01,-0.7000000000000028,0.2962959830805766
VAR,JAPAN,primary,1,2022-03-01,2022-04-01,0.4000000000000057,0.2438246168710259
VAR,JAPAN,primary,3,2022-03-01,2022-06-01,0.0,0.2458083877881761
VAR,JAPAN,primary,6,2022-03-01,2022-09-01,0.3999999999999915,0.2939693333469972
VAR,JAPAN,primary,12,2022-03-01,2023-03-01,0.4000000000000057,0.300827486869574
VAR,JAPAN,primary,1,2022-04-01,2022-05-01,0.2999999999999971,0.3874046643656301
VAR,JAPAN,primary,3,2022-04-01,2022-07-01,0.5,0.3469773118184205
VAR,JAPAN,primary,6,2022-04-01,2022-10-01,0.6000000000000085,0.3495470076626031
VAR,JAPAN,primary,12,2022-04-01,2023-04-01,0.6999999999999886,0.3543770154968997
VAR,JAPAN,primary,1,2022-05-01,2022-06-01,0.0,0.2491985955499585
VAR,JAPAN,primary,3,2022-05-01,2022-08-01,0.4000000000000057,0.3466015948247397
VAR,JAPAN,primary,6,2022-05-01,2022-11-01,0.2000000000000028,0.3365292628590021
VAR,JAPAN,primary,12,2022-05-01,2023-05-01,0.0,0.3285148477362676
VAR,JAPAN,primary,1,2022-06-01,2022-07-01,0.5,0.2680458432571944
VAR,JAPAN,primary,3,2022-06-01,2022-09-01,0.3999999999999915,0.2823378163512728
VAR,JAPAN,primary,6,2022-06-01,2022-12-01,0.1999999999999886,0.2757607698261123
VAR,JAPAN,primary,12,2022-06-01,2023-06-01,0.1000000000000085,0.2901231937067684
VAR,JAPAN,primary,1,2022-07-01,2022-08-01,0.4000000000000057,0.4470999643460495
VAR,JAPAN,primary,3,2022-07-01,2022-10-01,0.6000000000000085,0.329753187816767
VAR,JAPAN,primary,6,2022-07-01,2023-01-01,0.6000000000000085,0.3401885872759179
VAR,JAPAN,primary,12,2022-07-01,2023-07-01,0.5,0.3410673190847397
VAR,JAPAN,primary,1,2022-08-01,2022-09-01,0.3999999999999915,0.3326722227445806
VAR,JAPAN,primary,3,2022-08-01,2022-11-01,0.2000000000000028,0.2573012828106091
VAR,JAPAN,primary,6,2022-08-01,2023-02-01,-0.7000000000000028,0.329407516453742
VAR,JAPAN,primary,12,2022-08-01,2023-08-01,0.2000000000000028,0.324431653377513
VAR,JAPAN,primary,1,2022-09-01,2022-10-01,0.6000000000000085,0.3221662309957708
VAR,JAPAN,primary,3,2022-09-01,2022-12-01,0.1999999999999886,0.3218329935558295
VAR,JAPAN,primary,6,2022-09-01,2023-03-01,0.4000000000000057,0.3407920243967276
VAR,JAPAN,primary,12,2022-09-01,2023-09-01,0.2999999999999971,0.3142303310689271
VAR,JAPAN,primary,1,2022-10-01,2022-11-01,0.2000000000000028,0.2991667370823574
VAR,JAPAN,primary,3,2022-10-01,2023-01-01,0.6000000000000085,0.3420724326389857
VAR,JAPAN,primary,6,2022-10-01,2023-04-01,0.6999999999999886,0.3537612829560421
VAR,JAPAN,primary,12,2022-10-01,2023-10-01,0.8999999999999915,0.332045252132662
VAR,JAPAN,primary,1,2022-11-01,2022-12-01,0.1999999999999886,0.3125218540280253
VAR,JAPAN,primary,3,2022-11-01,2023-02-01,-0.7000000000000028,0.3180174361335951
VAR,JAPAN,primary,6,2022-11-01,2023-05-01,0.0,0.3173065795513381
VAR,JAPAN,primary,12,2022-11-01,2023-11-01,-0.1999999999999886,0.3328154059484556
VAR,JAPAN,primary,1,2022-12-01,2023-01-01,0.6000000000000085,0.2371703803856686
VAR,JAPAN,primary,3,2022-12-01,2023-03-01,0.4000000000000057,0.4021065490946079
VAR,JAPAN,primary,6,2022-12-01,2023-06-01,0.1000000000000085,0.3112363722907494
VAR,JAPAN,primary,12,2022-12-01,2023-12-01,-0.1000000000000085,0.3274684474447475
VAR,JAPAN,primary,1,2023-01-01,2023-02-01,-0.7000000000000028,0.4381607291787857
VAR,JAPAN,primary,3,2023-01-01,2023-04-01,0.6999999999999886,0.3953093891909245
VAR,JAPAN,primary,6,2023-01-01,2023-07-01,0.5,0.3179408071095412
VAR,JAPAN,primary,12,2023-01-01,2024-01-01,0.1000000000000085,0.3553112761317951
VAR,JAPAN,primary,1,2023-02-01,2023-03-01,0.4000000000000057,0.2620101440461742
VAR,JAPAN,primary,3,2023-02-01,2023-05-01,0.0,0.2982449154028088
VAR,JAPAN,primary,6,2023-02-01,2023-08-01,0.2000000000000028,0.2686184115543704
VAR,JAPAN,primary,12,2023-02-01,2024-02-01,0.0,0.2892699486586932
VAR,JAPAN,primary,1,2023-03-01,2023-04-01,0.6999999999999886,0.4910305908501874
VAR,JAPAN,primary,3,2023-03-01,2023-06-01,0.1000000000000085,0.2795119594091932
VAR,JAPAN,primary,6,2023-03-01,2023-09-01,0.2999999999999971,0.3388795929627969
VAR,JAPAN,primary,12,2023-03-01,2024-03-01,0.2999999999999971,0.2985354026247835
VAR,JAPAN,primary,1,2023-04-01,2023-05-01,0.0,0.3415762863987405
VAR,JAPAN,primary,3,2023-04-01,2023-07-01,0.5,0.1225812786629717
VAR,JAPAN,primary,6,2023-04-01,2023-10-01,0.8999999999999915,0.3622490672812941
VAR,JAPAN,primary,12,2023-04-01,2024-04-01,0.5,0.3175550544779255
VAR,JAPAN,primary,1,2023-05-01,2023-06-01,0.1000000000000085,0.2231684834614868
VAR,JAPAN,primary,3,2023-05-01,2023-08-01,0.2000000000000028,0.2220860466930755
VAR,JAPAN,primary,6,2023-05-01,2023-11-01,-0.1999999999999886,0.2851196470812788
VAR,JAPAN,primary,12,2023-05-01,2024-05-01,0.3999999999999915,0.2841852237276554
VAR,JAPAN,primary,1,2023-06-01,2023-07-01,0.5,0.1310943224286834
VAR,JAPAN,primary,3,2023-06-01,2023-09-01,0.2999999999999971,0.4196318836702079
VAR,JAPAN,primary,6,2023-06-01,2023-12-01,-0.1000000000000085,0.2665427211956117
VAR,JAPAN,primary,12,2023-06-01,2024-06-01,0.1000000000000085,0.2790882808057815
VAR,JAPAN,primary,1,2023-07-01,2023-08-01,0.2000000000000028,0.3059328242321285
VAR,JAPAN,primary,3,2023-07-01,2023-10-01,0.8999999999999915,0.3553338127664946
VAR,JAPAN,primary,6,2023-07-01,2024-01-01,0.1000000000000085,0.2729301394407432
VAR,JAPAN,primary,12,2023-07-01,2024-07-01,0.3999999999999915,0.283598609398735
VAR,JAPAN,primary,1,2023-08-01,2023-09-01,0.2999999999999971,0.409713563960499
VAR,JAPAN,primary,3,2023-08-01,2023-11-01,-0.1999999999999886,0.2146048052144344
VAR,JAPAN,primary,6,2023-08-01,2024-02-01,0.0,0.2700767739257867
VAR,JAPAN,primary,12,2023-08-01,2024-08-01,0.5,0.277792863093975
VAR,JAPAN,primary,1,2023-09-01,2023-10-01,0.8999999999999915,0.3265923477304819
VAR,JAPAN,primary,3,2023-09-01,2023-12-01,-0.1000000000000085,0.2880035503667563
VAR,JAPAN,primary,6,2023-09-01,2024-03-01,0.2999999999999971,0.2621620427930353
VAR,JAPAN,primary,12,2023-09-01,2024-09-01,-0.1999999999999886,0.2729615003243671
VAR,JAPAN,primary,1,2023-10-01,2023-11-01,-0.1999999999999886,0.3455239641393748
VAR,JAPAN,primary,3,2023-10-01,2024-01-01,0.1000000000000085,0.2438278748899439
VAR,JAPAN,primary,6,2023-10-01,2024-04-01,0.5,0.2921331859080069
VAR,JAPAN,primary,12,2023-10-01,2024-10-01,0.5999999999999943,0.2983273231881309
VAR,JAPAN,primary,1,2023-11-01,2023-12-01,-0.1000000000000085,0.1978700330431969
VAR,JAPAN,primary,3,2023-11-01,2024-02-01,0.0,0.2700619313386808
VAR,JAPAN,primary,6,2023-11-01,2024-05-01,0.3999999999999915,0.2634554387917142
VAR,JAPAN,primary,12,2023-11-01,2024-11-01,0.5,0.2767177663751556
VAR,JAPAN,primary,1,2023-12-01,2024-01-01,0.1000000000000085,0.2903377487689475
VAR,JAPAN,primary,3,2023-12-01,2024-03-01,0.2999999999999971,0.3077089936344352
VAR,JAPAN,primary,6,2023-12-01,2024-06-01,0.1000000000000085,0.2704629142293559
VAR,JAPAN,primary,12,2023-12-01,2024-12-01,0.7000000000000028,0.2697883330439289
VAR,JAPAN,primary,1,2024-01-01,2024-02-01,0.0,0.2813735354751331
VAR,JAPAN,primary,3,2024-01-01,2024-04-01,0.5,0.2309751459974233
VAR,JAPAN,primary,6,2024-01-01,2024-07-01,0.3999999999999915,0.269238048996446
VAR,JAPAN,primary,12,2024-01-01,2025-01-01,0.5,0.2734231261935369
VAR,JAPAN,primary,1,2024-02-01,2024-03-01,0.2999999999999971,0.3063514745257621
VAR,JAPAN,primary,3,2024-02-01,2024-05-01,0.3999999999999915,0.3456967693204872
VAR,JAPAN,primary,6,2024-02-01,2024-08-01,0.5,0.2421350792379148
VAR,JAPAN,primary,12,2024-02-01,2025-02-01,-0.4000000000000057,0.2597286574271815
VAR,JAPAN,primary,1,2024-03-01,2024-04-01,0.5,0.2923697545016109
VAR,JAPAN,primary,3,2024-03-01,2024-06-01,0.1000000000000085,0.2339152993615975
VAR,JAPAN,primary,6,2024-03-01,2024-09-01,-0.1999999999999886,0.221642743586112
VAR,JAPAN,primary,12,2024-03-01,2025-03-01,0.2999999999999971,0.2508588455645678
VAR,JAPAN,primary,1,2024-04-01,2024-05-01,0.3999999999999915,0.3985827820455897
VAR,JAPAN,primary,3,2024-04-01,2024-07-01,0.3999999999999915,0.2254695409595273
VAR,JAPAN,primary,6,2024-04-01,2024-10-01,0.5999999999999943,0.2303013916724951
VAR,JAPAN,primary,12,2024-04-01,2025-04-01,0.4000000000000057,0.2403601930171167
VAR,JAPAN,primary,1,2024-05-01,2024-06-01,0.1000000000000085,0.2083021229755733
VAR,JAPAN,primary,3,2024-05-01,2024-08-01,0.5,0.1105890271634856
VAR,JAPAN,primary,6,2024-05-01,2024-11-01,0.5,0.2583420667495605
VAR,JAPAN,primary,12,2024-05-01,2025-05-01,0.2999999999999971,0.2508100536670869
VAR,JAPAN,primary,1,2024-06-01,2024-07-01,0.3999999999999915,0.0788054356053209
VAR,JAPAN,primary,3,2024-06-01,2024-09-01,-0.1999999999999886,0.2261695541325741
VAR,JAPAN,primary,6,2024-06-01,2024-12-01,0.7000000000000028,0.2621862859046364
VAR,JAPAN,primary,12,2024-06-01,2025-06-01,-0.0999999999999943,0.2543279252341047
VAR,JAPAN,primary,1,2024-07-01,2024-08-01,0.5,0.1989143836343119
VAR,JAPAN,primary,3,2024-07-01,2024-10-01,0.5999999999999943,0.2397891566479242
VAR,JAPAN,primary,6,2024-07-01,2025-01-01,0.5,0.2549050516072143
VAR,JAPAN,primary,12,2024-07-01,2025-07-01,0.2000000000000028,0.2727957263058364
VAR,JAPAN,primary,1,2024-08-01,2024-09-01,-0.1999999999999886,0.3517075043650668
VAR,JAPAN,primary,3,2024-08-01,2024-11-01,0.5,0.3960054941486112
VAR,JAPAN,primary,6,2024-08-01,2025-02-01,-0.4000000000000057,0.260461174025659
VAR,JAPAN,primary,12,2024-08-01,2025-08-01,0.1999999999999886,0.2839256855728411
VAR,JAPAN,primary,1,2024-09-01,2024-10-01,0.5999999999999943,0.2376694331291404
VAR,JAPAN,primary,3,2024-09-01,2024-12-01,0.7000000000000028,-0.0124984308042192
VAR,JAPAN,primary,6,2024-09-01,2025-03-01,0.2999999999999971,0.2744346264945493
VAR,JAPAN,primary,12,2024-09-01,2025-09-01,-0.0999999999999943,0.2779535624004585
VAR,JAPAN,primary,1,2024-10-01,2024-11-01,0.5,0.4835977807444053
VAR,JAPAN,primary,3,2024-10-01,2025-01-01,0.5,0.2245483212370418
VAR,JAPAN,primary,6,2024-10-01,2025-04-01,0.4000000000000057,0.3512778206310872
VAR,JAPAN,primary,12,2024-10-01,2025-10-01,0.7999999999999972,0.2829382022170931
VAR,UK,primary,1,2020-01-01,2020-02-01,0.276625349289011,0.5501364883012085
VAR,UK,primary,3,2020-01-01,2020-04-01,0.0,0.6482237251462275
VAR,UK,primary,6,2020-01-01,2020-07-01,0.3669728888962402,0.2952287534677384
VAR,UK,primary,12,2020-01-01,2021-01-01,-0.0914494805388041,0.132803623838764
VAR,UK,primary,1,2020-02-01,2020-03-01,0.0,0.3647073020178117
VAR,UK,primary,3,2020-02-01,2020-05-01,0.0,0.6886221168600579
VAR,UK,primary,6,2020-02-01,2020-08-01,-0.3669728888962513,4.842780913808058
VAR,UK,primary,12,2020-02-01,2021-02-01,0.0914494805387948,66.1915891773744
VAR,UK,primary,1,2020-03-01,2020-04-01,0.0,1.7338266902555632
VAR,UK,primary,3,2020-03-01,2020-06-01,0.1839926922007295,0.0605295815768094
VAR,UK,primary,6,2020-03-01,2020-09-01,0.3669728888962402,4.403493484017166
VAR,UK,primary,12,2020-03-01,2021-03-01,0.273847729330377,65.46291855400058
VAR,UK,primary,1,2020-04-01,2020-05-01,0.0,-1.2016913299341874
VAR,UK,primary,3,2020-04-01,2020-07-01,0.3669728888962402,1.4448741349242993
VAR,UK,primary,6,2020-04-01,2020-10-01,0.0,7.859491918473863
VAR,UK,primary,12,2020-04-01,2021-04-01,0.6360766561810458,104.58134135990478
VAR,UK,primary,1,2020-05-01,2020-06-01,0.1839926922007295,-1.669715570918081
VAR,UK,primary,3,2020-05-01,2020-08-01,-0.3669728888962513,-4.253243399904214
VAR,UK,primary,6,2020-05-01,2020-11-01,-0.091617047177964,-34.64591233785176
VAR,UK,primary,12,2020-05-01,2021-05-01,0.5420067469339114,-980.2893406516006
VAR,UK,primary,1,2020-06-01,2020-07-01,0.3669728888962402,-0.313759812207606
VAR,UK,primary,3,2020-06-01,2020-09-01,0.3669728888962402,0.4978139390396071
VAR,UK,primary,6,2020-06-01,2020-12-01,0.2745997148855844,-3.4475968822610783
VAR,UK,primary,12,2020-06-01,2021-06-01,0.3597126180849475,-11.889610749666453
VAR,UK,primary,1,2020-07-01,2020-08-01,-0.3669728888962513,2.0328542642013585
VAR,UK,primary,3,2020-07-01,2020-10-01,0.0,-0.6428520937123627
VAR,UK,primary,6,2020-07-01,2021-01-01,-0.0914494805388041,0.0732593871069425
VAR,UK,primary,12,2020-07-01,2021-07-01,0.0,1.05761678842378
VAR,UK,primary,1,2020-08-01,2020-09-01,0.3669728888962402,0.0026934554537724
VAR,UK,primary,3,2020-08-01,2020-11-01,-0.091617047177964,0.1430542086005249
VAR,UK,primary,6,2020-08-01,2021-02-01,0.0914494805387948,-6.332665792863917
VAR,UK,primary,12,2020-08-01,2021-08-01,0.6264002584930415,-12.958313821681408
VAR,UK,primary,1,2020-09-01,2020-10-01,0.0,-1.495772898141802
VAR,UK,primary,3,2020-09-01,2020-12-01,0.2745997148855844,-3.1662380056631387
VAR,UK,primary,6,2020-09-01,2021-03-01,0.273847729330377,0.7852987931902473
VAR,UK,primary,12,2020-09-01,2021-09-01,0.2672607381476478,-3.714304407319955
VAR,UK,primary,1,2020-10-01,2020-11-01,-0.091617047177964,2.132999930710095
VAR,UK,primary,3,2020-10-01,2021-01-01,-0.0914494805388041,1.360959438813857
VAR,UK,primary,6,2020-10-01,2021-04-01,0.6360766561810458,2.769380334262046
VAR,UK,primary,12,2020-10-01,2021-10-01,0.8857453834061023,5.86244799172888
VAR,UK,primary,1,2020-11-01,2020-12-01,0.2745997148855844,-2.0483301758693018
VAR,UK,primary,3,2020-11-01,2021-02-01,0.0914494805387948,0.0017941751018418
VAR,UK,primary,6,2020-11-01,2021-05-01,0.5420067469339114,1.413481203632066
VAR,UK,primary,12,2020-11-01,2021-11-01,0.6153865574378066,1.1213500713012443
VAR,UK,primary,1,2020-12-01,2021-01-01,-0.0914494805388041,1.4229717690621402
VAR,UK,primary,3,2020-12-01,2021-03-01,0.273847729330377,1.5291659805489852
VAR,UK,primary,6,2020-12-01,2021-06-01,0.3597126180849475,2.629377337406076
VAR,UK,primary,12,2020-12-01,2021-12-01,0.5244767267295084,3.768542633248286
VAR,UK,primary,1,2021-01-01,2021-02-01,0.0914494805387948,0.39023463868166
VAR,UK,primary,3,2021-01-01,2021-04-01,0.6360766561810458,0.5229287083785388
VAR,UK,primary,6,2021-01-01,2021-07-01,0.0,2.24540228042048
VAR,UK,primary,12,2021-01-01,2022-01-01,-0.0872219854685858,1.671511889624136
VAR,UK,primary,1,2021-02-01,2021-03-01,0.273847729330377,0.5029077247885649
VAR,UK,primary,3,2021-02-01,2021-05-01,0.5420067469339114,1.0848185184893673
VAR,UK,primary,6,2021-02-01,2021-08-01,0.6264002584930415,-0.3256211729442047
VAR,UK,primary,12,2021-02-01,2022-02-01,0.6956549793360152,0.9961074931781008
VAR,UK,primary,1,2021-03-01,2021-04-01,0.6360766561810458,0.729168320507675
VAR,UK,primary,3,2021-03-01,2021-06-01,0.3597126180849475,1.1922425205495577
VAR,UK,primary,6,2021-03-01,2021-09-01,0.2672607381476478,0.1102743860164472
VAR,UK,primary,12,2021-03-01,2022-03-01,0.9486918931755988,0.8127044214347188
VAR,UK,primary,1,2021-04-01,2021-05-01,0.5420067469339114,0.2569070258694494
VAR,UK,primary,3,2021-04-01,2021-07-01,0.0,-0.2071603490036513
VAR,UK,primary,6,2021-04-01,2021-10-01,0.8857453834061023,-0.8175816516357118
VAR,UK,primary,12,2021-04-01,2022-04-01,2.123222010577412,-2.1060641604772328
VAR,UK,primary,1,2021-05-01,2021-06-01,0.3597126180849475,0.3245563546746031
VAR,UK,primary,3,2021-05-01,2021-08-01,0.6264002584930415,-0.0423564194503408
VAR,UK,primary,6,2021-05-01,2021-11-01,0.6153865574378066,0.7628603279835705
VAR,UK,primary,12,2021-05-01,2022-05-01,0.5865119452398058,-0.393239324886672
VAR,UK,primary,1,2021-06-01,2021-07-01,0.0,0.1748866549583707
VAR,UK,primary,3,2021-06-01,2021-09-01,0.2672607381476478,-0.0462370796761693
VAR,UK,primary,6,2021-06-01,2021-12-01,0.5244767267295084,1.259388420841838
VAR,UK,primary,12,2021-06-01,2022-06-01,0.6661140366782222,0.12514098129178
VAR,UK,primary,1,2021-07-01,2021-08-01,0.6264002584930415,0.5808758560408345
VAR,UK,primary,3,2021-07-01,2021-10-01,0.8857453834061023,0.277331360439183
VAR,UK,primary,6,2021-07-01,2022-01-01,-0.0872219854685858,0.6393985089793768
VAR,UK,primary,12,2021-07-01,2022-07-01,0.5792320704504371,0.7089469603082298
VAR,UK,primary,1,2021-08-01,2021-09-01,0.2672607381476478,0.2899796443834774
VAR,UK,primary,3,2021-08-01,2021-11-01,0.6153865574378066,0.9115645526200106
VAR,UK,primary,6,2021-08-01,2022-02-01,0.6956549793360152,0.5700687344497329
VAR,UK,primary,12,2021-08-01,2022-08-01,0.4938281640582577,0.9096297558443048
VAR,UK,primary,1,2021-09-01,2021-10-01,0.8857453834061023,0.8982574663129457
VAR,UK,primary,3,2021-09-01,2021-12-01,0.5244767267295084,0.6401921547202394
VAR,UK,primary,6,2021-09-01,2022-03-01,0.9486918931755988,0.8899486403210002
VAR,UK,primary,12,2021-09-01,2022-09-01,0.4096687417329962,0.567539966823124
VAR,UK,primary,1,2021-10-01,2021-11-01,0.6153865574378066,0.7516913026919391
VAR,UK,primary,3,2021-10-01,2022-01-01,-0.0872219854685858,0.6280365174281859
VAR,UK,primary,6,2021-10-01,2022-04-01,2.123222010577412,-0.2966196982608204
VAR,UK,primary,12,2021-10-01,2022-10-01,1.6220955823538707,0.7332090099429114
VAR,UK,primary,1,2021-11-01,2021-12-01,0.5244767267295084,0.2597718397950667
VAR,UK,primary,3,2021-11-01,2022-02-01,0.6956549793360152,0.8578896464483183
