country,root_index,root_real,root_imag,abs_root,is_stable_overall
USA,33,-0.8744967745353432,-0.6959690530224639,1.1176392671330513,True
USA,34,-0.8744967745353432,0.6959690530224639,1.1176392671330513,True
USA,35,-1.04495735336027,0.3953313954907797,1.1172389102615374,True
USA,36,-1.04495735336027,-0.3953313954907797,1.1172389102615374,True
USA,37,-0.43519852145483906,1.0275680800797433,1.115927377688731,True
USA,38,-0.43519852145483906,-1.0275680800797433,1.115927377688731,True
USA,39,0.5849486666189777,0.9480836720050391,1.1140141793091678,True
USA,40,0.5849486666189777,-0.9480836720050391,1.1140141793091678,True
USA,41,1.0650321178346778,0.28133702342799655,1.101564311681685,True
USA,42,1.0650321178346778,-0.28133702342799655,1.101564311681685,True
USA,43,0.9732129935913933,0.5026139137303277,1.0953375174668485,True
USA,44,0.9732129935913933,-0.5026139137303277,1.0953375174668485,True
USA,45,-0.2144147757719402,-1.0736493483129073,1.0948500441622413,True
USA,46,-0.2144147757719402,1.0736493483129073,1.0948500441622413,True
USA,47,0.7139914491805042,0.8297193650725352,1.0946314513475517,True
USA,48,0.7139914491805042,-0.8297193650725352,1.0946314513475517,True
USA,49,-1.0729575566572043,0.19102065249275574,1.0898287975946295,True
USA,50,-1.0729575566572043,-0.19102065249275574,1.0898287975946295,True
USA,51,0.35568673775702264,-1.020342189984861,1.0805606137923662,True
USA,52,0.35568673775702264,1.020342189984861,1.0805606137923662,True
USA,53,0.8064652088055477,0.6977467079154791,1.066412960077223,True
USA,54,0.8064652088055477,-0.6977467079154791,1.066412960077223,True
USA,55,1.052308294894656,-0.11304954404724453,1.0583633340745455,True
USA,56,1.052308294894656,0.11304954404724453,1.0583633340745455,True
USA,57,-0.49287772324368784,0.9068384501773535,1.0321261670890558,True
USA,58,-0.49287772324368784,-0.9068384501773535,1.0321261670890558,True
USA,59,1.0113838327433322,-0.0,1.0113838327433322,True
JAPAN,0,2.44818642280557,-0.0,2.44818642280557,True
JAPAN,1,-1.8038353848064221,0.9898747208558539,2.057589380432643,True
JAPAN,2,-1.8038353848064221,-0.9898747208558539,2.057589380432643,True
JAPAN,3,1.8483455688773265,-0.41437315511492484,1.8942244992788855,True
JAPAN,4,1.8483455688773265,0.41437315511492484,1.8942244992788855,True
JAPAN,5,1.26823273378509,-1.0976727576958816,1.677289405568307,True
JAPAN,6,1.26823273378509,1.0976727576958816,1.677289405568307,True
JAPAN,7,-1.2710533965968782,-1.0352985846707035,1.6393351995310852,True
JAPAN,8,-1.2710533965968782,1.0352985846707035,1.6393351995310852,True
JAPAN,9,0.23385942504863688,1.5819149182469896,1.5991075758861435,True
JAPAN,10,0.23385942504863688,-1.5819149182469896,1.5991075758861435,True
JAPAN,11,-0.47573719904872197,1.5253434330614957,1.5978105242307525,True
JAPAN,12,-0.47573719904872197,-1.5253434330614957,1.5978105242307525,True
JAPAN,13,-1.4453982259773286,-0.0,1.4453982259773286,True
JAPAN,14,0.5282862729056685,-1.2977122237133802,1.4011221937131995,True
JAPAN,15,0.5282862729056685,1.2977122237133802,1.4011221937131995,True
JAPAN,16,-0.8351177616113966,-1.069824035659531,1.3571827964698324,True
JAPAN,17,-0.8351177616113966,1.069824035659531,1.3571827964698324,True
JAPAN,18,0.5459357179539149,-1.2050402902286488,1.3229391177269658,True
