country,form,alpha,origin_date,target_date,horizon,n_train_origin,actual,forecast,naive_forecast,error,abs_error,sq_error,naive_error,naive_abs_error,naive_sq_error
UK,primary,100.0,2020-08-01,2021-08-01,12,211,0.6264002584930415,0.5924556496385442,-0.3669728888962513,0.03394460885449724,0.03394460885449724,0.0011522364702848122,0.9933731473892928,0.9933731473892928,0.9867902099541097
UK,primary,100.0,2020-09-01,2021-09-01,12,212,0.2672607381476478,0.5890295649861235,0.3669728888962402,-0.3217688268384757,0.3217688268384757,0.10353517792500895,-0.09971215074859241,0.09971215074859241,0.009942513006910018
UK,primary,100.0,2020-10-01,2021-10-01,12,213,0.8857453834061023,0.39491829513948085,0.0,0.49082708826662147,0.49082708826662147,0.24091123057628983,0.8857453834061023,0.8857453834061023,0.7845448842252232
UK,primary,100.0,2020-11-01,2021-11-01,12,214,0.6153865574378066,0.5292477313550852,-0.09161704717796408,0.08613882608272139,0.08613882608272139,0.007419897358909322,0.7070036046157706,0.7070036046157706,0.4998540969396929
UK,primary,100.0,2020-12-01,2021-12-01,12,215,0.5244767267295084,0.4362467225374514,0.2745997148855844,0.08823000419205701,0.08823000419205701,0.007784533639730398,0.24987701184392402,0.24987701184392402,0.06243852104804855
UK,primary,100.0,2021-01-01,2022-01-01,12,216,-0.0872219854685858,0.3545125255209314,-0.09144948053880417,-0.44173451098951716,0.44173451098951716,0.19512937819914786,0.0042274950702183706,0.0042274950702183706,1.7871714568720627e-05
UK,primary,100.0,2021-02-01,2022-02-01,12,217,0.6956549793360152,0.39388704511070305,0.09144948053879488,0.3017679342253121,0.3017679342253121,0.0910638861266123,0.6042054987972203,0.6042054987972203,0.36506428477679775
UK,primary,100.0,2021-03-01,2022-03-01,12,218,0.9486918931755989,0.632387705211957,0.27384772933037704,0.3163041879636419,0.3163041879636419,0.10004833932333891,0.6748441638452218,0.6748441638452218,0.4554146454759566
UK,primary,100.0,2021-04-01,2022-04-01,12,219,2.123222010577412,0.654723559933825,0.6360766561810458,1.468498450643587,1.468498450643587,2.1564876995426157,1.4871453543963662,1.4871453543963662,2.2116013051026937
UK,primary,100.0,2021-05-01,2022-05-01,12,220,0.5865119452398058,0.48781303862875586,0.5420067469339114,0.09869890661104991,0.09869890661104991,0.00974147416621675,0.04450519830589439,0.04450519830589439,0.001980712676246985
UK,primary,100.0,2021-06-01,2022-06-01,12,221,0.6661140366782222,0.4374857666699506,0.3597126180849475,0.22862827000827163,0.22862827000827163,0.05227088584697515,0.30640141859327474,0.30640141859327474,0.09388182931597117
UK,primary,100.0,2021-07-01,2022-07-01,12,222,0.5792320704504371,0.3537964428547363,0.0,0.2254356275957008,0.2254356275957008,0.050821222189467496,0.5792320704504371,0.5792320704504371,0.3355097914383002
UK,primary,100.0,2021-08-01,2022-08-01,12,223,0.4938281640582577,0.12658006874212258,0.6264002584930415,0.3672480953161351,0.3672480953161351,0.13487116351332906,-0.1325720944347838,0.1325720944347838,0.017575360222825232
UK,primary,100.0,2021-09-01,2022-09-01,12,224,0.4096687417329962,0.23722688210893686,0.2672607381476478,0.17244185962405936,0.17244185962405936,0.029736194950603794,0.14240800358534844,0.14240800358534844,0.020280039485164613
UK,primary,100.0,2021-10-01,2022-10-01,12,225,1.6220955823538707,0.13655616773874815,0.8857453834061023,1.4855394146151226,1.4855394146151226,2.2068273523750412,0.7363501989477684,0.7363501989477684,0.5422116154904182
UK,primary,100.0,2021-11-01,2022-11-01,12,226,0.4014457418661868,0.044231178422090206,0.6153865574378066,0.35721456344409663,0.35721456344409663,0.12760224433655654,-0.21394081557161976,0.21394081557161976,0.04577067256744982
UK,primary,100.0,2021-12-01,2022-12-01,12,227,0.39984059666954236,0.300649182811512,0.5244767267295084,0.09919141385803038,0.09919141385803038,0.00983893658315506,-0.12463613005996604,0.12463613005996604,0.015534164916324771
UK,primary,100.0,2022-01-01,2023-01-01,12,228,-0.39984059666953625,0.04180750872743835,-0.0872219854685858,-0.44164810539697463,0.44164810539697463,0.19505304900073722,-0.31261861120095047,0.31261861120095047,0.09773039606921104
UK,primary,100.0,2022-02-01,2023-02-01,12,229,0.9569451016150673,0.20123852283561383,0.6956549793360152,0.7557065787794535,0.7557065787794535,0.5710924332105463,0.26129012227905213,0.26129012227905213,0.06827252800060202
UK,primary,100.0,2022-03-01,2023-03-01,12,230,0.632913505164753,0.07914409566420319,0.9486918931755989,0.5537694095005498,0.5537694095005498,0.30666055889858757,-0.3157783880108459,0.3157783880108459,0.09971599033472835
UK,primary,100.0,2022-04-01,2023-04-01,12,231,1.176022961846534,0.2990790831538307,2.123222010577412,0.8769438786927034,0.8769438786927034,0.7690305663766029,-0.9471990487308779,0.9471990487308779,0.8971860379166801
UK,primary,100.0,2022-05-01,2023-05-01,12,232,0.621602623100603,0.06255072932556202,0.5865119452398058,0.5590518937750409,0.5590518937750409,0.31253901993345967,0.035090677860797226,0.035090677860797226,0.0012313556727302445
UK,primary,100.0,2022-06-01,2023-06-01,12,233,0.2321084214203557,0.11548898247811565,0.6661140366782222,0.11661943894224006,0.11661943894224006,0.013600093539202857,-0.4340056152578665,0.4340056152578665,0.18836087407535926
UK,primary,100.0,2022-07-01,2023-07-01,12,234,-0.3095977705128121,-0.15407034765537103,0.5792320704504371,-0.1555274228574411,0.1555274228574411,0.02418877926067729,-0.8888298409632492,0.8888298409632492,0.790018486186755
UK,primary,100.0,2022-08-01,2023-08-01,12,235,0.30959777051282134,0.3022661512835528,0.4938281640582577,0.00733161922926856,0.00733161922926856,5.375264052298052e-05,-0.18423039354543636,0.18423039354543636,0.03394083790590636
UK,primary,100.0,2022-09-01,2023-09-01,12,236,0.5395003451659232,0.2559408191680331,0.4096687417329962,0.2835595259978901,0.2835595259978901,0.0804060047841481,0.12983160343292693,0.12983160343292693,0.016856245249964805
UK,primary,100.0,2022-10-01,2023-10-01,12,237,0.07683442560091633,0.8573284334475527,1.6220955823538707,-0.7804940078466364,0.7804940078466364,0.6091708962845053,-1.5452611567529544,1.5452611567529544,2.3878320425694786
UK,primary,100.0,2022-11-01,2023-11-01,12,238,-0.15372793188863668,0.42817083790257293,0.4014457418661868,-0.5818987697912096,0.5818987697912096,0.3386061782845231,-0.5551736737548235,0.5551736737548235,0.3082178080304272
UK,primary,100.0,2022-12-01,2023-12-01,12,239,0.3838776307165667,0.446330734581866,0.39984059666954236,-0.062453103865299286,0.062453103865299286,0.0039003901824098608,-0.01596296595297564,0.01596296595297564,0.00025481628201585944
UK,primary,100.0,2023-01-01,2024-01-01,12,240,-0.38387763071657127,-0.07029934194343515,-0.39984059666953625,-0.3135782887731361,0.3135782887731361,0.09833134318988833,0.01596296595296498,0.01596296595296498,0.00025481628201551917
UK,primary,100.0,2023-02-01,2024-02-01,12,241,0.6134988567515929,0.7153468094580198,0.9569451016150673,-0.10184795270642688,0.10184795270642688,0.010373005470490566,-0.3434462448634744,0.3434462448634744,0.11795532311082163
UK,primary,100.0,2023-03-01,2024-03-01,12,242,0.6097579868118317,0.5565475965432487,0.632913505164753,0.053210390268582985,0.053210390268582985,0.002831345632534911,-0.02315551835292129,0.02315551835292129,0.0005361780301924746
UK,primary,100.0,2023-04-01,2024-04-01,12,243,0.4548908526368988,1.510890651970494,1.176022961846534,-1.0559997993335952,1.0559997993335952,1.1151355761925934,-0.7211321092096352,0.7211321092096352,0.5200315189331373
UK,primary,100.0,2023-05-01,2024-05-01,12,244,0.3775013920575951,0.594252365307208,0.621602623100603,-0.21675097324961295,0.21675097324961295,0.04698098440465443,-0.2441012310430079,0.2441012310430079,0.05958541099671193
UK,primary,100.0,2023-06-01,2024-06-01,12,245,0.22581868835921062,0.5953662008092674,0.2321084214203557,-0.3695475124500568,0.3695475124500568,0.13656536395802488,-0.006289733061145081,0.006289733061145081,3.956074198046147e-05
UK,primary,100.0,2023-07-01,2024-07-01,12,246,-0.07521625025540585,0.23874905015103093,-0.3095977705128121,-0.3139653004064368,0.3139653004064368,0.09857420985930408,0.23438152025740627,0.23438152025740627,0.05493469703817295
UK,primary,100.0,2023-08-01,2024-08-01,12,247,0.37551677623236424,0.4018078403306289,0.30959777051282134,-0.02629106409826465,0.02629106409826465,0.0006912200514190604,0.0659190057195429,0.0659190057195429,0.004345315315053129
UK,primary,100.0,2023-09-01,2024-09-01,12,248,0.07493443587807579,0.3049322845112745,0.5395003451659232,-0.22999784863319872,0.22999784863319872,0.052899010375899794,-0.46456590928784736,0.46456590928784736,0.21582148407244442
UK,primary,100.0,2023-10-01,2024-10-01,12,249,0.5974625688887774,0.7308422646305963,0.07683442560091633,-0.13337969574181896,0.13337969574181896,0.017790143236180198,0.520628143287861,0.520628143287861,0.2710536635833655
UK,primary,100.0,2023-11-01,2024-11-01,12,250,0.2231313681435369,0.24073345241243,-0.15372793188863668,-0.017602084268893092,0.017602084268893092,0.00030983337060921365,0.3768593000321736,0.3768593000321736,0.14202293202073984
UK,primary,100.0,2023-12-01,2024-12-01,12,251,0.370782775552573,0.16892539358490327,0.3838776307165667,0.20185738196766972,0.20185738196766972,0.04074640265484172,-0.013094855163993724,0.013094855163993724,0.0001714752317659731
UK,primary,100.0,2024-01-01,2025-01-01,12,252,0.0,-0.1943059689169118,-0.38387763071657127,0.1943059689169118,0.1943059689169118,0.03775480955673989,0.38387763071657127,0.38387763071657127,0.14736203536456827
UK,primary,100.0,2024-02-01,2025-02-01,12,253,0.3694130540142098,0.5647155328049771,0.6134988567515929,-0.1953024787907673,0.1953024787907673,0.038143058221818106,-0.24408580273738306,0.24408580273738306,0.059577879097952674
UK,primary,100.0,2024-03-01,2025-03-01,12,254,0.3680534151125217,0.33569080479256963,0.6097579868118317,0.03236261031995208,0.03236261031995208,0.0010473385467210687,-0.24170457169930998,0.24170457169930998,0.05842109998034688
GERMANY,primary,31.622776601683796,2020-01-01,2020-02-01,1,215,0.31629999999999825,0.293933307389878,-0.6000999999999976,0.022366692610120253,0.022366692610120253,0.0005002689383156079,0.9163999999999959,0.9163999999999959,0.8397889599999925
GERMANY,primary,31.622776601683796,2020-02-01,2020-03-01,1,216,0.2108999999999952,-0.19582608341368885,0.31629999999999825,0.40672608341368405,0.40672608341368405,0.16542610692903506,-0.10540000000000305,0.10540000000000305,0.011109160000000642
GERMANY,primary,31.622776601683796,2020-03-01,2020-04-01,1,217,0.10540000000000305,-0.1986294150542956,0.2108999999999952,0.30402941505429865,0.30402941505429865,0.092433885218259,-0.10549999999999216,0.10549999999999216,0.011130249999998345
GERMANY,primary,31.622776601683796,2020-04-01,2020-05-01,1,218,0.0,0.06382933243462259,0.10540000000000305,-0.06382933243462259,0.06382933243462259,0.004074183679049563,-0.10540000000000305,0.10540000000000305,0.011109160000000642
GERMANY,primary,31.622776601683796,2020-05-01,2020-06-01,1,219,0.10540000000000305,0.11105476311513653,0.0,-0.005654763115133479,0.005654763115133479,3.197634588827409e-05,0.10540000000000305,0.10540000000000305,0.011109160000000642
GERMANY,primary,31.622776601683796,2020-06-01,2020-07-01,1,220,-0.8434000000000026,-0.0024021112075563733,0.10540000000000305,-0.8409978887924462,0.8409978887924462,0.7072774489533517,-0.9488000000000056,0.9488000000000056,0.9002214400000107
GERMANY,primary,31.622776601683796,2020-07-01,2020-08-01,1,221,0.0,-0.09113617388725662,-0.8434000000000026,0.09113617388725662,0.09113617388725662,0.008305802190808275,0.8434000000000026,0.8434000000000026,0.7113235600000044
GERMANY,primary,31.622776601683796,2020-08-01,2020-09-01,1,222,0.0,-0.156349193867582,0.0,0.156349193867582,0.156349193867582,0.024445070423042742,0.0,0.0,0.0
GERMANY,primary,31.622776601683796,2020-09-01,2020-10-01,1,223,0.2108999999999952,0.08522675910564256,0.0,0.12567324089435264,0.12567324089435264,0.015793763476889988,0.2108999999999952,0.2108999999999952,0.044478809999997974
GERMANY,primary,31.622776601683796,2020-10-01,2020-11-01,1,224,-0.2108999999999952,0.00033342286664644893,0.2108999999999952,-0.21123342286664165,0.21123342286664165,0.04461955893595745,-0.4217999999999904,0.4217999999999904,0.1779152399999919
GERMANY,primary,31.622776601683796,2020-11-01,2020-12-01,1,225,0.10540000000000305,-0.07921652241492336,-0.2108999999999952,0.1846165224149264,0.1846165224149264,0.03408326034858102,0.31629999999999825,0.31629999999999825,0.1000456899999989
GERMANY,primary,31.622776601683796,2020-12-01,2021-01-01,1,226,1.265199999999993,-0.2594056451968775,0.10540000000000305,1.5246056451968704,1.5246056451968704,2.3244223733661653,1.15979999999999,1.15979999999999,1.3451360399999768
GERMANY,primary,31.622776601683796,2021-01-01,2021-02-01,1,227,0.6325000000000074,0.46701925216312495,1.265199999999993,0.16548074783688244,0.16548074783688244,0.02738387790465387,-0.6326999999999856,0.6326999999999856,0.4003092899999818
