p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
2,0,1,0,1,1,12,5,236.443195734268,255.9253401672309,244.33512860413688,-112.221597867134,True,0.35850140000002284,
2,0,1,0,1,2,12,6,130.08260792226292,152.35509277430754,139.11469828657926,-58.04130396113146,True,1.6678064999996423,
2,0,1,1,0,0,12,5,146.40910067951674,166.25870686392398,154.44028725571934,-67.20455033975837,True,0.19948460000159685,
2,0,1,1,0,1,12,6,64.27682853945882,87.43470242126726,73.6465462116952,-25.138414269729413,True,0.4585913000009896,
2,0,1,1,0,2,12,7,73.13119931341514,99.10739189069903,83.65377647324033,-28.56559965670757,True,1.7551758999998128,
2,0,1,1,1,0,12,5,306.23924511038126,325.7213895433442,314.13117798025013,-147.11962255519063,True,0.1867675000012241,
2,0,1,1,1,1,12,6,183.16692093134537,205.89608943646877,192.3741759461924,-84.58346046567269,True,0.5173267999998643,
2,0,1,1,1,2,12,7,122.94560861903227,148.39987702136895,133.26799760682235,-53.472804309516135,True,1.688899400000082,
2,0,1,2,0,0,12,6,109.2247663156254,131.9539348207488,118.43202133047244,-47.6123831578127,True,0.5325186000009126,
2,0,1,2,0,1,12,7,65.99001889762016,91.96621147490404,76.51259605744534,-24.995009448810077,True,1.2757965000000695,
2,0,1,2,0,2,12,8,63.885971271138715,93.10918792058308,75.72387057594204,-22.942985635569357,True,2.8415906999998697,
2,0,1,2,1,0,12,6,234.97785992896434,257.25034478100895,244.00995029328067,-110.48892996448217,True,0.5784077999996953,
2,0,1,2,1,1,12,7,146.4836653008633,171.93793370319997,156.80605428865337,-65.24183265043165,True,1.2429861000000528,
2,0,1,2,1,2,12,8,134.4283568223749,163.06440877500367,146.04104443363875,-58.214178411187454,True,2.061208400000396,
2,0,2,0,0,0,12,5,217.88014287567057,238.04789586992712,226.0306031363189,-102.94007143783529,True,0.08658339999965392,
2,0,2,0,0,1,12,6,75.68283808933066,98.80597244574419,85.03946080223562,-30.84141904466533,True,0.43249939999986964,
2,0,2,0,0,2,12,7,72.38202528571512,98.31600140619226,82.88850276712509,-28.191012642857558,True,0.9826481000000058,
2,0,2,0,1,0,12,5,432.8038746169253,452.62370406527975,440.82383694227246,-210.40193730846266,True,0.19692070000019157,
2,0,2,0,1,1,12,6,235.11215162200006,257.80438072741754,244.30531941823378,-110.55607581100003,True,0.4955730000001495,
2,0,2,0,1,2,12,7,130.5481731242715,155.95737098486214,140.8531568846056,-57.27408656213576,True,2.1824696000003314,
2,0,2,1,0,0,12,6,146.24441175861438,169.4022856404228,155.61412943085074,-66.12220587930719,True,0.21475089999876218,
2,0,2,1,0,1,12,7,63.974325505731215,90.40076477020382,74.66760860619404,-23.987162752865608,True,0.5889014999993378,
2,0,2,1,0,2,12,8,72.73979887126464,101.91552200680142,84.55958603785086,-27.36989943563232,True,1.7838691999986622,
2,0,2,1,1,0,12,6,304.4714231495274,327.20059165465085,313.67867816437445,-145.2357115747637,True,0.38475429999925836,
