country,equation,regressor,coef,std_err,t_stat,p_value,ci_lo,ci_hi,signif_5pct
GERMANY,GERMANY_UNEMPLOYMENT,GERMANY_GDP_x_D_ENERGY_2022,0.0065789323949783695,0.006443275435680643,1.0210540369804006,0.3072288377695642,-0.006049887458955691,0.01920775224891243,False
GERMANY,GERMANY_UNEMPLOYMENT,L1.GERMANY_CPI,-0.018566276189970882,0.01072540057742228,-1.7310566683219455,0.08344165780785502,-0.03958806132171855,0.0024555089417767836,False
GERMANY,GERMANY_UNEMPLOYMENT,L1.GERMANY_POLICY_RATE,0.007790349752348933,0.036063533395576206,0.21601737319795042,0.8289742054094937,-0.06289417570298042,0.07847487520767829,False
GERMANY,GERMANY_UNEMPLOYMENT,L1.GERMANY_UNEMPLOYMENT,0.2364655757269911,0.05779538539645816,4.091426575061514,4.2872769113449014e-05,0.1231866203499331,0.3497445311040491,True
GERMANY,GERMANY_UNEMPLOYMENT,L1.GERMANY_GDP,-0.02220242200361799,0.0077753790472610464,-2.855477767535849,0.004297213136702408,-0.03744216493624964,-0.0069626790709863395,True
GERMANY,GERMANY_UNEMPLOYMENT,L1.GERMANY_M2,0.012225946888857218,0.011609255712897731,1.0531206471121444,0.2922857010602804,-0.010528194308422334,0.03498008808613677,False
GERMANY,GERMANY_UNEMPLOYMENT,L2.GERMANY_CPI,0.016092916048942113,0.010664423235558064,1.5090282609268535,0.13129156081922427,-0.0048093534927516925,0.036995185590635915,False
GERMANY,GERMANY_UNEMPLOYMENT,L2.GERMANY_POLICY_RATE,-0.05201831790715291,0.035294982535687774,-1.4738162245740083,0.14053107868985107,-0.12119648367710095,0.017159847862795126,False
GERMANY,GERMANY_UNEMPLOYMENT,L2.GERMANY_UNEMPLOYMENT,0.32275968347273376,0.05802802643708582,5.562134425210392,2.6649488096983922e-08,0.20902475165604556,0.43649461528942196,True
GERMANY,GERMANY_UNEMPLOYMENT,L2.GERMANY_GDP,0.014529768323528121,0.006446726756056614,2.2538210278382897,0.024207429394096102,0.0018941838816571577,0.027165352765399085,True
GERMANY,GERMANY_UNEMPLOYMENT,L2.GERMANY_M2,-0.003479537722128239,0.010699548091540936,-0.3252041761351736,0.7450265482239236,-0.024450651981548475,0.017491576537291994,False
GERMANY,GERMANY_GDP,const,0.43616646174474316,0.07775123894159469,5.609768637543942,2.0259728200334777e-08,0.2837740334192176,0.5885588900702687,True
GERMANY,GERMANY_GDP,GERMANY_D_GFC_2008,0.11914689353819496,0.06547139705133116,1.8198312378271218,0.06878470904757311,-0.00917704468241412,0.24747083175880405,False
GERMANY,GERMANY_GDP,GERMANY_D_COVID_2020,-0.21092763857982605,0.2314283377066018,-0.9114166427070571,0.3620758879050876,-0.6645271804847656,0.24267190332511346,False
GERMANY,GERMANY_GDP,GERMANY_D_ENERGY_2022,-0.2610011460909919,0.2797500618807215,-0.9329797617784847,0.3508304177724949,-0.809311267377206,0.28730897519522225,False
GERMANY,GERMANY_GDP,GERMANY_P_GFC,-0.8115718936151932,0.2091418115537702,-3.880486104551785,0.00010424790105982264,-1.2214898442605828,-0.4016539429698036,True
GERMANY,GERMANY_GDP,GERMANY_P_COVID,-0.25632136780963166,0.358882493968303,-0.7142208720614561,0.4750906124438622,-0.9597310559875055,0.4470883203682422,False
GERMANY,GERMANY_GDP,GERMANY_GDP_x_D_COVID_2020,0.15411372390316766,0.03924105618904032,3.9273592219520905,8.588366020732424e-05,0.07720125377264864,0.23102619403368668,True
GERMANY,GERMANY_GDP,GERMANY_GDP_x_D_ENERGY_2022,-0.009427044900531704,0.045833305761668164,-0.2056811033782302,0.837040020281756,-0.0992603241934013,0.0804062343923379,False
GERMANY,GERMANY_GDP,L1.GERMANY_CPI,0.1753742131845849,0.07629358219876238,2.298675827380796,0.021523354152966183,0.025838792075010636,0.3249096342941592,True
GERMANY,GERMANY_GDP,L1.GERMANY_POLICY_RATE,0.3784364430698652,0.2565327168558282,1.4751975798960064,0.14015943192291422,-0.12436768196755804,0.8812405681072883,False
GERMANY,GERMANY_GDP,L1.GERMANY_UNEMPLOYMENT,-0.4474881826600305,0.4111190957040769,-1.0884636285105376,0.27639048478894734,-1.2532816102400213,0.35830524491996024,False
GERMANY,GERMANY_GDP,L1.GERMANY_GDP,1.3777529989370174,0.055309031694116606,24.910090752566425,5.784475179458467e-137,1.269347296816549,1.486158701057486,True
GERMANY,GERMANY_GDP,L1.GERMANY_M2,0.13615798290926767,0.08258075757682189,1.6487858298297255,0.09919151896795295,-0.02570030194130321,0.2980162677598386,False
GERMANY,GERMANY_GDP,L2.GERMANY_CPI,0.01669531079538183,0.07585982871699753,0.2200810505078427,0.8258080325215922,-0.13198995348993334,0.165380575080697,False
GERMANY,GERMANY_GDP,L2.GERMANY_POLICY_RATE,0.43177345531452793,0.2510657417270615,1.7197625305005466,0.08547561616975648,-0.06031539847051254,0.9238623090995683,False
