p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,2,2,0,2,12,8,22.983808683943657,52.66866498287598,34.996815942489924,-2.4919043419718294,True,1.5883842000002915,
1,0,2,2,1,0,12,6,52.80260580028842,75.53177430541183,62.009860815135454,-19.40130290014421,True,1.1577489000010246,
1,0,2,2,1,1,12,7,41.80497565227631,67.7811682295602,52.327552812101494,-12.902487826138156,True,1.7716600000003382,
1,0,2,2,1,2,12,8,37.668930631656444,66.79690829712598,49.47049118513324,-9.834465315828222,True,3.369039999999586,
1,0,3,0,0,0,12,5,76.18778971514344,96.63082034390415,84.44050385406813,-32.09389485757172,True,0.11074530000041705,
1,0,3,0,0,1,12,6,57.35122305084235,80.81422998517482,66.8354364647142,-21.675611525421175,True,0.1841100000001461,
1,0,3,0,0,2,12,7,54.27751673312139,80.62395533091733,64.94060123518601,-19.138758366560694,True,0.6540595000005851,
1,0,3,0,1,0,12,5,129.3875131491405,149.49866194999692,137.51683893245922,-58.69375657457025,True,0.20145849999971688,
1,0,3,0,1,1,12,6,25.482586156537387,48.53571992960883,34.812785095843935,-5.741293078268694,True,0.5559173000001465,
1,0,3,0,1,2,12,7,34.00450705706639,59.85337599190308,44.47847870896636,-9.002253528533194,True,1.2261766000010539,
1,0,3,1,0,0,12,6,45.578942199943796,69.14077430509676,55.10003815057021,-15.7894710999719,True,0.17139029999998456,
1,0,3,1,0,1,12,7,18.182004388745803,44.996869456554336,29.021105433170778,-1.0910021943729014,True,0.5444454999997106,
1,0,3,1,0,2,12,8,31.206819064775942,60.846562487296374,43.20278912959864,-6.60340953238797,True,1.3063212999986717,
1,0,3,1,1,0,12,6,68.15227055744371,91.31014443925216,77.52198822968009,-27.076135278721857,True,0.4995316000004095,
1,0,3,1,1,1,12,7,27.85466173066473,54.20110032846067,38.51774623272936,-5.927330865332366,True,0.8956470000011905,
1,0,3,1,1,2,12,8,32.323135236042646,61.40311278773393,44.10635334443012,-7.161567618021325,True,1.7822152999997343,
1,0,3,2,0,0,12,7,39.6000543567517,66.06619593596133,50.30830312502184,-11.80002717837585,True,0.49622939999972004,
1,0,3,2,0,1,12,8,28.447835305034758,58.222244581645604,40.494615169338665,-5.22391765251738,True,1.0332463000013377,
1,0,3,2,0,2,12,9,24.369369462504405,57.302417709749335,37.69822509008519,-2.1846847312522026,True,1.220040500000323,
1,0,3,2,1,0,12,7,57.47643737643739,83.45262995372127,67.99901453626256,-20.738218688218694,True,0.6428126999999222,
1,0,3,2,1,1,12,8,34.40687834086182,63.6300949903062,46.24477764566515,-8.203439170430912,True,4.523761000000377,
1,0,3,2,1,2,12,9,34.208430263046694,66.51951643159256,47.30089482792165,-7.104215131523345,True,1.884435099998882,
1,0,4,0,0,0,12,6,72.06727633008522,95.88601800319117,81.68380132024362,-29.03363816504261,True,0.10403989999940677,
1,0,4,0,0,1,12,7,54.68841317398375,81.4652734197235,65.51330543383672,-19.344206586991874,True,0.2353872000003321,
1,0,4,0,0,2,12,8,52.01343735137637,81.60784062762718,63.99226812902519,-17.006718675688184,True,0.632935699999507,
