date,USA_CPI_roll3_mean,USA_CPI_roll3_std,USA_CPI_roll12_mean,USA_CPI_roll12_std,USA_POLICY_RATE_roll3_mean,USA_POLICY_RATE_roll3_std,USA_POLICY_RATE_roll12_mean,USA_POLICY_RATE_roll12_std,USA_UNEMPLOYMENT_roll3_mean,USA_UNEMPLOYMENT_roll3_std,USA_UNEMPLOYMENT_roll12_mean,USA_UNEMPLOYMENT_roll12_std,USA_GDP_roll3_mean,USA_GDP_roll3_std,USA_GDP_roll12_mean,USA_GDP_roll12_std,USA_M2_roll3_mean,USA_M2_roll3_std,USA_M2_roll12_mean,USA_M2_roll12_std
2005-09-01,3.818642734175293,0.850438383367352,3.2906359336007864,0.5569173405518066,0.19333333333333336,0.06429100507328567,0.16749999999999998,0.05956280108194419,0.0,0.09999999999999958,-0.03333333333333336,0.09847319278346617,6.655961666666666,0.14840938455613428,6.74081175,0.1813616191947212,4.054547333333333,0.04007878918200615,4.6099931666666665,0.8323609591537768
2005-10-01,4.246290930549231,0.5547828173064208,3.38723516812006,0.633337414273214,0.17333333333333334,0.0611010092660773,0.1683333333333333,0.0593653301535703,0.0,0.09999999999999958,-0.041666666666666664,0.09003366373785203,6.508429333333333,0.14665136119494956,6.736548666666667,0.190150171899298,4.097084333333334,0.04008940112169148,4.529646416666666,0.8268788133548617
2005-11-01,4.143496049394265,0.7240971401395768,3.3636458511035134,0.629071094895327,0.16666666666666666,0.050332229568470915,0.17250000000000001,0.06121868401662399,0.033333333333333215,0.05773502691896232,-0.03333333333333336,0.08876253645985951,6.427945666666667,0.07389528153632142,6.718007083333333,0.2105547292841001,4.05691,0.0843112818249282,4.40683575,0.78708137905255
2005-12-01,3.6757348188830137,0.5840215540788395,3.3633318309471694,0.6290836495657213,0.18000000000000002,0.034641016151376484,0.16666666666666666,0.058517026789152604,-0.033333333333333215,0.05773502691896219,-0.041666666666666664,0.09003366373785203,6.413700666666667,0.051522846954844055,6.685290416666667,0.2172678614820688,4.069697333333333,0.08785158215021414,4.267201833333334,0.6610296630250622
2006-01-01,3.565296259632074,0.3927363583415065,3.4611581046707953,0.6323976368980847,0.17000000000000007,0.04582575694955763,0.1675,0.05785954780956424,-0.09999999999999994,0.09999999999999991,-0.04999999999999997,0.10000000000000003,6.4649003333333335,0.050874836514057636,6.638501083333334,0.18295884476990076,4.241209333333333,0.3632476351227855,4.17728075,0.4963569100950234
2006-02-01,3.665197533242267,0.34091914801075734,3.5099270540824867,0.6205162638677917,0.1633333333333334,0.035118845842841424,0.16583333333333336,0.056481426284677796,-0.06666666666666672,0.15275252316519444,-0.050000000000000044,0.09999999999999991,6.489083666666667,0.02537822078736043,6.600263000000001,0.1594421355128803,4.552366999999999,0.41262325919289133,4.154340333333333,0.4500055233408792
2006-03-01,3.6916536531380166,0.303973931316549,3.5275167970618804,0.6141021989244202,0.14333333333333323,0.051316014394468326,0.16333333333333333,0.05882691612354026,-0.06666666666666672,0.15275252316519444,-0.041666666666666664,0.09003366373785185,6.486547000000001,0.02908207845045935,6.570480583333334,0.14872486110475008,4.845594666666666,0.1698073721052724,4.17618725,0.48476736035000895
2006-04-01,3.556669214654954,0.12078056620105816,3.548520369758348,0.6122261466424943,0.16666666666666666,0.05773502691896217,0.16666666666666666,0.059746941090711506,0.0,0.0999999999999996,-0.041666666666666664,0.09003366373785185,6.457581333333334,0.02884907773798139,6.549059833333334,0.1491131876436175,5.074412333333332,0.2334501272912467,4.26781575,0.5905259726953656
2006-05-01,3.669675577661321,0.2838273002693712,3.6408524310728736,0.583344498777859,0.15000000000000005,0.04999999999999946,0.1616666666666667,0.05828352852195617,-0.06666666666666672,0.05773502691896242,-0.041666666666666664,0.09003366373785185,6.338006333333333,0.1826583776790234,6.499217416666666,0.18116345699869396,5.161531333333333,0.18132035616637066,4.428352583333333,0.545709033285436
2006-06-01,3.9242776239420594,0.28762943912157446,3.7775772075345952,0.48634081636996745,0.13333333333333344,0.07637626158259704,0.1625,0.0564277494597374,-0.03333333333333351,0.05773502691896274,-0.03333333333333336,0.08876253645985933,6.12887,0.2993395883457456,6.421269833333333,0.2458655898615485,5.243147999999999,0.08908971336224074,4.553246833333334,0.5413827429473655
2006-07-01,4.0878887014274,0.1032535635239648,3.864036276565915,0.4384265297017016,0.15000000000000005,0.09999999999999969,0.16500000000000004,0.05977229519373721,0.0,0.10000000000000049,-0.024999999999999984,0.09653072991634222,5.831202,0.29599005256765304,6.31552825,0.32584101378854513,5.246391666666667,0.09442993162286822,4.664774416666666,0.5573661872230056
2006-08-01,4.070987151506984,0.130870278432675,3.887339077951209,0.4332390503824381,0.10333333333333321,0.12858201014657256,0.14583333333333334,0.06960385743403136,0.03333333333333351,0.05773502691896288,-0.01666666666666668,0.09374368665610917,5.615159333333334,0.18824515745255388,6.21754875,0.3856462244252802,5.292382666666666,0.06449611567605872,4.76579775,0.553888743775069
2006-09-01,3.3477698577253574,1.1601705455136564,3.659858988422112,0.6201286362133813,0.0866666666666666,0.14153915830374744,0.13583333333333333,0.08129165598838128,-0.033333333333333215,0.15275252316519494,-0.041666666666666664,0.09962049198956223,5.479787333333333,0.055894196946889775,6.12722625,0.43521509618684817,5.277560333333333,0.08892846884040886,4.859000083333334,0.5172143841377268
2006-10-01,2.448322996756939,1.3155370858615032,3.414544293117842,0.8586439432142611,0.0033333333333332624,0.0057735026918909,0.12250000000000001,0.08965844279060595,-0.09999999999999994,0.09999999999999992,-0.04999999999999997,0.10000000000000003,5.4241470000000005,0.055385191098386945,6.044457666666667,0.47875936308495354,5.289241333333332,0.10425117772140297,4.9628136666666665,0.48363039913144196
2006-11-01,1.7957011960586005,0.3379031948513147,3.300390364617293,0.9552854415799116,0.0,0.0,0.10416666666666667,0.0903989474328639,-0.06666666666666672,0.15275252316519444,-0.041666666666666664,0.10836246694508316,5.293117,0.18102428810246918,5.933841583333333,0.5356063846135566,5.405463,0.2376964608233911,5.102936,0.4078218807155191
2006-12-01,1.9663363141878702,0.5588284130719101,3.232509362248326,0.9809243971327954,-0.0033333333333332624,0.00577350269189098,0.09000000000000001,0.09409859432821217,-0.033333333333333215,0.11547005383792466,-0.041666666666666664,0.10836246694508316,5.087803,0.28040668085302006,5.795751833333333,0.596350752654662,5.634618333333333,0.24075885588966114,5.2502303333333336,0.3222270482270743
2007-01-01,2.189481880845112,0.29458653957445496,3.070590698421101,0.9995248311838034,0.0,0.009999999999996788,0.08,0.09582180431310076,0.06666666666666643,0.15275252316519414,-0.008333333333333378,0.11645001528813134,4.809288333333334,0.2766141227781824,5.630554666666666,0.6508732225576648,5.762193333333332,0.10679624251020485,5.343059666666666,0.294129848440583
2007-02-01,2.340001249821966,0.23463765801130632,2.9690912937622174,0.9984811650434343,0.0033333333333332624,0.011547005383789652,0.06416666666666664,0.08969223472350861,0.0,0.1732050807568871,-0.024999999999999984,0.11381803659589906,4.645371000000001,0.14418693547964553,5.472913416666667,0.6538027607275647,5.751270666666666,0.12391872009627318,5.402661916666666,0.26854975633149253
2007-03-01,2.431407752138126,0.3613450323669795,2.9174478869983536,0.9891394651247326,0.006666666666666525,0.005773502691890859,0.055833333333333325,0.09070013865212748,0.0,0.1732050807568871,-0.024999999999999984,0.11381803659589906,4.59462,0.0612411452212635,5.322770083333333,0.6127289308380124,5.760229333333332,0.13666577720226294,5.478889,0.2668858115476356
2007-04-01,2.6037942805397694,0.18920256837778013,2.8323719648923054,0.967464814415885,0.0,0.00999999999999679,0.03833333333333333,0.07998105836365062,-0.033333333333333215,0.11547005383792466,-0.01666666666666668,0.11934162828797082,4.655632000000001,0.0607821425421264,5.180067333333333,0.5248339231069867,5.961839,0.3812964626795857,5.564916333333334,0.3661739478154812
2007-05-01,2.7003359339816306,0.10296893850150175,2.726756382842295,0.8977861227047557,-0.0033333333333332624,0.005773502691890984,0.025833333333333302,0.07229464123650614,-0.033333333333333215,0.11547005383792466,-0.016666666666666607,0.11934162828797076,4.7281873333333335,0.07899734558416495,5.070458666666666,0.43930184169166453,6.245504333333333,0.30935994674375306,5.673655166666666,0.4258074407795512
2007-06-01,2.6651918733250644,0.06316787452662702,2.6026764493441044,0.7725808521708187,-0.0033333333333332624,0.005773502691890984,0.02166666666666665,0.07221600594848417,0.06666666666666643,0.15275252316519414,0.0,0.1348399724926481,4.812259666666667,0.09583162725500984,4.9936175,0.3694390766668378,6.402341,0.05947218775162339,5.768687249999999,0.4429735629162762
2007-07-01,2.5735138143808824,0.221541655129554,2.453778243130676,0.612355064620209,0.0033333333333332624,0.005773502691890901,0.0016666666666666312,0.007177405625651652,0.06666666666666672,0.15275252316519422,0.0,0.1348399724926481,4.907822,0.09529262608937303,4.949222333333333,0.3280588633266026,6.3335556666666655,0.1542635677575809,5.836707333333333,0.4355016590713175
2007-08-01,2.302701393123637,0.39787582384780207,2.2846849432464587,0.4180091732736327,-0.07666666666666681,0.14153915830374753,-0.019166666666666703,0.06986458763966621,0.06666666666666643,0.15275252316519472,-0.008333333333333378,0.1378954368902446,4.949885,0.04850168343479029,4.904140083333333,0.28256208678461137,6.437484666666666,0.3146234339433377,5.959930666666668,0.47814456448315007
2007-09-01,2.3497218317923174,0.4689998272385081,2.3531644428608445,0.43620406489358843,-0.10333333333333321,0.12662279942148377,-0.025833333333333302,0.07166314297186559,0.03333333333333351,0.11547005383792576,0.01666666666666668,0.12673044646258444,4.938802333333333,0.06413617566819857,4.85837125,0.2303649929801418,6.524737666666667,0.32000984863015947,6.080481583333333,0.44436969563507156
2007-10-01,2.7806577581362064,0.8578615705670458,2.5368619334754925,0.46446155085214536,-0.16666666666666666,0.08082903768654794,-0.04083333333333335,0.08360712598308542,0.0,0.10000000000000049,0.024999999999999984,0.12154310870109913,4.874924,0.06361967235855094,4.811916583333333,0.1649999076310527,6.499191333333332,0.3630596429311548,6.139194833333334,0.38702601199351266
2007-11-01,3.6059307074134703,0.7697315223968545,2.737242321085176,0.6701914301439513,-0.17666666666666644,0.0950438495292217,-0.06333333333333331,0.10516941599441373,0.03333333333333351,0.057735026918962866,0.01666666666666668,0.11934162828797072,4.680338333333334,0.283637035738186,4.750945416666666,0.1878936561309504,6.210708666666665,0.3690881861090898,6.161242083333334,0.36361163487971404
2007-12-01,4.030926361559224,0.38720491645941135,2.869311954703683,0.7726659203398647,-0.2333333333333334,0.04725815626252521,-0.08333333333333333,0.11633285577743427,0.09999999999999994,0.17320508075688765,0.04999999999999997,0.13816985594155123,4.3561336666666675,0.45462681300419283,4.675453916666666,0.3070637439562634,5.903461666666666,0.19368234618647756,6.147692416666666,0.3783484716065193
2008-01-01,4.258925458105392,0.1358072203235588,3.0542228277905625,0.8289553504860961,-0.27333333333333326,0.02516611478423539,-0.10916666666666668,0.12759725939870578,0.09999999999999994,0.17320508075688765,0.03333333333333336,0.13026778945578574,3.903385333333334,0.4508647919746616,4.585440833333333,0.46843775463803533,5.742838666666667,0.15826922921496317,6.134356166666667,0.3953814250218766
2008-02-01,4.18215610606516,0.09894618655252509,3.197781035145974,0.8578497624436052,-0.5033333333333334,0.3962743157628731,-0.18999999999999997,0.2714272043711302,0.06666666666666672,0.20816659994661305,0.03333333333333336,0.13026778945578574,3.5765793333333336,0.28467506176403756,4.4837475,0.5843470967006216,5.965025666666666,0.5378879781304831,6.214680833333333,0.3789084137254905
2008-03-01,4.137519491970795,0.15996543690398607,3.2958398896618504,0.8751017673520635,-0.5433333333333334,0.3625373543972169,-0.22083333333333333,0.26888518446400583,0.033333333333333215,0.1527525231651941,0.05833333333333327,0.13113721705515044,3.374681666666667,0.07834974808103037,4.370469333333333,0.6729974876149627,6.397377,0.7145948880001634,6.3069793333333335,0.425412767791755
2008-04-01,4.007207932245072,0.12282766734464058,3.405076240716889,0.8610839650284577,-0.5533333333333333,0.3527510926040248,-0.24750000000000003,0.2618509291389074,0.0,0.17320508075688706,0.041666666666666664,0.1378954368902447,3.2966703333333336,0.07767174297234385,4.245700416666667,0.7386335841549105,6.699998333333333,0.26231935570464476,6.318896,0.42941263799160423
2008-05-01,3.989026116415747,0.09313298904022257,3.5199535807545037,0.8518119898743103,-0.3333333333333333,0.035118845842842535,-0.2725,0.25013178344806386,0.16666666666666666,0.2516611478423583,0.08333333333333333,0.16422453217986932,3.141931666666667,0.20434441988066046,4.087183583333333,0.8069082611858011,6.667742333333333,0.2884233140529728,6.3202403333333335,0.42995628913124956
2008-06-01,4.30938030168689,0.5504375496501116,3.706886996752307,0.8986323858943972,-0.20333333333333328,0.19399312702601948,-0.2708333333333333,0.2521708776110983,0.16666666666666666,0.2516611478423583,0.08333333333333333,0.16422453217986932,2.911004333333334,0.3077242156580571,3.8951555,0.8658522898821036,6.420422666666666,0.1410608500977459,6.31149975,0.43006766009487
2008-07-01,4.840630669137898,0.7093702188197031,3.971855454406142,0.9203492206398145,-0.09000000000000001,0.18193405398660237,-0.2708333333333333,0.2521708776110983,0.2666666666666666,0.11547005383792569,0.09166666666666663,0.16764862244009218,2.604422000000001,0.30543770541967613,3.6698504166666663,0.9023569734245384,6.400462666666666,0.12398988229004254,6.33562275,0.42931838909307973
2008-08-01,5.247165115460313,0.28567586258268973,4.256069511338672,0.7280298329562848,0.006666666666666672,0.015275252316519645,-0.25166666666666665,0.26322590827629183,0.2333333333333331,0.057735026918963,0.125,0.16583123951776982,2.062317666666667,0.6910651055728225,3.3652917500000004,1.0412622761662516,6.090809666666666,0.47192588738094976,6.233571583333333,0.4580073160186714
2008-09-01,5.252949705189717,0.2762437458381592,4.432693965101657,0.5969109976108665,-0.06333333333333331,0.110151410945722,-0.26083333333333336,0.2585785737215649,0.16666666666666666,0.1527525231651947,0.11666666666666663,0.16966991126265946,1.286247666666667,1.011956999140964,2.9820168333333332,1.258871302562143,6.070415333333332,0.46228552387058014,6.197919166666668,0.4411030175713072
2008-10-01,4.664131642394609,0.8272983210185005,4.442723925470744,0.5826849565684156,-0.3466666666666666,0.4366157731156004,-0.31583333333333335,0.3057169913300188,0.2333333333333334,0.2081665999466135,0.15,0.18340219092574547,0.2777530000000003,1.0050244721184964,2.5205576666666665,1.515995453409906,6.372139,0.914274747046513,6.303859666666667,0.5516305279061883
2008-11-01,3.261431745236424,1.9691594804998525,4.1699447707944115,1.1286101071477654,-0.5366666666666666,0.3271594921950659,-0.34166666666666673,0.31446443167372484,0.2333333333333334,0.2081665999466135,0.17499999999999996,0.1815338686155986,-0.5197816666666664,0.7147640668601104,2.06526175,1.7215157594599895,7.083794666666666,0.7855026286972584,6.451843083333333,0.6649958756399057
2008-12-01,1.6029157860064462,1.9265368479977343,3.825691321213462,1.6558386718495333,-0.55,0.30610455730027936,-0.34,0.31504689405633796,0.4000000000000001,0.10000000000000056,0.19166666666666665,0.20207259421636892,-1.1087283333333329,0.38263300238532844,1.6158013333333334,1.893799231054543,8.228501666666666,1.226162909441609,6.779179166666666,1.0924342214667264
2009-01-01,0.32136781634689954,0.6757893495135499,3.45833451503112,1.9963226966455134,-0.2733333333333333,0.2874601421646717,-0.31583333333333335,0.3291989819197041,0.4333333333333333,0.1154700538379257,0.2333333333333333,0.2103388319888275,-1.4914353333333332,0.3827810023844116,1.1718525000000002,2.04251867116364,9.195663000000001,1.3391494162314315,7.16706575,1.41696383522588
2009-02-01,-0.042450293634825144,0.06348783456610257,3.1137931708694153,2.2125005185452467,-0.05666666666666667,0.15534906930308023,-0.22999999999999998,0.2759446584832809,0.5000000000000003,1.0940563049605813e-08,0.2833333333333334,0.19462473604038077,-1.9015846666666665,0.424531456844389,0.6957207499999999,2.1457317909132616,9.766984333333333,0.4437453675863227,7.402332749999999,1.5403049067351573
2009-03-01,-0.18386721533766673,0.23547318298750688,2.7453446443863467,2.4149480962086827,0.006666666666666664,0.05686240703077216,-0.20249999999999999,0.2771650312457445,0.4666666666666665,0.057735026918964615,0.3,0.19540168418367881,-2.3380169999999993,0.463221997444088,0.18762666666666664,2.1952213864478987,9.669966,0.5144190913943484,7.597326416666667,1.6302745975485544
2009-04-01,-0.3381133504558598,0.3070853656452907,2.372004194355887,2.561439177967728,0.0,0.06082762530298118,-0.1775,0.27814727949578993,0.4000000000000001,0.10000000000000056,0.3333333333333333,0.14974726182552528,-2.799585,0.4599099830228696,-0.35221133333333327,2.178423627012653,9.181960333333333,0.3335770688601351,7.787556249999999,1.6257982417128483
2009-05-01,-0.6795215626314207,0.2983419902772901,1.9466562511076229,2.671916594555045,-0.013333333333333336,0.03785938897200021,-0.15,0.28123105996832765,0.36666666666666653,0.05773502691896261,0.3333333333333333,0.14974726182552528,-3.0797266666666663,0.24489760726155113,-0.8596938333333334,2.0551629491940884,9.170305333333333,0.32220564424652665,8.0279735,1.6292882983287034
2009-06-01,-0.9404201794809312,0.33288223046909426,1.4328945240943913,2.6373719034363994,0.01,0.03464101615137571,-0.14916666666666667,0.2817948426308284,0.2666666666666669,0.1527525231651953,0.325,0.1602554778527654,-3.1795916666666666,0.07933350743811877,-1.3350223333333335,1.8284311694704183,9.136289333333332,0.29990240551272573,8.276293083333334,1.5607049377339133
2009-07-01,-1.4012323726094547,0.49448450037867236,0.8115384339190485,2.4654383124076347,0.003333333333333336,0.04618802153516869,-0.15416666666666665,0.279234614073846,0.16666666666666666,0.20816659994661363,0.30833333333333335,0.18319554050414563,-3.100317333333333,0.07921500732457876,-1.7783961666666668,1.4786348049159639,9.079710333333333,0.39603774317142876,8.457368166666667,1.4526304857828207
2009-08-01,-1.557257062766652,0.3702932764715859,0.24555070655088163,2.090423235808402,-0.006666666666666664,0.04041451884327227,-0.15333333333333335,0.2797184731876396,0.06666666666666643,0.057735026918962526,0.2916666666666667,0.19286515936521484,-2.683915666666666,0.6538086261440942,-2.0462521666666666,1.1214554600040387,8.762195,0.42537629259396004,8.695819833333333,1.1331393890957022
2009-09-01,-1.606846477658504,0.30933184676426106,-0.282054521617664,1.5135988377109135,-0.02,0.026457513110643614,-0.13833333333333334,0.2823870114619726,0.10000000000000024,0.10000000000000067,0.3083333333333334,0.1729862492345632,-1.9255536666666664,1.0979728472318517,-2.1379726666666667,0.9455158496503653,8.177574000000002,0.6094047696334314,8.80308275,0.9150553713105211
2009-10-01,-1.028582241137858,0.6988247411656504,-0.6116400369640682,0.8418366984532392,-0.013333333333333336,0.015275252316515466,-0.07083333333333333,0.17629821498262713,0.16666666666666666,0.05773502691896328,0.2916666666666667,0.17298624923456324,-0.8203033333333329,1.1124960559212809,-2.05291025,1.1148337821840264,7.4454796666666665,0.9939194816544753,8.725703333333334,1.0735925963806585
2009-11-01,0.104225339128039,1.6706201864706205,-0.5437508949762146,1.0087195704694853,-0.013333333333333336,0.015275252316515466,-0.022500000000000003,0.07362373629105332,0.10000000000000024,0.1732050807568877,0.25833333333333336,0.2065224325624583,0.14373666666666707,0.9029880121022612,-1.8803725833333333,1.3984052432621832,6.673818999999999,0.7208985698369487,8.593325916666666,1.2888663455492841
2009-12-01,1.5015806678263186,1.560586635221253,-0.3073883011626958,1.3988823907923131,-0.01,0.017320508075685227,-0.003333333333333334,0.03393398225253222,0.033333333333333215,0.15275252316519414,0.2166666666666667,0.2037526724122938,0.9635870000000004,0.669866842120171,-1.6198938333333335,1.7293915603383219,5.428311,1.4645475746171377,8.103035083333333,1.8534846762594643
2010-01-01,2.44994056221867,0.4735671227160045,-0.07949685049612558,1.6359853390957266,-0.003333333333333332,0.005773502691885501,-0.0033333333333333327,0.03393398225253222,-0.06666666666666643,0.05773502691896214,0.16666666666666674,0.20150945537631876,1.636195333333334,0.6753423724529473,-1.2710025833333334,2.063463826761268,4.042920333333334,1.9309269049330315,7.437517666666667,2.3694771703356614
2010-02-01,2.5288569566838706,0.34088815509831094,0.09907591760345928,1.7587999361264945,0.003333333333333336,0.015275252316515359,-0.0075,0.026328346286499608,-0.033333333333333215,0.05773502691896222,0.125,0.17645499039801504,2.2917713333333336,0.6473188615870602,-0.8320335833333333,2.355251922238561,2.8415243333333335,0.792832069340187,6.861960916666667,2.667685947643405
2010-03-01,2.352873062057078,0.24188628489367311,0.3267967681859903,1.8559639702017083,0.013333333333333336,0.02081665999465826,-0.001666666666666666,0.02622744341103052,0.0,0.0999999999999996,0.10000000000000009,0.15374122295716156,2.9289733333333334,0.6167556356486414,-0.3031462500000002,2.575301520261871,2.137170333333333,0.4492213375834179,6.219836166666666,2.9312634066335734
2010-04-01,2.214759516574986,0.06777160217522679,0.5587213662615859,1.9060628366204488,0.030000000000000002,0.00999999999999345,0.004166666666666668,0.027122058561364442,0.033333333333333215,0.05773502691896238,0.07500000000000002,0.14222261679238196,3.546439000000001,0.6181751362939297,0.31550341666666654,2.689837463450479,2.0286256666666667,0.43791732721626114,5.649183999999999,3.0478172253196063
2010-05-01,2.1654970403589995,0.1457618272815054,0.8103305683510641,1.8784102326960395,0.023333333333333334,0.020816659994658218,0.001666666666666668,0.02587850400809504,-0.06666666666666703,0.20816659994661346,0.016666666666666607,0.1403458930534475,4.028715000000001,0.431115899725367,0.9450768333333333,2.6815514596020975,1.8256566666666665,0.1679578182230042,5.02579875,2.9814676038532393
2010-06-01,1.7772934252725452,0.5769002832436264,1.0062251693743594,1.7655661314985704,0.006666666666666664,0.030550504633036882,-0.0025,0.024908925016037243,-0.16666666666666666,0.1527525231651947,-0.008333333333333304,0.15050420310248866,4.37511,0.21014958558371935,1.5855291666666664,2.5416706597913032,1.9458723333333332,0.05224708130827015,4.422231916666667,2.7773035354709323
2010-07-01,1.4886293345897676,0.4592066660343789,1.2811867930613914,1.4985750076388475,-0.006666666666666672,0.011547005383787202,0.001666666666666666,0.019924098397912975,-0.16666666666666666,0.15275252316519472,-0.008333333333333304,0.15050420310248866,4.584931666666667,0.20949358532981427,2.2368156666666668,2.2370023749473016,1.9887526666666666,0.09428537421166384,3.8764445833333334,2.5057144743796522
2010-08-01,1.2041722046873298,0.11916664101794332,1.5006878852145595,1.2246202978081002,-0.003333333333333336,0.015275252316515433,0.0025,0.020056737702646182,-0.033333333333333215,0.1527525231651941,-0.008333333333333304,0.15050420310248866,4.690760666666667,0.10459814618500139,2.7887459166666666,1.9082868284789987,2.244135,0.3604016794618232,3.39628375,2.0702588283957493
2010-09-01,1.2030894224088466,0.12030193991707613,1.7087091443911973,0.8440737594447617,0.003333333333333336,0.0057735026918854316,0.003333333333333334,0.01969463855669379,0.033333333333333215,0.05773502691896252,-0.02500000000000006,0.1356801050599935,4.693129,0.10103086363584904,3.240199833333333,1.5898403264270837,2.5917999999999997,0.48281617280690414,3.0257884166666664,1.6212802435186426
2010-10-01,1.1450616452252982,0.024593811720402467,1.8245977646521805,0.6204427046418985,0.003333333333333336,0.0057735026918854316,0.005833333333333334,0.016764862244009887,0.0,0.09999999999999966,-0.04999999999999997,0.11677484162422842,4.592563666666667,0.10009835693126944,3.5900324166666664,1.322088210584122,3.0001953333333335,0.3253167181951214,2.7651235,1.2273235745672042
2010-11-01,1.123184057588326,0.04129130441910519,1.7554275648296311,0.6548148093441061,0.0,0.0,0.005833333333333334,0.016764862244009887,0.10000000000000024,0.2645751311064592,-0.008333333333333304,0.17298624923456327,4.467980666666667,0.13825065423476648,3.869806916666666,1.0406094461864333,3.1789163333333335,0.13374299422491528,2.522558083333333,0.6671750494354065
2010-12-01,1.2296776492499124,0.18485447592023357,1.6407333897470953,0.5671944633380609,-0.003333333333333336,0.005773502691885556,0.005,0.01732050807568941,-0.06666666666666643,0.45092497528228953,-0.04999999999999997,0.22360679774997902,4.319364000000001,0.1731076910856625,4.0791440833333334,0.7666315183269296,3.3839656666666666,0.24000878968122707,2.5147020833333333,0.6518137495696498
2011-01-01,1.4077070967737508,0.30921903340283474,1.5640393982909506,0.4777491282610932,-0.006666666666666664,0.005773502691885609,0.005000000000000001,0.017320508075689408,-0.10000000000000024,0.45825756949558427,-0.058333333333333424,0.22746961169005475,4.146699333333334,0.17222068863624956,4.217658416666667,0.5329555897023508,3.7423063333333335,0.5980136151144477,2.68997,0.8380944789231217
2011-02-01,1.754491562351353,0.34668687576536533,1.5618362162465018,0.47484668566699606,-0.01,0.0,0.0025,0.017122552910761868,-0.2666666666666669,0.20816659994661302,-0.06666666666666672,0.22696949467968505,4.01836,0.11273093963509553,4.301454083333334,0.36415595532618417,4.186648,0.4674579161848929,2.8588389999999997,0.9872627690330854
2011-03-01,2.1483077250634106,0.4596762865671266,1.5895920554986784,0.5278147854415165,-0.013333333333333327,0.005773502691885731,-0.001666666666666666,0.015859229221975833,-0.10000000000000024,0.10000000000000027,-0.07500000000000002,0.22207697273283847,3.934179333333334,0.04038165774637653,4.330445583333333,0.30807109703396,4.720807,0.4693242011775317,3.16061125,1.123190497118483
2011-04-01,2.6071247094913743,0.47628374539653945,1.662130696520048,0.662879462927389,-0.023333333333333334,0.01527525231651556,-0.008333333333333333,0.013371158468431156,0.0,0.09999999999999955,-0.06666666666666672,0.22696949467968505,3.8939913333333336,0.03999365442599295,4.3045465,0.3351331365476423,5.132362333333333,0.5543261396057972,3.4659041666666663,1.254673577789544
2011-05-01,3.051815945345826,0.42044184959182257,1.7834159424932086,0.8404031233793308,-0.023333333333333334,0.01527525231651556,-0.009166666666666668,0.0131137217055158,0.0,0.09999999999999955,-0.04999999999999997,0.21532216876958207,3.8100560000000008,0.11246400369457285,4.246789333333333,0.37871519780395,5.554795333333334,0.27384766861938176,3.791123666666666,1.3138222868507263
2011-06-01,3.346174825439803,0.2339154142727561,1.9818124055404933,0.9445195954445972,-0.016666666666666673,0.02081665999465843,-0.0075,0.012880570286641444,0.033333333333333215,0.1154700538379247,-0.02500000000000006,0.21373305355470457,3.6826513333333337,0.1712068652079904,4.157330916666667,0.4164336551678252,5.94307,0.4234225024097585,4.159910666666667,1.3832276426936594
2011-07-01,3.513723669510719,0.06125615704337363,2.1684042802502854,1.0241799496308404,-0.01,0.00999999999999388,-0.009166666666666665,0.013113721705515799,-0.033333333333333215,0.11547005383792461,-0.03333333333333336,0.21461734799546395,3.5120530000000003,0.1699883600603716,4.036326833333333,0.4253834862785619,6.790513333333333,1.2239931721379351,4.666344333333334,1.640822197130852
2011-08-01,3.612398386114579,0.12943942286294194,2.3854724878500213,1.064017031115492,0.003333333333333336,0.02516611478423334,-0.0075,0.01658312395177759,0.0,0.09999999999999955,-0.041666666666666664,0.21087839379532697,3.414155333333334,0.08754593252886363,3.927638,0.4086941359478629,8.093967999999998,1.64260928783657,5.253581916666667,2.063149566911821
2011-09-01,3.71583290017546,0.12121210044724888,2.609998274982147,1.0565627157884545,-0.003333333333333332,0.028867513459479143,-0.009166666666666667,0.0167648622440098,-0.033333333333333215,0.0577350269189621,-0.041666666666666664,0.21087839379532697,3.388436666666667,0.046113104453598626,3.8311578333333336,0.3725971536459305,9.137635333333334,0.852907402543973,5.7963695,2.273474117895719
2011-10-01,3.696628618063606,0.15372496189000445,2.8062960234598626,0.9800877140507824,0.0,0.026457513110643555,-0.01,0.016514456476895985,-0.06666666666666643,0.11547005383792457,-0.04999999999999997,0.21532216876958205,3.4343810000000006,0.04577510276356486,3.7467811666666666,0.3201407886079245,9.520776333333332,0.20089243046294844,6.296489583333333,2.3348002860986337
2011-11-01,3.5954406793548217,0.19138998460918152,3.003536643291645,0.8285374959013654,-0.006666666666666668,0.015275252316515438,-0.009166666666666667,0.017298624923456875,-0.13333333333333344,0.11547005383792498,-0.10000000000000009,0.16514456476895412,3.597672333333334,0.24420508464065072,3.710060916666667,0.2698534297874903,9.500254333333332,0.17413312850032459,6.833916416666667,2.297583715332122
2011-12-01,3.3452557278883894,0.2477930428620313,3.138892794641766,0.6662810932583138,-0.003333333333333332,0.011547005383787152,-0.009166666666666665,0.017298624923456875,-0.16666666666666666,0.057735026918962255,-0.06666666666666672,0.107308673997732,3.8781820000000007,0.3979610551850681,3.7208623333333333,0.29069592842201997,9.567948000000001,0.23356893033316212,7.342365083333333,2.2029636839298794
