date,JAPAN_CPI_roll3_mean,JAPAN_CPI_roll3_std,JAPAN_CPI_roll12_mean,JAPAN_CPI_roll12_std,JAPAN_POLICY_RATE_roll3_mean,JAPAN_POLICY_RATE_roll3_std,JAPAN_POLICY_RATE_roll12_mean,JAPAN_POLICY_RATE_roll12_std,JAPAN_UNEMPLOYMENT_roll3_mean,JAPAN_UNEMPLOYMENT_roll3_std,JAPAN_UNEMPLOYMENT_roll12_mean,JAPAN_UNEMPLOYMENT_roll12_std,JAPAN_GDP_roll3_mean,JAPAN_GDP_roll3_std,JAPAN_GDP_roll12_mean,JAPAN_GDP_roll12_std,JAPAN_M2_roll3_mean,JAPAN_M2_roll3_std,JAPAN_M2_roll12_mean,JAPAN_M2_roll12_std
2010-06-01,-0.06666666666666288,0.11547005383791853,-0.058333333333332384,0.20652243256245523,-0.0006666666666666673,0.004163331998931642,-0.0007499999999999995,0.0038641710859916543,0.03333333333333351,0.05773502691896267,0.0,0.13483997249264845,4.429187999999999,0.8232006516105602,0.5716140833333333,4.026322298735016,0.06021000000000002,0.19458368940638374,0.043188416666666674,0.16574528324371068
2010-07-01,-0.23333333333332953,0.2516611478423589,-0.07499999999999929,0.23403573930647031,0.00033333333333333365,0.003214550253663507,-0.0006666666666666661,0.0038455011101122473,-0.033333333333333215,0.1527525231651949,-0.041666666666666664,0.1083624669450833,5.254190333333333,0.8268011578453365,1.6010995000000001,3.681989822197196,-0.02034399999999999,0.17772893694893913,0.013480916666666676,0.1503715770449736
2010-08-01,-0.1999999999999981,0.29999999999999705,-0.09166666666666619,0.21087839379532428,0.0013333333333333346,0.0025166114784225422,-0.0009166666666666663,0.003604500553810469,0.0,0.17320508075688779,-0.02500000000000006,0.11381803659589931,5.516504,0.4897511522631235,2.4539319166666664,3.156997936891845,-0.07049900000000002,0.09617062339404896,0.006851750000000008,0.14758426069267871
2010-09-01,-0.06666666666666761,0.378593889720018,-0.07499999999999929,0.22613350843332053,-0.0013333333333333346,0.0025166114784225505,-0.0009166666666666663,0.003604500553810469,-0.03333333333333351,0.15275252316519447,-0.02500000000000006,0.11381803659589931,5.217997333333333,0.8620675847266209,3.1292000000000004,2.510858702003833,-0.0005579999999999844,0.06500965815169313,0.0033934166666666674,0.14601468184676022
2010-10-01,0.1999999999999981,0.10000000000000206,-0.016666666666666902,0.22495790852081632,-0.0010000000000000009,0.0026457513110636076,-0.00125,0.003278719262150349,0.033333333333333215,0.057735026918962075,-0.008333333333333378,0.09962049198956227,4.360481999999999,0.8529469991981063,3.625939583333333,1.7935220118915596,0.021384999999999987,0.027835969230476067,-0.02184491666666666,0.11390746763488525
2010-11-01,0.06666666666666761,0.3214550253664299,-0.024999999999999762,0.23403573930647087,-0.0013333333333333346,0.002309401076757377,-0.0011666666666666665,0.0032983007562658088,-0.033333333333333215,0.057735026918962006,-0.01666666666666668,0.1029857301088875,3.4854179999999992,0.8840993530916376,3.89000225,1.2770449650813667,-0.040958333333333284,0.10598613133959253,-0.03343816666666668,0.12059691527174572
2010-12-01,-0.06666666666666761,0.3214550253664298,-0.024999999999999762,0.23403573930647087,-0.0013333333333333346,0.002309401076757377,-0.0011666666666666676,0.00329830075626581,-0.06666666666666643,0.05773502691896197,-0.024999999999999984,0.10552897060221729,2.5922523333333327,0.9155415832267718,3.91726075,1.220143405978552,-0.11111699999999998,0.0883953454600412,-0.035858749999999974,0.12310765162551841
2011-01-01,-0.1999999999999981,0.10000000000000105,-0.041666666666666664,0.2314316444667948,-0.001999999999999997,0.0019999999999987016,-0.0009166666666666663,0.0030883456393147645,-0.09999999999999994,0.0,-0.01666666666666668,0.09374368665610926,1.6804493333333328,0.9080540406233445,3.7033592499999997,1.518877076148703,-0.10831000000000006,0.09325472192334287,-0.031087750000000008,0.12328366590408481
2011-02-01,-0.09999999999999905,0.10000000000000132,-0.041666666666666664,0.2314316444667948,0.0006666666666666673,0.006429100507328225,-0.0006666666666666673,0.0036762958960273088,-0.09999999999999994,0.0,-0.024999999999999984,0.09653072991634229,0.8501666666666661,0.792314792907706,3.4257815,1.843160006814954,-0.042896000000000045,0.10743804433719006,-0.013884083333333352,0.1164391676974863
2011-03-01,0.03333333333333144,0.15275252316518614,-0.041666666666666664,0.2314316444667948,-0.0006666666666666626,0.00808290376865443,-0.0009999999999999998,0.0041560470729676505,-0.06666666666666672,0.05773502691896223,-0.03333333333333329,0.08876253645985951,0.10094333333333276,0.6716718470580554,3.08509525,2.1728092174171953,0.06514166666666658,0.08351124765762603,0.0034191666666666585,0.12586483301891271
2011-04-01,0.09999999999999905,0.09999999999999475,-0.033333333333332625,0.23484359721208964,-0.007666666666666669,0.015502687938977815,-0.0025833333333333333,0.007597348022151723,-0.033333333333333215,0.057735026918962006,-0.03333333333333329,0.08876253645985951,-0.5676783333333338,0.6655623051115338,2.6818608333333334,2.4926846009659362,0.09779666666666668,0.06103161492483499,-0.002368083333333345,0.11908723425170177
2011-05-01,0.09999999999999905,0.09999999999999476,-0.033333333333332625,0.23484359721208964,-0.007999999999999998,0.014999999999999835,-0.0018333333333333326,0.008088525355356077,-0.03333333333333351,0.05773502691896252,-0.041666666666666664,0.0900336637378521,-0.9383210000000005,0.3375230533105026,2.2284419166666667,2.6368793249684206,0.09896533333333328,0.05929488081051647,-0.013847000000000017,0.10601292869697114
2011-06-01,0.0,0.10000000000000873,-0.02500000000000095,0.23011854652449237,-0.005333333333333333,0.015695009822657913,-0.002166666666666666,0.007906652358308619,0.0,0.10000000000000034,-0.041666666666666664,0.09003366373785208,-1.0138636666666672,0.2179501815034289,1.7243323333333331,2.583801161099472,0.08140933333333338,0.035696568887406604,0.008718999999999996,0.0996900318861146
2011-07-01,-0.03333333333333618,0.05773502691896771,0.01666666666666572,0.1749458790771026,0.0036666666666666653,0.0035118845842835003,-0.0017500000000000005,0.008103029736406416,0.0,0.10000000000000034,-0.024999999999999984,0.07537783614444098,-0.7971433333333339,0.21548565403380823,1.1690274166666665,2.257708069342589,0.09227233333333329,0.0463206093368099,0.025785999999999976,0.10158055754379913
2011-08-01,0.0,0.10000000000000873,0.016666666666666902,0.1749458790771032,0.003999999999999999,0.003999999999999346,-0.0011666666666666665,0.00855817879238451,-0.033333333333333215,0.15275252316519483,-0.04999999999999997,0.07977240352174673,-0.5544726666666673,0.2567674053348257,0.71069775,1.8900173307267072,0.02396300000000003,0.16354739901325246,0.009768499999999994,0.11544074288844629
2011-09-01,0.03333333333333618,0.05773502691896801,0.0,0.16514456476895323,0.0036666666666666653,0.004509249752822316,-0.0009166666666666663,0.008511578566691694,-0.16666666666666666,0.1527525231651944,-0.07499999999999996,0.10552897060221736,-0.28445466666666724,0.2978959066056118,0.3487193333333334,1.5047903046412332,0.006925999999999988,0.15298472361317647,0.010589999999999988,0.11575236722967149
2011-10-01,0.06666666666666761,0.057735026918964046,-0.016666666666666902,0.14034589305344652,0.002666666666666669,0.004725815626252058,-0.000833333333333333,0.008526251796479239,-0.09999999999999994,0.26457513110645897,-0.05833333333333327,0.13113721705515077,0.014297999999999403,0.29960791094870454,0.08248141666666671,1.131019737274974,-0.016938999999999965,0.12771276314057264,0.016204999999999987,0.11634304584913764
2011-11-01,-0.16666666666666666,0.37859388972001295,-0.041666666666666664,0.20652243256245664,-0.0013333333333333346,0.00251661147842255,-0.0011666666666666665,0.00856879468911691,0.0,0.26457513110645886,-0.041666666666666664,0.13789543689024497,0.5448933333333327,0.6766861504880837,-0.024433416666666635,0.9118715771419622,0.08719966666666663,0.05269034251486069,0.04180799999999998,0.10771486254838825
