country,horizon,shock,response,orth_irf,orth_se,ci_lo,ci_up,cum_irf,cum_se,cum_ci_lo,cum_ci_up
USA,14,POLICY_RATE,CPI,-0.1154582483850306,0.09197621967621813,-0.29573163895041815,0.06481514218035694,-0.952038135450115,0.6031601634374212,-2.1342320557874603,0.23015578488723054
USA,14,M2,CPI,0.004816754375952394,0.02714741453392179,-0.04839217811053431,0.0580256868624391,-0.5409032071229987,0.4058488763755783,-1.3363670048191323,0.25456059057313485
USA,15,GDP,CPI,0.030064249981139875,0.05807628123634837,-0.08376526124210293,0.1438937612043827,0.6062159804006044,0.7676342598291028,-0.8983471688644371,2.110779129665646
USA,15,UNEMPLOYMENT,CPI,0.015379331153082574,0.06296305573357484,-0.10802825808472412,0.13878692039088927,1.986477325358265,0.7786215094826332,0.46037916677230406,3.512575483944226
USA,15,CPI,CPI,-0.00862823858460909,0.09474055544154229,-0.194319727250032,0.1770632500808138,2.821845974200728,0.7664846354159575,1.3195360887854513,4.324155859616004
USA,15,POLICY_RATE,CPI,-0.11586020815046084,0.09642210698603407,-0.3048475378430876,0.07312712154216593,-1.0678983436005758,0.6771264081885524,-2.395066103650138,0.2592694164489868
USA,15,M2,CPI,0.009446272667884592,0.026027275750777065,-0.04156718780363845,0.06045973313940764,-0.5314569344551141,0.4135153789007143,-1.3419470771005142,0.279033208190286
USA,16,GDP,CPI,0.010887402430324013,0.05607790959442327,-0.09902530037474559,0.12080010523539363,0.6171033828309285,0.8049660414598215,-0.9606300584303218,2.194836824092179
USA,16,UNEMPLOYMENT,CPI,-0.022166641919644063,0.06357756885631555,-0.14677867687802254,0.1024453930387344,1.964310683438621,0.8064909746659424,0.3835883730933738,3.5450329937838685
USA,16,CPI,CPI,0.01288551647586748,0.09834914533604405,-0.17987880838277887,0.2056498413345138,2.8347314906765955,0.8410829073686569,1.186208992234028,4.483253989119163
USA,16,POLICY_RATE,CPI,-0.11399203406059707,0.1004286553244342,-0.3108321984964881,0.08284813037529393,-1.1818903776611729,0.7567325580220721,-2.665086191384434,0.30130543606208837
USA,16,M2,CPI,0.018907122738310626,0.02494701097994682,-0.029989018782385142,0.0678032642590064,-0.5125498117168035,0.41930236199771775,-1.3343824412323304,0.30928281779872335
USA,17,GDP,CPI,0.02325312621592979,0.055518696419768115,-0.08556351876681571,0.1320697711986753,0.6403565090468583,0.8388262172580802,-1.0037428767789787,2.2844558948726954
USA,17,UNEMPLOYMENT,CPI,-0.061871102335188805,0.06389408098571972,-0.18710350106719945,0.06336129639682184,1.9024395811034323,0.8291025405649884,0.277398601596055,3.5274805606108095
USA,17,CPI,CPI,0.02243864412704535,0.10059460535487415,-0.17472678236850797,0.21960407062259868,2.8571701348036407,0.9185792887024349,1.0567547289468684,4.657585540660413
USA,17,POLICY_RATE,CPI,-0.09893425104854547,0.10266289617178158,-0.3001535275452374,0.10228502544814641,-1.2808246287097185,0.8408268102712292,-2.9288451768413277,0.3671959194218908
USA,17,M2,CPI,0.026861229254627635,0.024262595365458887,-0.020693457661671782,0.07441591617092705,-0.48568858246217583,0.4238718812768804,-1.3164774697648616,0.3451003048405098
USA,18,GDP,CPI,0.06090500482654208,0.05441142217497226,-0.045741382636403545,0.1675513922894877,0.7012615138734003,0.8685550056637164,-1.0011062972274836,2.4036293249742844
