p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
1,0,3,1,0,0,12,6,355.27393013045344,378.8357622356064,364.79502608107987,-170.63696506522672,True,0.16224859999965702,
1,0,3,1,0,1,12,7,354.014644482648,380.8295095504565,364.853745527073,-169.007322241324,True,0.25541019999946,
1,0,3,1,0,2,12,8,343.2258595511149,372.86560297363536,355.2218296159376,-162.61292977555746,True,0.8150208000006387,
1,0,3,1,1,0,12,6,453.53268110160826,476.6905549834167,462.90239877384465,-219.76634055080413,True,0.31854629999907047,
1,0,3,1,1,1,12,7,364.7260600637936,391.0724986615896,375.38914456585826,-174.3630300318968,True,0.7454533000000083,
1,0,3,1,1,2,12,8,353.62654908067356,382.70652663236484,365.40976718906103,-167.81327454033678,True,1.4057276000003185,
1,0,3,2,0,0,12,7,345.9024247546798,372.3685663338895,356.61067352295,-164.9512123773399,True,0.409483999999793,
1,0,3,2,0,1,12,8,347.89468694904986,377.6690962256607,359.94146681335377,-164.94734347452493,True,0.5242123000007268,
1,0,3,2,0,2,12,9,344.92587024029206,377.858918487537,358.2547258678728,-162.46293512014603,True,0.8488631000000169,
1,0,3,2,1,0,12,7,400.91281505592735,426.88900763321124,411.43539221575253,-192.45640752796368,True,0.9228180000009161,
1,0,3,2,1,1,12,8,357.5099917873397,386.7332084367841,369.347891092143,-169.75499589366984,True,1.5404986000012286,
1,0,3,2,1,2,12,9,351.9209544952115,384.2320406637574,365.01341906008645,-165.96047724760575,True,1.0828564999992523,
1,0,4,0,0,0,12,6,374.4306163980848,398.2493580711907,384.0471413882432,-180.2153081990424,True,0.08607880000090518,
1,0,4,0,0,1,12,7,353.23141314589213,380.00827339163186,364.0563054057451,-168.61570657294607,True,0.3031000999999378,
1,0,4,0,0,2,12,8,342.61408877732595,372.2084920535768,354.5929195549748,-162.30704438866297,True,0.9394811000001937,
1,0,4,0,1,0,12,6,529.6017379291554,553.0314906441777,539.0735186565267,-257.8008689645777,True,0.6087621000006038,
1,0,4,0,1,1,12,7,369.1448041985101,395.45094044406636,379.7926537786424,-176.57240209925504,True,1.5284493999988626,
1,0,4,0,1,2,12,8,352.3782037514977,381.4099238149165,364.1429622021158,-167.18910187574886,True,2.2035062999984802,
1,0,4,1,0,0,12,7,357.06507621723995,383.99288433741475,367.94632873224157,-170.53253810861997,True,0.29372200000034354,
1,0,4,1,0,1,12,8,355.2206216356585,385.34458941211574,367.3986254279931,-168.61031081782926,True,0.38816249999945285,
1,0,4,1,0,2,12,9,344.34083860456843,377.22350891151376,357.6506505797338,-162.17041930228422,True,0.9855976999988343,
1,0,4,1,1,0,12,7,454.67952479537223,481.1456663745819,465.3877735636424,-219.33976239768612,True,0.7843398999993951,
1,0,4,1,1,1,12,8,365.42706001261547,395.0214632888663,377.4058907902643,-173.71353000630774,True,0.656627500000468,
1,0,4,1,1,2,12,9,354.08135886348873,386.33882560062074,367.15331269750885,-167.04067943174437,True,2.809238499999992,
1,0,4,2,0,0,12,8,347.90236188371296,377.6767711603238,359.94914174801687,-164.95118094185648,True,0.5156456000004255,
1,0,4,2,0,1,12,9,349.8945733810019,382.97725035501395,363.2798843413396,-164.94728669050096,True,0.6830327999996371,
1,0,4,2,0,2,12,10,346.04899520201843,382.2199325396583,360.68978837470036,-162.02449760100922,True,1.2186954999997397,
1,0,4,2,1,0,12,8,402.91547688917456,432.13869353861895,414.7533761939779,-192.45773844458728,True,0.516896999999517,
1,0,4,2,1,1,12,9,359.35252634971687,391.8227670713217,372.50574779949835,-169.67626317485843,True,2.301766899998256,
1,0,4,2,1,2,12,10,352.61303196551944,388.09624537636466,366.9921811829415,-165.30651598275972,True,1.5305377999993652,
2,0,0,0,0,0,12,3,373.63817516911035,387.30257677792804,379.1531837572011,-182.81908758455518,True,0.032625600000756094,
2,0,0,0,0,1,12,4,352.6126740262183,369.4425541013276,359.4134568480943,-171.30633701310916,True,0.08231530000011844,
2,0,0,0,0,2,12,5,344.1621441457498,364.011750330157,352.1933307219524,-166.0810720728749,True,0.16192620000038005,
2,0,0,0,1,0,12,3,542.3514242527513,555.7965929155889,547.7850644265168,-267.17571212637563,True,0.04007549999914772,
2,0,0,0,1,1,12,4,373.39105094833724,389.9323894353433,380.08370642850605,-181.69552547416862,True,0.3013578999998572,
2,0,0,0,1,2,12,5,351.2242107056237,370.7063551385866,359.1161435754926,-169.61210535281185,True,0.5387783999995008,
2,0,0,1,0,0,12,4,352.9440411393781,369.75050196792523,359.736091356585,-171.47202056968905,True,0.07834870000078809,
2,0,0,1,0,1,12,5,353.98653383840735,374.1542868326639,362.13699409905564,-170.99326691920368,True,0.11619250000148895,
2,0,0,1,0,2,12,6,345.53079807769507,368.6886719595035,354.90051574993146,-165.76539903884753,True,0.3172264999993786,
2,0,0,1,1,0,12,4,450.8646878775509,467.3812124178463,457.5479898153402,-220.43234393877546,True,0.16695640000034473,
2,0,0,1,1,1,12,5,367.9880639190816,387.807893367436,376.0080262444287,-177.9940319595408,True,0.2680644000010943,
2,0,0,1,1,2,12,6,353.8511014829222,376.58026998804564,363.05835649776924,-169.9255507414611,True,0.9651572000002488,
2,0,0,2,0,0,12,5,342.5312440052739,362.3510734536284,350.551206330621,-165.26562200263695,True,0.16640600000027916,
2,0,0,2,0,1,12,6,344.5302751134341,367.6534094698476,353.88689782633907,-165.26513755671704,True,0.2864691999984643,
2,0,0,2,0,2,12,7,346.49810404014346,372.92454330461607,357.1913871406063,-165.24905202007173,True,0.5505532999995921,
2,0,0,2,1,0,12,5,398.2427392543598,417.69322134471764,406.1225973654173,-193.1213696271799,True,0.3266576999994868,
2,0,0,2,1,1,12,6,353.83546645714296,376.52769556256044,363.0286342533767,-169.91773322857148,True,0.6219421000005241,
2,0,0,2,1,2,12,7,352.9356713358663,378.86964745634344,363.44214881727623,-168.46783566793314,True,0.8640735000008135,
2,0,1,0,0,0,12,4,375.63544900611913,392.7159510171412,382.52920974123253,-182.81772450305957,True,0.0712359999997716,
2,0,1,0,0,1,12,5,353.9809572113701,374.1487102056266,362.13141747201837,-170.99047860568504,True,0.1527873000013642,
2,0,1,0,0,2,12,6,344.8918541741242,368.0149885305377,354.2484768870292,-165.4459270870621,True,0.3291300000000774,
2,0,1,0,1,0,12,4,544.1801142034282,560.9865750319752,550.9721644206351,-267.0900571017141,True,0.08038949999900069,
2,0,1,0,1,1,12,5,373.6800701313807,393.49989957973514,381.70003245672785,-180.84003506569036,True,0.42763539999941713,
2,0,1,0,1,2,12,6,352.5381550732519,375.2303841786694,361.73132286948567,-169.26907753662596,True,0.9339464999993652,
