country,variable,horizon,rank,origin_date,target_date,forecast,actual,abs_error
UK,CPI,6,3,2020-08-01,2021-02-01,-6.332665792863917,0.0914494805387948,6.4241152734027125
UK,CPI,6,4,2020-02-01,2020-08-01,4.842780913808058,-0.3669728888962513,5.209753802704309
UK,CPI,6,5,2020-03-01,2020-09-01,4.403493484017166,0.3669728888962402,4.036520595120926
UK,CPI,12,1,2020-05-01,2021-05-01,-980.2893406516006,0.5420067469339114,980.8313473985344
UK,CPI,12,2,2020-04-01,2021-04-01,104.58134135990478,0.6360766561810458,103.94526470372374
UK,CPI,12,3,2020-02-01,2021-02-01,66.1915891773744,0.0914494805387948,66.1001396968356
UK,CPI,12,4,2020-03-01,2021-03-01,65.46291855400058,0.273847729330377,65.18907082467021
UK,CPI,12,5,2020-08-01,2021-08-01,-12.958313821681408,0.6264002584930415,13.58471408017445
UK,GDP,1,1,2020-04-01,2020-05-01,-36.840254433218966,-17.393281,19.446973433218965
UK,GDP,1,2,2020-05-01,2020-06-01,3.4991912525800357,-13.131129,16.630320252580034
UK,GDP,1,3,2021-01-01,2021-02-01,-12.46339726547412,2.959245,15.42264226547412
UK,GDP,1,4,2020-08-01,2020-09-01,2.9098049921739384,-8.057231,10.96703599217394
UK,GDP,1,5,2021-04-01,2021-05-01,30.211169989786296,19.430036,10.781133989786294
UK,GDP,3,1,2020-05-01,2020-08-01,166.24507052740765,-8.470876,174.71594652740765
UK,GDP,3,2,2020-04-01,2020-07-01,-80.52288025378911,-8.884538,71.63834225378912
UK,GDP,3,3,2020-08-01,2020-11-01,51.46202106779569,-7.125127,58.58714806779569
UK,GDP,3,4,2021-01-01,2021-04-01,-24.2752445434036,25.478218,49.7534625434036
UK,GDP,3,5,2020-03-01,2020-06-01,-57.91414910506124,-13.131129,44.78302010506124
UK,GDP,6,1,2020-05-01,2020-11-01,1336.5504102112614,-7.125127,1343.6755372112614
UK,GDP,6,2,2020-04-01,2020-10-01,-284.5423798210018,-7.643602,276.89877782100183
UK,GDP,6,3,2020-03-01,2020-09-01,-196.37092524781607,-8.057231,188.31369424781607
UK,GDP,6,4,2020-02-01,2020-08-01,-181.79733196318404,-8.470876,173.32645596318403
UK,GDP,6,5,2020-08-01,2021-02-01,129.59884899213336,2.959245,126.63960399213336
UK,GDP,12,1,2020-05-01,2021-05-01,36127.89086787253,19.430036,36108.46083187253
UK,GDP,12,2,2020-04-01,2021-04-01,-3587.3009093028813,25.478218,3612.7791273028815
UK,GDP,12,3,2020-03-01,2021-03-01,-2396.9962054617317,13.357303,2410.353508461731
UK,GDP,12,4,2020-02-01,2021-02-01,-2327.794865677248,2.959245,2330.754110677248
UK,GDP,12,5,2020-08-01,2021-08-01,616.0645494524837,9.09164,606.9729094524837
UK,M2,1,1,2020-10-01,2020-11-01,10.250977083244402,-0.1496960000000005,10.400673083244405
UK,M2,1,2,2020-05-01,2020-06-01,-6.612019835086325,0.6606380000000005,7.272657835086325
UK,M2,1,3,2021-02-01,2021-03-01,-9.817882988581362,-2.857225,6.960657988581362
UK,M2,1,4,2020-06-01,2020-07-01,-6.252346397500285,0.2834590000000005,6.535805397500286
UK,M2,1,5,2021-03-01,2021-04-01,-7.358348735509387,-2.390063,4.968285735509388
UK,M2,3,1,2020-05-01,2020-08-01,-54.34061807518317,-0.4135159999999995,53.92710207518317
UK,M2,3,2,2020-10-01,2021-01-01,19.134707707438416,0.7778539999999996,18.356853707438415
UK,M2,3,3,2020-06-01,2020-09-01,-11.952274293291552,0.1240709999999989,12.076345293291553
UK,M2,3,4,2020-09-01,2020-12-01,10.939693965368646,0.5245850000000001,10.415108965368644
UK,M2,3,5,2020-03-01,2020-06-01,10.265446110232634,0.6606380000000005,9.604808110232634
UK,M2,6,1,2020-05-01,2020-11-01,-255.74807173341384,-0.1496960000000005,255.59837573341383
UK,M2,6,2,2020-04-01,2020-10-01,31.72588923487028,0.8458970000000008,30.87999223487028
UK,M2,6,3,2020-03-01,2020-09-01,25.81842793092729,0.1240709999999989,25.69435693092729
UK,M2,6,4,2020-02-01,2020-08-01,21.327051146980438,-0.4135159999999995,21.740567146980432
UK,M2,6,5,2022-03-01,2022-09-01,-13.239951536216486,0.6948949999999998,13.934846536216488
UK,M2,12,1,2020-05-01,2021-05-01,-5628.085947399563,-0.4226410000000005,5627.663306399563
UK,M2,12,2,2020-04-01,2021-04-01,433.407612987574,-2.390063,435.797675987574
