country,origin_date,horizon,target_date,variable,forecast,actual,error
JAPAN,2024-02-01,3,2024-05-01,POLICY_RATE,0.004487068770436361,0.0,0.004487068770436361
JAPAN,2024-02-01,3,2024-05-01,M2,-0.006384761763887664,-0.2904260000000001,0.2840412382361124
JAPAN,2024-02-01,6,2024-08-01,GDP,0.5762656791852967,0.794392,-0.2181263208147033
JAPAN,2024-02-01,6,2024-08-01,UNEMPLOYMENT,-0.007450180546007266,-0.20000000000000018,0.1925498194539929
JAPAN,2024-02-01,6,2024-08-01,CPI,0.24213507923791489,0.5,-0.2578649207620851
JAPAN,2024-02-01,6,2024-08-01,POLICY_RATE,0.0012264187393042504,0.14900000000000002,-0.14777358126069576
JAPAN,2024-02-01,6,2024-08-01,M2,-0.06059144558259816,-0.12732600000000005,0.06673455441740189
JAPAN,2024-02-01,12,2025-02-01,GDP,1.3230404620420508,1.7147,-0.39165953795794906
JAPAN,2024-02-01,12,2025-02-01,UNEMPLOYMENT,-0.012192884012276568,-0.10000000000000009,0.08780711598772352
JAPAN,2024-02-01,12,2025-02-01,CPI,0.2597286574271815,-0.4000000000000057,0.6597286574271872
JAPAN,2024-02-01,12,2025-02-01,POLICY_RATE,0.0007335739857341772,0.185,-0.18426642601426582
JAPAN,2024-02-01,12,2025-02-01,M2,-0.08099952507127939,-0.129147,0.048147474928720624
JAPAN,2024-03-01,1,2024-04-01,GDP,-0.9417621339462439,-1.246968,0.3052058660537562
JAPAN,2024-03-01,1,2024-04-01,UNEMPLOYMENT,-0.007535829138768488,0.0,-0.007535829138768488
JAPAN,2024-03-01,1,2024-04-01,CPI,0.29236975450161096,0.5,-0.20763024549838904
JAPAN,2024-03-01,1,2024-04-01,POLICY_RATE,0.011547875547350015,0.055,-0.04345212445264998
JAPAN,2024-03-01,1,2024-04-01,M2,0.04353003561898174,-0.2624740000000001,0.3060040356189818
JAPAN,2024-03-01,3,2024-06-01,GDP,-0.37007174962565914,0.120512,-0.49058374962565915
JAPAN,2024-03-01,3,2024-06-01,UNEMPLOYMENT,-0.015435299112543512,-0.10000000000000009,0.08456470088745657
JAPAN,2024-03-01,3,2024-06-01,CPI,0.2339152993615975,0.10000000000000853,0.13391529936158897
JAPAN,2024-03-01,3,2024-06-01,POLICY_RATE,0.003548637773201311,0.0,0.003548637773201311
JAPAN,2024-03-01,3,2024-06-01,M2,0.012049736686764845,-0.27447299999999997,0.2865227366867648
JAPAN,2024-03-01,6,2024-09-01,GDP,0.424776019609811,0.774864,-0.350087980390189
JAPAN,2024-03-01,6,2024-09-01,UNEMPLOYMENT,-0.006826050079981194,-0.10000000000000009,0.0931739499200189
JAPAN,2024-03-01,6,2024-09-01,CPI,0.22164274358611202,-0.19999999999998863,0.42164274358610065
JAPAN,2024-03-01,6,2024-09-01,POLICY_RATE,0.00030959144400635654,0.0,0.00030959144400635654
JAPAN,2024-03-01,6,2024-09-01,M2,-0.030711471349432813,-0.07975600000000005,0.049044528650567236
JAPAN,2024-03-01,12,2025-03-01,GDP,1.2474323914407441,1.855847,-0.6084146085592559
JAPAN,2024-03-01,12,2025-03-01,UNEMPLOYMENT,-0.013053640221928526,0.10000000000000009,-0.11305364022192861
JAPAN,2024-03-01,12,2025-03-01,CPI,0.25085884556456783,0.29999999999999716,-0.049141154435429324
JAPAN,2024-03-01,12,2025-03-01,POLICY_RATE,0.0015196378309645267,-0.0010000000000000009,0.0025196378309645276
JAPAN,2024-03-01,12,2025-03-01,M2,-0.07800447520232157,-0.313232,0.23522752479767844
JAPAN,2024-04-01,1,2024-05-01,GDP,-1.1914612369448037,-0.566443,-0.6250182369448036
JAPAN,2024-04-01,1,2024-05-01,UNEMPLOYMENT,0.00994158207219517,0.0,0.00994158207219517
JAPAN,2024-04-01,1,2024-05-01,CPI,0.3985827820455897,0.3999999999999915,-0.0014172179544017505
JAPAN,2024-04-01,1,2024-05-01,POLICY_RATE,0.019856709217820644,0.0,0.019856709217820644
JAPAN,2024-04-01,1,2024-05-01,M2,-0.13038876948389183,-0.2904260000000001,0.16003723051610824
JAPAN,2024-04-01,3,2024-07-01,GDP,-0.9900028438109926,0.813988,-1.8039908438109926
JAPAN,2024-04-01,3,2024-07-01,UNEMPLOYMENT,-0.02628779619534506,0.20000000000000018,-0.22628779619534523
JAPAN,2024-04-01,3,2024-07-01,CPI,0.22546954095952731,0.3999999999999915,-0.17453045904046416
JAPAN,2024-04-01,3,2024-07-01,POLICY_RATE,0.0013112512530821805,0.0010000000000000009,0.0003112512530821796
JAPAN,2024-04-01,3,2024-07-01,M2,-0.019512616289921014,-0.01736699999999991,-0.002145616289921104
JAPAN,2024-04-01,6,2024-10-01,GDP,0.03419246954639077,0.755403,-0.7212105304536093
JAPAN,2024-04-01,6,2024-10-01,UNEMPLOYMENT,0.009700360067636167,0.10000000000000009,-0.09029963993236392
JAPAN,2024-04-01,6,2024-10-01,CPI,0.23030139167249514,0.5999999999999943,-0.3696986083274992
JAPAN,2024-04-01,6,2024-10-01,POLICY_RATE,0.0011575690274259866,0.0,0.0011575690274259866
JAPAN,2024-04-01,6,2024-10-01,M2,-0.02042620879596991,-0.0463619999999999,0.025935791204029994
JAPAN,2024-04-01,12,2025-04-01,GDP,1.2103727870527847,1.996823,-0.7864502129472153
JAPAN,2024-04-01,12,2025-04-01,UNEMPLOYMENT,-0.016857561863212644,0.0,-0.016857561863212644
JAPAN,2024-04-01,12,2025-04-01,CPI,0.24036019301711672,0.4000000000000057,-0.15963980698288896
JAPAN,2024-04-01,12,2025-04-01,POLICY_RATE,0.0022095690053344627,0.0,0.0022095690053344627
JAPAN,2024-04-01,12,2025-04-01,M2,-0.08462963653243867,-0.24078900000000003,0.15615936346756137
JAPAN,2024-05-01,1,2024-06-01,GDP,-0.023466340801293173,0.120512,-0.14397834080129318
JAPAN,2024-05-01,1,2024-06-01,UNEMPLOYMENT,-0.020230114875697418,-0.10000000000000009,0.07976988512430266
JAPAN,2024-05-01,1,2024-06-01,CPI,0.20830212297557332,0.10000000000000853,0.1083021229755648
JAPAN,2024-05-01,1,2024-06-01,POLICY_RATE,0.0005257393652352961,0.0,0.0005257393652352961
JAPAN,2024-05-01,1,2024-06-01,M2,-0.03982261445105219,-0.27447299999999997,0.2346503855489478
JAPAN,2024-05-01,3,2024-08-01,GDP,0.3262900442571226,0.794392,-0.4681019557428774
JAPAN,2024-05-01,3,2024-08-01,UNEMPLOYMENT,-0.012795820027809428,-0.20000000000000018,0.18720417997219074
JAPAN,2024-05-01,3,2024-08-01,CPI,0.11058902716348566,0.5,-0.3894109728365143
JAPAN,2024-05-01,3,2024-08-01,POLICY_RATE,-0.005200703340705417,0.14900000000000002,-0.15420070334070543
JAPAN,2024-05-01,3,2024-08-01,M2,-0.116756999237598,-0.12732600000000005,0.010569000762402053
JAPAN,2024-05-01,6,2024-11-01,GDP,1.2948717304408388,1.02708,0.2677917304408388
JAPAN,2024-05-01,6,2024-11-01,UNEMPLOYMENT,-0.012823369066950805,0.0,-0.012823369066950805
JAPAN,2024-05-01,6,2024-11-01,CPI,0.2583420667495605,0.5,-0.2416579332504395
JAPAN,2024-05-01,6,2024-11-01,POLICY_RATE,0.003168862218640642,0.0,0.003168862218640642
JAPAN,2024-05-01,6,2024-11-01,M2,-0.04655195203964923,0.030119999999999925,-0.07667195203964916
JAPAN,2024-05-01,12,2025-05-01,GDP,1.4930838771940884,1.553975,-0.06089112280591169
JAPAN,2024-05-01,12,2025-05-01,UNEMPLOYMENT,-0.018176942485682607,0.0,-0.018176942485682607
JAPAN,2024-05-01,12,2025-05-01,CPI,0.2508100536670869,0.29999999999999716,-0.04918994633291024
JAPAN,2024-05-01,12,2025-05-01,POLICY_RATE,0.0002864945502701675,0.0,0.0002864945502701675
JAPAN,2024-05-01,12,2025-05-01,M2,-0.09997261364269996,0.139212,-0.23918461364269997
JAPAN,2024-06-01,1,2024-07-01,GDP,0.6168333974056567,0.813988,-0.19715460259434336
JAPAN,2024-06-01,1,2024-07-01,UNEMPLOYMENT,0.003906572904309472,0.20000000000000018,-0.19609342709569072
JAPAN,2024-06-01,1,2024-07-01,CPI,0.07880543560532094,0.3999999999999915,-0.32119456439467053
JAPAN,2024-06-01,1,2024-07-01,POLICY_RATE,-0.009380789868654364,0.0010000000000000009,-0.010380789868654365
JAPAN,2024-06-01,1,2024-07-01,M2,-0.17822356095389028,-0.01736699999999991,-0.16085656095389037
JAPAN,2024-06-01,3,2024-09-01,GDP,0.5878825789908265,0.774864,-0.18698142100917348
JAPAN,2024-06-01,3,2024-09-01,UNEMPLOYMENT,-0.005666853581254287,-0.10000000000000009,0.0943331464187458
JAPAN,2024-06-01,3,2024-09-01,CPI,0.22616955413257417,-0.19999999999998863,0.4261695541325628
JAPAN,2024-06-01,3,2024-09-01,POLICY_RATE,-0.005824116205432878,0.0,-0.005824116205432878
JAPAN,2024-06-01,3,2024-09-01,M2,-0.16909244678062446,-0.07975600000000005,-0.08933644678062441
JAPAN,2024-06-01,6,2024-12-01,GDP,1.8502676833445748,1.299738,0.5505296833445747
JAPAN,2024-06-01,6,2024-12-01,UNEMPLOYMENT,-0.018254566549910804,0.0,-0.018254566549910804
JAPAN,2024-06-01,6,2024-12-01,CPI,0.26218628590463644,0.7000000000000028,-0.4378137140953664
JAPAN,2024-06-01,6,2024-12-01,POLICY_RATE,0.006428598268060535,0.0,0.006428598268060535
JAPAN,2024-06-01,6,2024-12-01,M2,-0.08969789014831331,0.08748200000000006,-0.17717989014831337
JAPAN,2024-06-01,12,2025-06-01,GDP,1.572761969460692,1.113049,0.45971296946069207
JAPAN,2024-06-01,12,2025-06-01,UNEMPLOYMENT,-0.016195873103176456,0.0,-0.016195873103176456
JAPAN,2024-06-01,12,2025-06-01,CPI,0.25432792523410475,-0.09999999999999432,0.35432792523409906
JAPAN,2024-06-01,12,2025-06-01,POLICY_RATE,0.00027415953747326853,0.0,0.00027415953747326853
JAPAN,2024-06-01,12,2025-06-01,M2,-0.11493420389138792,0.187832,-0.3027662038913879
JAPAN,2024-07-01,1,2024-08-01,GDP,0.8572630051885978,0.794392,0.06287100518859778
JAPAN,2024-07-01,1,2024-08-01,UNEMPLOYMENT,-0.06505592722374506,-0.20000000000000018,0.13494407277625511
JAPAN,2024-07-01,1,2024-08-01,CPI,0.1989143836343119,0.5,-0.3010856163656881
JAPAN,2024-07-01,1,2024-08-01,POLICY_RATE,-0.002257139584610556,0.14900000000000002,-0.15125713958461057
JAPAN,2024-07-01,1,2024-08-01,M2,-0.09325588594317724,-0.12732600000000005,0.03407011405682281
JAPAN,2024-07-01,3,2024-10-01,GDP,1.2699265050549666,0.755403,0.5145235050549666
JAPAN,2024-07-01,3,2024-10-01,UNEMPLOYMENT,0.008097085085309867,0.10000000000000009,-0.09190291491469021
JAPAN,2024-07-01,3,2024-10-01,CPI,0.23978915664792427,0.5999999999999943,-0.36021084335207004
JAPAN,2024-07-01,3,2024-10-01,POLICY_RATE,-0.0009713591202103061,0.0,-0.0009713591202103061
JAPAN,2024-07-01,3,2024-10-01,M2,-0.10617434026554731,-0.0463619999999999,-0.05981234026554741
JAPAN,2024-07-01,6,2025-01-01,GDP,2.1150512089743865,1.573383,0.5416682089743865
JAPAN,2024-07-01,6,2025-01-01,UNEMPLOYMENT,0.0034485742400755196,0.0,0.0034485742400755196
JAPAN,2024-07-01,6,2025-01-01,CPI,0.2549050516072143,0.5,-0.24509494839278573
JAPAN,2024-07-01,6,2025-01-01,POLICY_RATE,0.002616194847080894,0.06599999999999998,-0.06338380515291908
JAPAN,2024-07-01,6,2025-01-01,M2,-0.1548694626517148,-0.07112099999999999,-0.08374846265171482
JAPAN,2024-07-01,12,2025-07-01,GDP,1.3183782694987873,0.674032,0.6443462694987874
JAPAN,2024-07-01,12,2025-07-01,UNEMPLOYMENT,-0.007097023190712875,-0.10000000000000009,0.09290297680928722
JAPAN,2024-07-01,12,2025-07-01,CPI,0.2727957263058364,0.20000000000000284,0.07279572630583353
JAPAN,2024-07-01,12,2025-07-01,POLICY_RATE,0.0014893573271973725,0.0010000000000000009,0.0004893573271973716
JAPAN,2024-07-01,12,2025-07-01,M2,-0.12035514628537153,0.16485900000000003,-0.28521414628537156
JAPAN,2024-08-01,1,2024-09-01,GDP,1.1167432217127387,0.774864,0.34187922171273866
JAPAN,2024-08-01,1,2024-09-01,UNEMPLOYMENT,-0.07596215654589127,-0.10000000000000009,0.024037843454108823
JAPAN,2024-08-01,1,2024-09-01,CPI,0.3517075043650668,-0.19999999999998863,0.5517075043650554
JAPAN,2024-08-01,1,2024-09-01,POLICY_RATE,0.05043786351276549,0.0,0.05043786351276549
JAPAN,2024-08-01,1,2024-09-01,M2,-0.1888864250240893,-0.07975600000000005,-0.10913042502408926
JAPAN,2024-08-01,3,2024-11-01,GDP,1.9992947441980922,1.02708,0.9722147441980922
JAPAN,2024-08-01,3,2024-11-01,UNEMPLOYMENT,-0.09163636876226045,0.0,-0.09163636876226045
JAPAN,2024-08-01,3,2024-11-01,CPI,0.3960054941486112,0.5,-0.10399450585138881
JAPAN,2024-08-01,3,2024-11-01,POLICY_RATE,0.001217416222183095,0.0,0.001217416222183095
JAPAN,2024-08-01,3,2024-11-01,M2,-0.04936178328512998,0.030119999999999925,-0.0794817832851299
JAPAN,2024-08-01,6,2025-02-01,GDP,2.162321369609737,1.7147,0.4476213696097371
JAPAN,2024-08-01,6,2025-02-01,UNEMPLOYMENT,-0.007473230000725325,-0.10000000000000009,0.09252676999927477
JAPAN,2024-08-01,6,2025-02-01,CPI,0.26046117402565905,-0.4000000000000057,0.6604611740256647
JAPAN,2024-08-01,6,2025-02-01,POLICY_RATE,0.0030748263794653933,0.185,-0.1819251736205346
JAPAN,2024-08-01,6,2025-02-01,M2,-0.19024257923259713,-0.129147,-0.06109557923259712
JAPAN,2024-08-01,12,2025-08-01,GDP,1.2004970409859717,0.628837,0.5716600409859717
JAPAN,2024-08-01,12,2025-08-01,UNEMPLOYMENT,-0.02256733157732829,0.20000000000000018,-0.22256733157732847
JAPAN,2024-08-01,12,2025-08-01,CPI,0.28392568557284115,0.19999999999998863,0.08392568557285252
JAPAN,2024-08-01,12,2025-08-01,POLICY_RATE,0.007162856736464824,-0.0010000000000000009,0.008162856736464824
JAPAN,2024-08-01,12,2025-08-01,M2,-0.1155448214419198,0.24986399999999998,-0.3654088214419198
JAPAN,2024-09-01,1,2024-10-01,GDP,0.7921052238245532,0.755403,0.036702223824553126
JAPAN,2024-09-01,1,2024-10-01,UNEMPLOYMENT,0.06385163994091468,0.10000000000000009,-0.03614836005908541
JAPAN,2024-09-01,1,2024-10-01,CPI,0.2376694331291404,0.5999999999999943,-0.3623305668708539
JAPAN,2024-09-01,1,2024-10-01,POLICY_RATE,0.009480399420758664,0.0,0.009480399420758664
JAPAN,2024-09-01,1,2024-10-01,M2,-0.07924042212099791,-0.0463619999999999,-0.03287842212099801
JAPAN,2024-09-01,3,2024-12-01,GDP,1.6857389537925567,1.299738,0.3860009537925566
JAPAN,2024-09-01,3,2024-12-01,UNEMPLOYMENT,-0.050649453313506676,0.0,-0.050649453313506676
JAPAN,2024-09-01,3,2024-12-01,CPI,-0.012498430804219262,0.7000000000000028,-0.7124984308042221
JAPAN,2024-09-01,3,2024-12-01,POLICY_RATE,0.0016019565887417657,0.0,0.0016019565887417657
JAPAN,2024-09-01,3,2024-12-01,M2,0.0705974473867941,0.08748200000000006,-0.016884552613205955
JAPAN,2024-09-01,6,2025-03-01,GDP,1.7664290329108687,1.855847,-0.0894179670891313
JAPAN,2024-09-01,6,2025-03-01,UNEMPLOYMENT,-0.01560965781102224,0.10000000000000009,-0.11560965781102232
JAPAN,2024-09-01,6,2025-03-01,CPI,0.2744346264945493,0.29999999999999716,-0.025565373505447853
JAPAN,2024-09-01,6,2025-03-01,POLICY_RATE,0.003462926207629792,-0.0010000000000000009,0.004462926207629793
JAPAN,2024-09-01,6,2025-03-01,M2,-0.13842751432790293,-0.313232,0.17480448567209708
JAPAN,2024-09-01,12,2025-09-01,GDP,0.9365061601040787,0.583781,0.3527251601040787
JAPAN,2024-09-01,12,2025-09-01,UNEMPLOYMENT,-0.01628597150737382,0.0,-0.01628597150737382
JAPAN,2024-09-01,12,2025-09-01,CPI,0.2779535624004585,-0.09999999999999432,0.3779535624004528
JAPAN,2024-09-01,12,2025-09-01,POLICY_RATE,0.005492950011500719,0.0,0.005492950011500719
JAPAN,2024-09-01,12,2025-09-01,M2,-0.09232959774792675,0.19416899999999992,-0.2864985977479267
JAPAN,2024-10-01,1,2024-11-01,GDP,1.1433601350327465,1.02708,0.11628013503274648
JAPAN,2024-10-01,1,2024-11-01,UNEMPLOYMENT,-0.10094246131762745,0.0,-0.10094246131762745
JAPAN,2024-10-01,1,2024-11-01,CPI,0.48359778074440535,0.5,-0.016402219255594652
JAPAN,2024-10-01,1,2024-11-01,POLICY_RATE,-0.007817755110956831,0.0,-0.007817755110956831
JAPAN,2024-10-01,1,2024-11-01,M2,-0.015890791593284208,0.030119999999999925,-0.04601079159328413
JAPAN,2024-10-01,3,2025-01-01,GDP,1.7896126249723034,1.573383,0.21622962497230347
JAPAN,2024-10-01,3,2025-01-01,UNEMPLOYMENT,-0.0294619879099763,0.0,-0.0294619879099763
JAPAN,2024-10-01,3,2025-01-01,CPI,0.22454832123704183,0.5,-0.2754516787629582
JAPAN,2024-10-01,3,2025-01-01,POLICY_RATE,-9.944435086776601e-05,0.06599999999999998,-0.06609944435086774
JAPAN,2024-10-01,3,2025-01-01,M2,-0.12924823748085734,-0.07112099999999999,-0.05812723748085735
JAPAN,2024-10-01,6,2025-04-01,GDP,1.4205541555031267,1.996823,-0.5762688444968733
JAPAN,2024-10-01,6,2025-04-01,UNEMPLOYMENT,-0.005464785562432767,0.0,-0.005464785562432767
JAPAN,2024-10-01,6,2025-04-01,CPI,0.35127782063108726,0.4000000000000057,-0.04872217936891843
JAPAN,2024-10-01,6,2025-04-01,POLICY_RATE,0.007812992966047424,0.0,0.007812992966047424
JAPAN,2024-10-01,6,2025-04-01,M2,-0.15463303159150232,-0.24078900000000003,0.08615596840849771
JAPAN,2024-10-01,12,2025-10-01,GDP,0.7388467987385059,0.538862,0.19998479873850594
JAPAN,2024-10-01,12,2025-10-01,UNEMPLOYMENT,-0.011011663331369152,0.0,-0.011011663331369152
JAPAN,2024-10-01,12,2025-10-01,CPI,0.28293820221709315,0.7999999999999972,-0.517061797782904
JAPAN,2024-10-01,12,2025-10-01,POLICY_RATE,0.0056142223684376505,0.0,0.0056142223684376505
JAPAN,2024-10-01,12,2025-10-01,M2,-0.08800038193579654,0.054307000000000105,-0.14230738193579665
UK,2020-01-01,1,2020-02-01,GDP,-2.905116707481577,-8.563025,5.657908292518423
UK,2020-01-01,1,2020-02-01,UNEMPLOYMENT,0.12195965344424274,0.19999999999999973,-0.07804034655575699
UK,2020-01-01,1,2020-02-01,CPI,0.5501364883012085,0.276625349289011,0.27351113901219753
UK,2020-01-01,1,2020-02-01,POLICY_RATE,-0.14701735954657846,-0.0009000000000000119,-0.14611735954657845
UK,2020-01-01,1,2020-02-01,M2,0.549260024020553,1.721323,-1.172062975979447
UK,2020-01-01,3,2020-04-01,GDP,-4.0643911676939455,-21.671078,17.606686832306057
UK,2020-01-01,3,2020-04-01,UNEMPLOYMENT,0.06785851612372756,0.0,0.06785851612372756
UK,2020-01-01,3,2020-04-01,CPI,0.6482237251462275,0.0,0.6482237251462275
UK,2020-01-01,3,2020-04-01,POLICY_RATE,0.03165729536968881,-0.25329999999999997,0.2849572953696888
UK,2020-01-01,3,2020-04-01,M2,-1.7146609284549363,2.9339710000000006,-4.648631928454937
UK,2020-01-01,6,2020-07-01,GDP,-5.40702453607948,-8.884538,3.477513463920519
UK,2020-01-01,6,2020-07-01,UNEMPLOYMENT,0.1642545882295546,0.1999999999999993,-0.035745411770444685
UK,2020-01-01,6,2020-07-01,CPI,0.29522875346773847,0.3669728888962402,-0.07174413542850172
UK,2020-01-01,6,2020-07-01,POLICY_RATE,0.02623780358031562,-0.004700000000000003,0.030937803580315622
UK,2020-01-01,6,2020-07-01,M2,-1.4088156083329295,0.28345900000000057,-1.69227460833293
UK,2020-01-01,12,2021-01-01,GDP,-5.15962543009012,-6.05891,0.8992845699098799
UK,2020-01-01,12,2021-01-01,UNEMPLOYMENT,0.17615022230444283,-0.20000000000000018,0.376150222304443
UK,2020-01-01,12,2021-01-01,CPI,0.13280362383876404,-0.09144948053880417,0.2242531043775682
UK,2020-01-01,12,2021-01-01,POLICY_RATE,-0.02665109743140874,0.0001999999999999988,-0.02685109743140874
UK,2020-01-01,12,2021-01-01,M2,-1.9369206450506655,0.7778539999999996,-2.714774645050665
UK,2020-02-01,1,2020-03-01,GDP,-16.399571132898753,-15.121703,-1.2778681328987531
UK,2020-02-01,1,2020-03-01,UNEMPLOYMENT,0.6617126953215191,0.0,0.6617126953215191
UK,2020-02-01,1,2020-03-01,CPI,0.36470730201781176,0.0,0.36470730201781176
UK,2020-02-01,1,2020-03-01,POLICY_RATE,0.11495328755998889,-0.39120000000000005,0.5061532875599889
UK,2020-02-01,1,2020-03-01,M2,2.1410520535242625,3.632684,-1.4916319464757373
UK,2020-02-01,3,2020-05-01,GDP,-46.93310548368099,-17.393281,-29.539824483680988
UK,2020-02-01,3,2020-05-01,UNEMPLOYMENT,1.2284538438405206,0.0,1.2284538438405206
UK,2020-02-01,3,2020-05-01,CPI,0.6886221168600579,0.0,0.6886221168600579
UK,2020-02-01,3,2020-05-01,POLICY_RATE,-0.8061032348208491,0.0015000000000000013,-0.8076032348208491
UK,2020-02-01,3,2020-05-01,M2,7.3069967858536735,0.808050999999999,6.4989457858536746
UK,2020-02-01,6,2020-08-01,GDP,-181.79733196318404,-8.470876,-173.32645596318403
UK,2020-02-01,6,2020-08-01,UNEMPLOYMENT,4.818146889423828,0.40000000000000036,4.418146889423828
UK,2020-02-01,6,2020-08-01,CPI,4.842780913808058,-0.3669728888962513,5.209753802704309
UK,2020-02-01,6,2020-08-01,POLICY_RATE,-2.7966764865263967,-0.003700000000000002,-2.792976486526397
UK,2020-02-01,6,2020-08-01,M2,21.327051146980434,-0.41351599999999955,21.740567146980432
UK,2020-02-01,12,2021-02-01,GDP,-2327.794865677248,2.959245,-2330.754110677248
UK,2020-02-01,12,2021-02-01,UNEMPLOYMENT,60.72808208580822,-0.09999999999999964,60.82808208580822
UK,2020-02-01,12,2021-02-01,CPI,66.1915891773744,0.09144948053879488,66.1001396968356
UK,2020-02-01,12,2021-02-01,POLICY_RATE,-26.12950491577044,-0.0008000000000000021,-26.128704915770438
UK,2020-02-01,12,2021-02-01,M2,269.4644898346785,-0.3240420000000004,269.7885318346785
UK,2020-03-01,1,2020-04-01,GDP,-22.44656029718779,-21.671078,-0.7754822971877893
UK,2020-03-01,1,2020-04-01,UNEMPLOYMENT,-0.2148358149628432,0.0,-0.2148358149628432
UK,2020-03-01,1,2020-04-01,CPI,1.7338266902555632,0.0,1.7338266902555632
UK,2020-03-01,1,2020-04-01,POLICY_RATE,-1.008687341579193,-0.25329999999999997,-0.7553873415791931
UK,2020-03-01,1,2020-04-01,M2,6.358829993292348,2.9339710000000006,3.4248589932923474
UK,2020-03-01,3,2020-06-01,GDP,-57.91414910506124,-13.131129,-44.78302010506124
UK,2020-03-01,3,2020-06-01,UNEMPLOYMENT,0.9695694702397958,0.3000000000000007,0.6695694702397951
UK,2020-03-01,3,2020-06-01,CPI,0.06052958157680943,0.1839926922007295,-0.12346311062392007
UK,2020-03-01,3,2020-06-01,POLICY_RATE,-0.4520771029493462,-0.002799999999999997,-0.4492771029493462
UK,2020-03-01,3,2020-06-01,M2,10.265446110232634,0.6606380000000005,9.604808110232634
UK,2020-03-01,6,2020-09-01,GDP,-196.37092524781607,-8.057231,-188.31369424781607
UK,2020-03-01,6,2020-09-01,UNEMPLOYMENT,4.7257514576007225,0.20000000000000018,4.525751457600722
UK,2020-03-01,6,2020-09-01,CPI,4.403493484017166,0.3669728888962402,4.036520595120926
UK,2020-03-01,6,2020-09-01,POLICY_RATE,-1.3672965423925614,-0.0015000000000000013,-1.3657965423925613
UK,2020-03-01,6,2020-09-01,M2,25.81842793092729,0.12407099999999893,25.69435693092729
UK,2020-03-01,12,2021-03-01,GDP,-2396.9962054617313,13.357303,-2410.353508461731
UK,2020-03-01,12,2021-03-01,UNEMPLOYMENT,61.94829878876805,-0.10000000000000053,62.04829878876805
UK,2020-03-01,12,2021-03-01,CPI,65.46291855400058,0.27384772933037704,65.18907082467021
UK,2020-03-01,12,2021-03-01,POLICY_RATE,-24.490132555889062,0.0,-24.490132555889062
UK,2020-03-01,12,2021-03-01,M2,286.0743858991943,-2.8572249999999997,288.9316108991943
UK,2020-04-01,1,2020-05-01,GDP,-36.840254433218966,-17.393281,-19.446973433218965
UK,2020-04-01,1,2020-05-01,UNEMPLOYMENT,0.2717677303994449,0.0,0.2717677303994449
UK,2020-04-01,1,2020-05-01,CPI,-1.2016913299341874,0.0,-1.2016913299341874
UK,2020-04-01,1,2020-05-01,POLICY_RATE,-0.669664944397849,0.0015000000000000013,-0.6711649443978489
UK,2020-04-01,1,2020-05-01,M2,3.6980159563388,0.808050999999999,2.889964956338801
UK,2020-04-01,3,2020-07-01,GDP,-80.52288025378911,-8.884538,-71.63834225378912
UK,2020-04-01,3,2020-07-01,UNEMPLOYMENT,1.645804566833688,0.1999999999999993,1.4458045668336887
UK,2020-04-01,3,2020-07-01,CPI,1.4448741349242993,0.3669728888962402,1.077901246028059
UK,2020-04-01,3,2020-07-01,POLICY_RATE,-0.6536175509709663,-0.004700000000000003,-0.6489175509709663
UK,2020-04-01,3,2020-07-01,M2,7.458284121510701,0.28345900000000057,7.1748251215107
UK,2020-04-01,6,2020-10-01,GDP,-284.5423798210018,-7.643602,-276.89877782100183
UK,2020-04-01,6,2020-10-01,UNEMPLOYMENT,6.958200816140716,0.0,6.958200816140716
UK,2020-04-01,6,2020-10-01,CPI,7.859491918473863,0.0,7.859491918473863
UK,2020-04-01,6,2020-10-01,POLICY_RATE,-2.1093933289575726,-0.000899999999999998,-2.1084933289575725
UK,2020-04-01,6,2020-10-01,M2,31.72588923487028,0.8458970000000008,30.87999223487028
UK,2020-04-01,12,2021-04-01,GDP,-3587.3009093028813,25.478218,-3612.7791273028815
UK,2020-04-01,12,2021-04-01,UNEMPLOYMENT,92.70903068369739,0.0,92.70903068369739
UK,2020-04-01,12,2021-04-01,CPI,104.58134135990478,0.6360766561810458,103.94526470372374
UK,2020-04-01,12,2021-04-01,POLICY_RATE,-38.99948076009718,0.0,-38.99948076009718
UK,2020-04-01,12,2021-04-01,M2,433.407612987574,-2.3900629999999996,435.797675987574
UK,2020-05-01,1,2020-06-01,GDP,3.4991912525800353,-13.131129,16.630320252580034
UK,2020-05-01,1,2020-06-01,UNEMPLOYMENT,-1.0764720511685915,0.3000000000000007,-1.3764720511685922
UK,2020-05-01,1,2020-06-01,CPI,-1.6697155709180813,0.1839926922007295,-1.8537082631188109
UK,2020-05-01,1,2020-06-01,POLICY_RATE,1.019453782589715,-0.002799999999999997,1.0222537825897149
UK,2020-05-01,1,2020-06-01,M2,-6.612019835086325,0.6606380000000005,-7.272657835086325
UK,2020-05-01,3,2020-08-01,GDP,166.24507052740765,-8.470876,174.71594652740765
UK,2020-05-01,3,2020-08-01,UNEMPLOYMENT,-5.263285467692432,0.40000000000000036,-5.6632854676924325
UK,2020-05-01,3,2020-08-01,CPI,-4.253243399904214,-0.3669728888962513,-3.8862705110079627
UK,2020-05-01,3,2020-08-01,POLICY_RATE,3.4075821979792145,-0.003700000000000002,3.4112821979792143
UK,2020-05-01,3,2020-08-01,M2,-54.34061807518317,-0.41351599999999955,-53.92710207518317
